year;month;day;hour;minute;temp_air;relative_humidity;atmospheric_pressure;ghi;dni;dhi;wind_direction;wind_speed;precipitable_water
1995;1;18;2;0;-11.7;78;83500;0;0;0;200;3.1;30
1995;1;18;3;0;-11.7;78;83500;0;0;0;210;3.1;30
1995;1;18;4;0;-12.2;82;83400;0;0;0;200;2.6;30
1995;1;18;5;0;-11.7;82;83800;0;0;0;210;4.1;30
1995;1;18;6;0;-11.7;82;83600;0;0;0;230;3.1;30
1995;1;18;7;0;-11.7;78;83700;0;0;0;230;3.6;30
1995;1;18;8;0;-9.4;78;83600;24;320;7;230;3.6;30
1995;1;18;9;0;-8.3;71;84000;169;772;22;270;2.6;40
1995;1;18;10;0;-3.9;56;84000;331;915;31;330;2.1;40
1995;1;18;11;0;1.1;43;83900;456;977;38;310;2.1;40
1995;1;18;12;0;3.9;35;83900;526;1002;42;300;1.5;40
1995;1;18;13;0;7.2;28;83800;536;1005;43;280;2.1;40
1995;1;18;14;0;13.3;13;83700;483;987;40;240;2.1;40
1995;1;18;15;0;12.8;12;83700;374;938;34;200;2.1;40
1995;1;18;16;0;11.7;12;83700;220;829;25;0;0;40
1995;1;18;17;0;11.7;12;83300;56;534;13;50;3.1;40
1995;1;18;18;0;10;14;83300;0;0;0;60;3.6;40
1995;1;18;19;0;11.1;13;83100;0;0;0;90;3.6;40
1995;1;18;20;0;10.6;13;83100;0;0;0;100;3.6;40
1995;1;18;21;0;11.1;12;82900;0;0;0;50;3.6;40
1995;1;18;22;0;10.6;12;82800;0;0;0;340;2.1;40
1995;1;18;23;0;10.6;11;82900;0;0;0;360;1.5;40
1995;1;18;24;0;9.4;13;82800;0;0;0;0;0;40
1995;1;19;1;0;11.1;10;82800;0;0;0;270;2.1;40
1995;1;19;2;0;10.6;10;82600;0;0;0;220;4.1;40
1995;1;19;3;0;8.9;12;82700;0;0;0;270;2.1;40
1995;1;19;4;0;7.8;13;82500;0;0;0;0;0;40
1995;1;19;5;0;4.4;20;82900;0;0;0;260;1.5;40
1995;1;19;6;0;7.2;19;82900;0;0;0;210;1.5;50
1995;1;19;7;0;10.6;11;83200;0;0;0;0;0;50
1995;1;19;8;0;9.4;11;83300;22;238;9;230;2.1;50
1995;1;19;9;0;12.2;9;83600;159;651;34;160;2.6;50
1995;1;19;10;0;12.8;8;83700;319;843;41;160;2.6;50
1995;1;19;11;0;15;7;83400;442;911;51;230;2.1;50
1995;1;19;12;0;15;8;83800;519;960;52;40;2.6;50
1995;1;19;13;0;15.6;7;83500;502;892;61;40;4.1;50
1995;1;19;14;0;15.6;7;83600;441;824;68;50;5.7;50
1995;1;19;15;0;15;7;83500;352;807;57;60;5.2;50
1995;1;19;16;0;12.2;9;83600;207;652;51;90;4.1;50
1995;1;19;17;0;11.7;10;83600;52;362;22;100;2.1;50
1995;1;19;18;0;10.6;11;83500;0;0;0;130;2.6;50
1995;1;19;19;0;9.4;12;83300;0;0;0;70;2.1;60
1995;1;19;20;0;0.6;32;83200;0;0;0;30;2.1;60
1995;1;19;21;0;-2.2;56;83200;0;0;0;130;4.1;60
1995;1;19;22;0;-3.3;68;83100;0;0;0;170;4.1;60
1995;1;19;23;0;-5;79;83600;0;0;0;150;3.1;60
1995;1;19;24;0;-5.6;91;83200;0;0;0;120;2.6;60
1995;1;20;1;0;-5.6;96;83200;0;0;0;160;3.1;60
1995;1;20;2;0;-5.6;96;83000;0;0;0;160;2.6;60
1995;1;20;3;0;-5;91;83000;0;0;0;170;3.1;60
1995;1;20;4;0;-5;91;83000;0;0;0;180;3.1;60
1995;1;20;5;0;-5;95;83300;0;0;0;190;3.6;60
1995;1;20;6;0;-5;91;83000;0;0;0;190;3.6;60
1995;1;20;7;0;-4.4;90;83000;0;0;0;180;3.1;60
1995;1;20;8;0;-4.4;90;83200;22;218;10;200;2.1;60
1995;1;20;9;0;-4.4;86;83300;161;666;32;130;2.1;60
1995;1;20;10;0;-1.7;72;83300;321;833;44;0;0;60
1995;1;20;11;0;1.1;61;83300;446;907;53;20;2.6;60
1995;1;20;12;0;1.7;58;83600;517;938;59;30;2.6;60
1995;1;20;13;0;3.3;49;83600;528;942;59;40;2.1;60
1995;1;20;14;0;5.6;40;83600;476;921;56;40;3.6;50
1995;1;20;15;0;6.7;35;83600;368;866;48;30;2.6;50
1995;1;20;16;0;7.2;34;83500;216;741;36;20;3.1;50
1995;1;20;17;0;5.6;40;83100;56;413;20;360;2.1;50
1995;1;20;18;0;3.9;45;83300;0;7;0;320;2.1;50
1995;1;20;19;0;0.6;57;83300;0;0;0;270;2.1;50
1995;1;20;20;0;0;60;83200;0;0;0;290;2.1;50
1995;1;20;21;0;-1.7;69;83100;0;0;0;270;2.1;50
1995;1;20;22;0;-1.7;65;83200;0;0;0;260;3.1;50
1995;1;20;23;0;-2.8;72;82800;0;0;0;250;3.1;40
1995;1;20;24;0;-3.3;72;82800;0;0;0;230;3.1;40
1995;1;21;1;0;-5;79;82900;0;0;0;210;3.1;40
1995;1;21;2;0;-5.6;83;82700;0;0;0;180;3.6;40
1995;1;21;3;0;-6.1;83;82500;0;0;0;180;4.1;40
1995;1;21;4;0;-6.1;83;82500;0;0;0;160;4.6;40
1995;1;21;5;0;-6.7;83;82800;0;0;0;170;5.2;40
1995;1;21;6;0;-6.7;83;82800;0;0;0;240;3.6;40
1995;1;21;7;0;-5.6;72;82600;0;0;0;230;4.1;40
1995;1;21;8;0;-1.7;54;82600;23;217;10;200;4.1;40
1995;1;21;9;0;2.8;40;82700;164;668;33;230;4.6;40
1995;1;21;10;0;6.7;31;82700;327;839;46;240;4.6;40
1995;1;21;11;0;10.6;24;82500;454;914;56;220;3.6;40
1995;1;21;12;0;12.8;19;82600;526;945;61;210;3.1;40
1995;1;21;13;0;14.4;16;82500;527;912;71;180;2.1;40
1995;1;21;14;0;15.6;13;82600;414;628;125;160;1.5;40
1995;1;21;15;0;15.6;11;82600;352;812;49;130;3.1;40
1995;1;21;16;0;15;13;82500;204;613;53;120;2.1;40
1995;1;21;17;0;11.1;16;82400;34;81;27;100;3.6;40
1995;1;21;18;0;8.3;20;82500;0;6;0;120;3.6;40
1995;1;21;19;0;3.3;32;82500;0;0;0;140;4.1;30
1995;1;21;20;0;3.9;34;82500;0;0;0;150;4.6;30
1995;1;21;21;0;2.2;42;82500;0;0;0;160;5.2;30
1995;1;21;22;0;1.7;41;82500;0;0;0;130;5.2;30
1995;1;21;23;0;1.1;43;82700;0;0;0;130;5.7;30
1995;1;21;24;0;1.1;43;82400;0;0;0;140;5.2;30
1995;1;22;1;0;1.1;41;82200;0;0;0;160;5.2;30
1995;1;22;2;0;0.6;41;82300;0;0;0;160;4.6;30
1995;1;22;3;0;0.6;39;82200;0;0;0;150;4.6;30
1995;1;22;4;0;-0.6;38;82400;0;0;0;160;5.2;30
1995;1;22;5;0;0;35;82700;0;0;0;190;5.2;30
1995;1;22;6;0;-0.6;37;82500;0;0;0;210;4.1;30
1995;1;22;7;0;-0.6;33;82400;0;0;0;200;4.6;30
1995;1;22;8;0;1.1;28;82600;27;325;8;170;4.1;30
1995;1;22;9;0;4.4;22;82800;178;772;24;150;4.6;30
1995;1;22;10;0;8.3;17;83000;343;916;34;170;6.7;30
1995;1;22;11;0;12.2;12;82900;471;978;42;190;4.6;30
1995;1;22;12;0;14.4;10;83000;543;1005;46;230;4.1;30
1995;1;22;13;0;16.1;7;83000;555;1009;46;210;4.6;30
1995;1;22;14;0;16.1;6;82900;503;992;43;210;4.6;30
1995;1;22;15;0;16.1;6;83100;393;944;37;200;1.5;30
1995;1;22;16;0;15;7;83100;238;839;28;180;2.6;30
1995;1;22;17;0;11.1;12;82900;64;498;18;150;3.1;30
1995;1;22;18;0;6.7;17;83000;0;22;0;170;5.7;30
1995;1;22;19;0;4.4;22;83100;0;0;0;210;5.2;30
1995;1;22;20;0;3.3;24;82800;0;0;0;210;5.7;30
1995;1;22;21;0;3.3;24;82600;0;0;0;210;6.7;30
1995;1;22;22;0;1.1;34;82900;0;0;0;210;7.2;30
1995;1;22;23;0;-1.1;44;83100;0;0;0;210;7.7;30
1995;1;22;24;0;0;39;82800;0;0;0;210;8.8;30
1995;1;23;1;0;0;37;82700;0;0;0;210;7.7;30
1995;1;23;2;0;-2.8;49;82700;0;0;0;220;7.7;20
1995;1;23;3;0;-1.1;38;82700;0;0;0;220;7.2;20
1995;1;23;4;0;-0.6;35;82700;0;0;0;210;6.2;20
1995;1;23;5;0;-0.6;33;83100;0;0;0;210;7.7;20
1995;1;23;6;0;-1.7;38;82800;0;0;0;220;5.7;20
1995;1;23;7;0;0;33;83000;0;0;0;230;5.7;20
1995;1;23;8;0;1.1;31;83200;23;190;12;210;8.2;30
1995;1;23;9;0;5;24;83500;167;641;38;220;5.2;30
1995;1;23;10;0;9.4;19;83500;255;362;132;230;5.2;30
1995;1;23;11;0;12.8;14;83500;339;404;160;250;4.6;30
1995;1;23;12;0;15;12;83500;338;256;210;270;5.2;30
1995;1;23;13;0;16.1;8;83500;422;514;161;320;2.6;30
1995;1;23;14;0;16.7;9;83500;496;904;74;340;4.1;30
1995;1;23;15;0;16.7;9;83500;329;575;110;310;3.1;30
1995;1;23;16;0;16.1;11;83600;175;153;136;290;6.2;30
1995;1;23;17;0;12.8;12;83500;32;46;27;290;6.2;30
1995;1;23;18;0;8.9;17;83300;0;1;0;300;5.2;30
1995;1;23;19;0;6.7;22;83300;0;0;0;320;5.2;30
1995;1;23;20;0;4.4;33;83300;0;0;0;160;4.1;30
1995;1;23;21;0;3.9;35;83100;0;0;0;150;5.2;30
1995;1;23;22;0;2.2;38;83000;0;0;0;160;5.2;30
1995;1;23;23;0;2.8;35;83400;0;0;0;130;4.6;30
1995;1;23;24;0;2.8;32;82900;0;0;0;160;6.2;40
1995;1;24;1;0;2.2;31;83000;0;0;0;170;6.2;40
1995;1;24;2;0;2.8;26;83000;0;0;0;170;6.2;40
1995;1;24;3;0;3.3;23;82900;0;0;0;210;5.2;40
1995;1;24;4;0;3.9;20;82900;0;0;0;190;5.7;40
1995;1;24;5;0;4.4;21;83100;0;0;0;260;4.6;40
1995;1;24;6;0;5.6;19;83000;0;0;0;140;2.6;40
1995;1;24;7;0;5.6;19;83200;0;0;0;230;3.6;40
1995;1;24;8;0;3.9;25;83200;22;41;19;220;4.6;40
1995;1;24;9;0;7.2;19;83400;80;83;63;250;4.1;40
1995;1;24;10;0;8.9;21;83500;178;106;142;260;3.1;40
1995;1;24;11;0;13.3;18;83200;368;563;118;280;2.6;50
1995;1;24;12;0;14.4;18;83500;346;271;210;320;3.1;50
1995;1;24;13;0;15.6;18;83500;372;322;208;0;0;50
1995;1;24;14;0;15;18;83400;456;615;167;350;2.1;50
1995;1;24;15;0;14.4;20;83400;313;540;106;10;2.6;50
1995;1;24;16;0;13.3;23;83400;169;320;86;320;3.1;50
1995;1;24;17;0;12.2;23;83200;56;272;28;310;5.7;50
1995;1;24;18;0;8.9;30;83500;0;5;0;320;4.6;50
1995;1;24;19;0;6.1;35;83500;0;0;0;310;3.1;50
1995;1;24;20;0;6.1;37;83500;0;0;0;280;2.1;60
1995;1;24;21;0;4.4;41;83500;0;0;0;250;4.1;60
1995;1;24;22;0;2.2;51;83500;0;0;0;230;4.6;60
1995;1;24;23;0;1.1;55;83800;0;0;0;250;4.1;60
1995;1;24;24;0;1.1;50;83400;0;0;0;260;5.7;60
1995;1;25;1;0;0.6;52;83300;0;0;0;270;5.2;60
1995;1;25;2;0;-1.1;57;83200;0;0;0;270;5.2;60
1995;1;25;3;0;-1.1;57;83200;0;0;0;230;1.5;60
1995;1;25;4;0;-1.1;57;83200;0;0;0;240;3.6;60
1995;1;25;5;0;1.1;41;83600;0;0;0;170;1.5;69
1995;1;25;6;0;-3.3;62;83100;0;0;0;240;2.1;69
1995;1;25;7;0;-3.3;65;83200;0;0;0;200;2.6;69
1995;1;25;8;0;-2.2;62;83200;27;242;11;150;3.1;69
1995;1;25;9;0;3.3;45;83300;172;675;33;150;2.1;69
1995;1;25;10;0;5.6;38;83400;332;784;61;0;0;69
1995;1;25;11;0;6.1;37;83500;325;208;232;0;0;69
1995;1;25;12;0;8.9;30;83300;394;317;234;30;3.1;69
1995;1;25;13;0;10;22;83200;479;554;194;320;4.1;69
1995;1;25;14;0;11.1;22;83200;293;266;166;330;5.2;69
1995;1;25;15;0;11.7;22;83200;346;547;133;70;5.7;69
1995;1;25;16;0;9.4;27;83200;171;353;79;20;11.3;69
1995;1;25;17;0;7.8;30;83100;52;29;49;40;9.8;69
1995;1;25;18;0;5.6;33;83100;0;4;0;50;10.3;69
1995;1;25;19;0;3.9;39;83000;0;0;0;40;9.3;69
1995;1;25;20;0;5;38;82900;0;0;0;60;4.6;69
1995;1;25;21;0;6.1;35;82900;0;0;0;70;5.2;69
1995;1;25;22;0;5;44;82800;0;0;0;40;6.7;69
1995;1;25;23;0;4.4;48;82800;0;0;0;60;5.2;69
1995;1;25;24;0;3.3;63;82600;0;0;0;30;2.1;69
1995;1;26;1;0;2.2;71;82600;0;0;0;70;2.1;69
1995;1;26;2;0;0.6;80;82500;0;0;0;150;2.1;69
1995;1;26;3;0;-1.1;91;82400;0;0;0;220;3.6;69
1995;1;26;4;0;-3.9;91;82400;0;0;0;220;4.1;69
1995;1;26;5;0;-5;86;82600;0;0;0;230;5.7;69
1995;1;26;6;0;-5.6;87;82400;0;0;0;230;4.6;80
1995;1;26;7;0;-6.7;87;82500;0;0;0;230;4.1;80
1995;1;26;8;0;-7.8;87;82600;19;30;17;240;4.1;80
1995;1;26;9;0;-7.8;87;82700;72;113;48;240;3.6;80
1995;1;26;10;0;-7.2;82;82700;255;269;161;240;3.1;80
1995;1;26;11;0;-7.2;78;82800;366;472;153;290;4.1;80
1995;1;26;12;0;-5.6;72;82700;479;722;111;290;4.6;80
1995;1;26;13;0;-4.4;61;82700;541;895;77;340;5.2;80
1995;1;26;14;0;-6.1;75;82800;493;896;64;340;3.6;80
1995;1;26;15;0;-5.6;72;82800;385;841;55;30;2.6;89
1995;1;26;16;0;-5.6;75;82700;229;697;44;0;0;89
1995;1;26;17;0;-5;79;82700;69;402;26;110;2.1;89
1995;1;26;18;0;-5;86;82800;0;17;0;180;5.7;89
1995;1;26;19;0;-4.4;90;82800;0;0;0;200;5.2;89
1995;1;26;20;0;-3.9;91;82800;0;0;0;170;5.7;89
1995;1;26;21;0;-3.9;86;82900;0;0;0;180;3.1;89
1995;1;26;22;0;-3.3;82;82900;0;0;0;190;5.2;89
1995;1;26;23;0;-3;90;82900;0;0;0;180;5.1;100
1995;1;26;24;0;-2.7;88;82700;0;0;0;200;6;100
1995;1;27;1;0;-3.5;90;82600;0;0;0;210;5.4;100
1995;1;27;2;0;-3.2;84;82500;0;0;0;240;4.9;100
1995;1;27;3;0;-1.8;83;82500;0;0;0;240;5.8;100
1995;1;27;4;0;-1.5;82;82500;0;0;0;250;5.2;100
1995;1;27;5;0;-0.1;76;82700;0;0;0;260;4.6;100
1995;1;27;6;0;0.2;79;82600;0;0;0;270;5.5;100
1995;1;27;7;0;1.6;75;82500;0;0;0;290;4.9;100
1995;1;27;8;0;1.9;74;82500;17;52;14;270;5.9;100
1995;1;27;9;0;3.3;67;82600;145;148;114;310;5.8;100
1995;1;27;10;0;4.2;58;82700;281;397;141;300;3.6;100
1995;1;27;11;0;5;53;82600;256;349;97;360;5.1;100
1995;1;27;12;0;5.3;53;82500;470;613;156;290;3.3;100
1995;1;27;13;0;4.8;54;82500;322;93;273;190;4.8;89
1995;1;27;14;0;4.7;55;82400;400;292;259;180;4.1;89
1995;1;27;15;0;4.1;55;82500;245;341;110;210;4.9;89
1995;1;27;16;0;3.5;55;82500;161;225;101;180;4.8;89
1995;1;27;17;0;1.8;62;82800;40;126;26;180;5.1;89
1995;1;27;18;0;0.1;68;82700;0;21;0;200;2.9;89
1995;1;27;19;0;-1;71;82800;0;0;0;50;0.7;89
1995;1;27;20;0;-1.1;75;82800;0;0;0;200;2.6;89
1995;1;27;21;0;-1.6;78;82900;0;0;0;190;4.4;89
1995;1;27;22;0;-2.7;87;82900;0;0;0;190;2.8;89
1995;1;27;23;0;-5.6;96;83100;0;0;0;170;4.1;80
1995;1;27;24;0;-5.6;96;82800;0;0;0;170;4.1;80
1995;1;28;1;0;-6.1;95;82700;0;0;0;170;2.6;80
1995;1;28;2;0;-5;91;82600;0;0;0;190;4.1;80
1995;1;28;3;0;-6.1;91;82600;0;0;0;180;2.1;80
1995;1;28;4;0;-5.6;75;82600;0;0;0;250;3.1;80
1995;1;28;5;0;-5.6;72;82800;0;0;0;220;2.1;80
1995;1;28;6;0;-7.2;67;82600;0;0;0;0;0;80
1995;1;28;7;0;-10;70;82600;0;0;0;360;3.6;80
1995;1;28;8;0;-9.4;70;82500;32;116;24;40;3.6;80
1995;1;28;9;0;-9.4;81;82600;147;497;40;320;2.6;80
1995;1;28;10;0;-5.6;75;82500;277;435;123;340;6.2;80
1995;1;28;11;0;-3.3;59;82700;428;743;88;10;5.7;80
1995;1;28;12;0;-2.2;54;82500;493;590;188;40;5.2;80
1995;1;28;13;0;-2.8;62;82300;538;707;166;70;3.6;69
1995;1;28;14;0;-1.7;52;82200;395;633;87;70;4.1;69
1995;1;28;15;0;-1.7;59;82200;192;217;105;70;3.6;69
1995;1;28;16;0;-2.2;56;82200;86;0;86;110;3.1;69
1995;1;28;17;0;-2.8;72;82500;33;0;33;100;3.1;69
1995;1;28;18;0;-4.4;90;82200;0;0;0;90;4.1;69
1995;1;28;19;0;-4;84;82200;0;0;0;100;4.6;69
1995;1;28;20;0;-5;86;82200;0;0;0;120;4.1;69
1995;1;28;21;0;-5;91;82200;0;0;0;130;5.2;69
1995;1;28;22;0;-6.1;95;82100;0;0;0;130;6.2;69
1995;1;28;23;0;-9.4;90;82300;0;0;0;120;3.1;69
1995;1;28;24;0;-7.8;91;82000;0;0;0;160;5.2;69
1995;1;29;1;0;-10.6;91;81900;0;0;0;180;3.6;69
1995;1;29;2;0;-11.7;87;81900;0;0;0;180;5.7;69
1995;1;29;3;0;-15.6;86;81800;0;0;0;150;3.1;69
1995;1;29;4;0;-13.9;82;81900;0;0;0;230;1.5;69
1995;1;29;5;0;-13.3;81;82000;0;0;0;190;2.6;69
1995;1;29;6;0;-12.8;82;81900;0;0;0;180;1.5;60
1995;1;29;7;0;-15;81;81800;0;0;0;320;1.5;60
1995;1;29;8;0;-10;74;81800;30;98;24;10;2.1;60
1995;1;29;9;0;-8.9;67;81900;179;641;40;350;2.6;60
1995;1;29;10;0;-7.2;61;81900;345;808;55;330;2.6;60
1995;1;29;11;0;-5.6;65;82000;474;883;66;350;3.6;60
1995;1;29;12;0;-3.9;53;81800;549;916;73;350;3.1;60
1995;1;29;13;0;-2.8;62;81800;562;922;74;20;3.1;60
1995;1;29;14;0;-2.2;54;81700;512;902;69;10;3.1;60
1995;1;29;15;0;-2.8;62;81800;403;848;60;360;3.1;50
1995;1;29;16;0;-2.2;59;81900;249;729;46;360;4.1;50
1995;1;29;17;0;-3.9;68;81700;80;435;28;350;3.6;50
1995;1;29;18;0;-7.2;78;81700;0;21;0;50;2.6;50
1995;1;29;19;0;-10;82;81700;0;0;0;90;2.1;50
1995;1;29;20;0;-9.4;78;81800;0;0;0;150;2.1;50
1995;1;29;21;0;-10.6;82;81800;0;0;0;170;3.1;50
1995;1;29;22;0;-11.1;82;81700;0;0;0;160;2.6;50
1995;1;29;23;0;-11.1;78;81800;0;0;0;190;3.1;40
1995;1;29;24;0;-11.1;74;81800;0;0;0;130;2.1;40
1995;1;30;1;0;-11.1;74;81900;0;0;0;350;3.1;40
1995;1;30;2;0;-9.4;67;81900;0;0;0;220;2.6;40
1995;1;30;3;0;-10.6;74;82000;0;0;0;200;2.1;40
1995;1;30;4;0;-10;67;82000;0;0;0;190;2.1;40
1995;1;30;5;0;-11.7;70;82300;0;0;0;210;3.6;40
1995;1;30;6;0;-10.6;63;82200;0;0;0;150;3.1;40
1995;1;30;7;0;-11.1;66;82300;0;0;0;180;2.1;40
1995;1;30;8;0;-12.2;66;82400;26;137;17;170;2.1;40
1995;1;30;9;0;-7.8;58;82500;181;620;44;170;5.2;40
1995;1;30;10;0;-6.1;50;82500;345;786;61;160;4.6;40
1995;1;30;11;0;-4.4;43;82700;474;860;73;180;3.1;40
1995;1;30;12;0;-2.2;46;82600;543;890;76;320;1.5;40
1995;1;30;13;0;0;49;82600;540;866;77;350;3.6;40
1995;1;30;14;0;1.7;40;82600;483;822;77;350;3.1;40
1995;1;30;15;0;2.2;33;82700;408;842;64;20;2.1;40
1995;1;30;16;0;1.7;40;82700;252;720;49;10;4.6;40
1995;1;30;17;0;-1.7;54;83000;80;398;31;360;2.1;50
1995;1;30;18;0;-4.4;56;82900;1;21;0;40;2.1;50
1995;1;30;19;0;-4.4;48;83000;0;0;0;320;1.5;50
1995;1;30;20;0;-7.8;71;83000;0;0;0;170;2.1;50
1995;1;30;21;0;-4.4;50;82900;0;0;0;180;2.1;50
1995;1;30;22;0;-5.6;59;82700;0;0;0;170;1.5;50
1995;1;30;23;0;-5;56;83200;0;0;0;160;1.5;50
1995;1;30;24;0;-5;56;82800;0;0;0;180;1.5;50
1995;1;31;1;0;-5.6;53;82900;0;0;0;180;1.5;50
1995;1;31;2;0;-5.6;51;82900;0;0;0;190;3.1;50
1995;1;31;3;0;-6.1;50;82900;0;0;0;140;3.1;50
1995;1;31;4;0;-6.1;48;82900;0;0;0;190;2.6;50
1995;1;31;5;0;-8.3;55;83300;0;0;0;200;3.1;50
1995;1;31;6;0;-8.9;58;83000;0;0;0;170;3.6;50
1995;1;31;7;0;-8.3;52;83000;0;0;0;160;2.6;60
1995;1;31;8;0;-7.8;52;83000;29;120;20;180;3.1;60
1995;1;31;9;0;-4.4;41;83200;138;108;114;180;4.1;60
1995;1;31;10;0;-2.2;38;83400;236;248;145;210;4.1;60
1995;1;31;11;0;1.7;29;83400;356;439;150;0;0;60
1995;1;31;12;0;2.8;30;83400;433;476;181;0;0;60
1995;1;31;13;0;5;27;83300;443;494;177;80;2.6;60
1995;1;31;14;0;5;27;83200;293;242;172;70;2.6;60
1995;1;31;15;0;5;26;83200;261;107;217;80;2.6;60
1995;1;31;16;0;4.4;27;83200;252;484;114;80;4.1;60
1995;1;31;17;0;1.7;34;83200;91;151;72;90;3.1;69
1995;1;31;18;0;-0.6;37;83000;2;23;1;110;3.6;69
1995;1;31;19;0;-4.4;61;83000;0;0;0;100;2.6;69
1995;1;31;20;0;-7.8;75;83100;0;0;0;350;1.5;69
1995;1;31;21;0;-5;48;83100;0;0;0;0;0;69
1995;1;31;22;0;-5.3;44;83000;0;0;0;170;0.8;69
1995;1;31;23;0;-5.7;50;83300;0;0;0;170;1.6;69
1995;1;31;24;0;-6.1;53;82900;0;0;0;180;2.4;69
1994;2;1;1;0;-6.5;47;84000;0;0;0;260;3.3;20
1994;2;1;2;0;-6.9;38;84000;0;0;0;270;4.1;20
1994;2;1;3;0;-7.3;34;84000;0;0;0;270;4.9;20
1994;2;1;4;0;-7.8;33;84000;0;0;0;270;5.7;20
1994;2;1;5;0;-7.2;31;84000;0;0;0;260;6.2;20
1994;2;1;6;0;-7.8;31;83900;0;0;0;250;4.6;20
1994;2;1;7;0;-7.2;29;83900;0;0;0;240;4.1;20
1994;2;1;8;0;-6.7;30;84000;38;360;12;270;5.2;20
1994;2;1;9;0;-5;29;84000;209;798;28;280;4.6;20
1994;2;1;10;0;-3.9;26;84000;383;931;39;290;5.7;20
1994;2;1;11;0;-2.2;24;84000;516;990;47;270;6.2;20
1994;2;1;12;0;-0.6;18;84000;592;1015;51;280;4.1;20
1994;2;1;13;0;1.1;18;83900;606;1019;52;340;2.6;20
1994;2;1;14;0;-3.3;48;83800;554;1002;49;90;5.7;20
1994;2;1;15;0;-3.3;46;83800;443;959;42;110;6.2;20
1994;2;1;16;0;-3.9;48;83800;284;865;32;110;6.2;20
1994;2;1;17;0;-4.4;46;83800;103;628;20;150;3.6;20
1994;2;1;18;0;-6.7;48;83700;3;83;1;130;2.1;20
1994;2;1;19;0;-7.2;50;83700;0;0;0;160;2.6;20
1994;2;1;20;0;-7.8;50;83600;0;0;0;180;3.6;20
1994;2;1;21;0;-8.9;49;83600;0;0;0;210;1;20
1994;2;1;22;0;-10;52;83600;0;0;0;140;2.1;20
1994;2;1;23;0;-10;49;83600;0;0;0;180;2.6;20
1994;2;1;24;0;-9.4;44;83600;0;0;0;200;3.1;20
1994;2;2;1;0;-10;44;83600;0;0;0;190;2.1;20
1994;2;2;2;0;-9.4;42;83600;0;0;0;120;3.1;20
1994;2;2;3;0;-11.7;51;83500;0;0;0;180;2.1;20
1994;2;2;4;0;-11.7;54;83500;0;0;0;210;2.1;20
1994;2;2;5;0;-13.3;53;83500;0;0;0;0;0;20
1994;2;2;6;0;-12.2;51;83500;0;0;0;170;2.1;20
1994;2;2;7;0;-13.3;53;83500;0;0;0;190;2.6;20
1994;2;2;8;0;-10.6;42;83500;40;342;14;160;4.1;20
1994;2;2;9;0;-5.6;32;83500;206;747;33;150;3.1;30
1994;2;2;10;0;-1.7;28;83500;378;891;46;180;4.6;30
1994;2;2;11;0;1.1;29;83400;511;955;55;200;4.6;30
1994;2;2;12;0;5;22;83300;588;983;60;190;2.6;30
1994;2;2;13;0;7.8;11;83300;602;987;61;110;1.5;30
1994;2;2;14;0;5.6;26;83200;551;970;58;350;3.1;30
1994;2;2;15;0;2.8;51;83200;440;923;50;350;5.2;30
1994;2;2;16;0;0.6;54;83300;281;822;39;360;4.1;30
1994;2;2;17;0;-2.8;62;83300;102;570;25;350;3.1;30
1994;2;2;18;0;-6.1;75;83400;3;63;1;240;1.5;30
1994;2;2;19;0;-8.3;74;83400;0;0;0;350;2.1;30
1994;2;2;20;0;-7.2;74;83500;0;0;0;30;1.5;30
1994;2;2;21;0;-8.9;78;83500;0;0;0;120;2.1;30
1994;2;2;22;0;-8.9;78;83500;0;0;0;180;2.1;30
1994;2;2;23;0;-9.4;81;83500;0;0;0;160;2.6;30
1994;2;2;24;0;-10;70;83500;0;0;0;150;3.1;30
1994;2;3;1;0;-10.6;82;83400;0;0;0;160;2.1;30
1994;2;3;2;0;-10;82;83400;0;0;0;170;1.5;30
1994;2;3;3;0;-10;67;83400;0;0;0;190;2.1;30
1994;2;3;4;0;-10.6;71;83300;0;0;0;190;2.6;30
1994;2;3;5;0;-11.1;74;83300;0;0;0;180;2.1;30
1994;2;3;6;0;-12.2;73;83200;0;0;0;220;2.6;30
1994;2;3;7;0;-12.2;70;83200;0;0;0;180;1.5;30
1994;2;3;8;0;-11.7;70;83200;34;199;19;120;1.5;30
1994;2;3;9;0;-7.2;53;83100;201;689;39;200;4.1;30
1994;2;3;10;0;-3.3;36;83100;357;725;83;180;2.1;30
1994;2;3;11;0;2.2;26;83000;445;687;114;280;1.5;30
1994;2;3;12;0;3.9;31;83000;462;471;207;340;2.1;30
1994;2;3;13;0;5;36;82900;563;751;148;350;3.1;30
1994;2;3;14;0;3.9;39;82800;407;500;150;20;3.1;30
1994;2;3;15;0;2.2;44;82900;396;707;95;90;4.6;30
1994;2;3;16;0;1.1;55;83000;195;483;51;50;2.6;30
1994;2;3;17;0;0;60;83000;83;143;63;60;4.6;30
1994;2;3;18;0;-0.6;45;83100;2;33;1;120;4.1;30
1994;2;3;19;0;-3.9;48;83200;0;0;0;200;1.5;30
1994;2;3;20;0;-3.9;46;83300;0;0;0;0;0;30
1994;2;3;21;0;-3.3;39;83400;0;0;0;120;2.6;30
1994;2;3;22;0;-5;50;83500;0;0;0;200;1.5;30
1994;2;3;23;0;-6.1;55;83600;0;0;0;180;2.6;30
1994;2;3;24;0;-7.2;61;83600;0;0;0;180;2.1;30
