DATE (MM/DD/YYYY),HOUR-MST,Avg Global PSP [W/m^2],Avg Direct NIP #1 [W/m^2],Avg Diffuse SB PSP [W/m^2],Avg Avg Wind Speed @ 33ft [m/s],Avg Roof Temp [deg C]
1/29/1999,3,-3.3829,-0.7860,-3.8067,4.5347,-2.0865
1/29/1999,4,-3.4704,-0.8466,-3.7606,4.4052,-2.6445
1/29/1999,5,-3.5821,-0.8203,-3.9663,3.9832,-2.7278
1/29/1999,6,-3.6526,-0.8838,-3.9256,3.7531,-3.3900
1/29/1999,7,-3.7372,-0.9939,-3.9079,3.2311,-2.9913
1/29/1999,8,35.1427,151.0272,20.5143,3.9400,-2.9555
1/29/1999,9,251.4038,738.6207,86.3288,4.1273,-0.3055
1/29/1999,10,385.5538,950.9862,50.5211,1.6812,4.4323
1/29/1999,11,504.6215,1014.2047,38.3500,3.0591,6.4565
1/29/1999,12,565.4158,951.9097,63.2342,3.6298,7.4150
1/29/1999,13,599.6313,1019.7247,54.0439,3.5971,7.7107
1/29/1999,14,455.0455,585.5693,130.2174,2.8783,7.6167
1/29/1999,15,311.1418,255.7240,170.7453,2.3597,7.0583
1/29/1999,16,222.9827,303.3595,119.7233,2.1647,6.5707
1/29/1999,17,109.2838,448.0698,42.2249,2.1645,5.8575
1/29/1999,18,-0.6690,-0.5613,-0.7598,3.7184,3.6603
1/29/1999,19,-4.1687,-0.6319,-4.6908,3.0117,2.1311
1/29/1999,20,-3.7671,-0.5320,-4.2055,2.8512,0.5995
1/29/1999,21,-1.5299,0.2150,-1.8408,4.7283,0.2878
1/29/1999,22,-1.4592,0.2775,-1.7874,4.7452,1.0707
1/29/1999,23,-3.0320,-0.1768,-3.2009,3.3558,0.8559
1/30/1999,0,-2.1990,-0.3788,-2.2776,3.4726,0.7322
1/30/1999,1,-3.2172,-0.6801,-3.3705,2.9117,0.8728
1/30/1999,2,-3.4445,-0.7130,-3.6952,2.1196,0.4898
1/30/1999,3,-4.6186,-0.7424,-4.7379,1.8293,-1.2491
1/30/1999,4,-2.8654,-0.4543,-3.3293,3.4179,-1.6112
1/30/1999,5,-4.0629,-0.8852,-4.4002,1.8660,-1.5685
1/30/1999,6,-3.5084,-0.8711,-3.5259,2.0888,-1.7713
1/30/1999,7,-1.8202,-0.8219,-1.4286,0.9675,-1.0081
1/30/1999,8,9.9412,0.0808,9.9488,1.3428,-0.9443
1/30/1999,9,55.3575,0.6364,53.7361,0.7654,-0.1515
1/30/1999,10,114.6665,0.9865,111.0651,0.8519,0.9133
1/30/1999,11,135.7527,0.7958,132.3280,0.9375,2.3136
1/30/1999,12,154.5672,0.9767,150.5520,0.7392,3.0751
1/30/1999,13,171.1807,1.6139,166.7872,0.9706,3.4483
1/30/1999,14,239.5047,3.2838,230.5157,1.5616,4.5637
1/30/1999,15,205.7690,3.9324,195.9160,2.9382,4.9673
1/30/1999,16,117.9571,0.6653,113.1842,2.4284,4.7216
1/30/1999,17,35.1645,1.9951,31.6086,1.5728,4.2972
1/30/1999,18,-3.1191,-0.9270,-2.9302,0.8042,2.6720
1/30/1999,19,-3.9276,0.0642,-3.9350,1.1814,1.8985
1/30/1999,20,-3.9297,-0.4224,-4.2997,1.4379,1.0275
1/30/1999,21,-2.3428,-0.2042,-2.7955,1.8968,0.9549
1/30/1999,22,-2.3236,-0.1968,-2.6056,2.9025,0.1641
1/30/1999,23,-1.8102,-0.0076,-2.0363,3.4819,-0.0597
1/31/1999,0,-2.7912,-0.6387,-3.0740,3.4194,-0.1401
1/31/1999,1,-0.7857,-0.2395,-0.7989,2.3450,-0.1579
1/31/1999,2,-4.2384,-0.5756,-4.2963,0.6757,-1.0760
1/31/1999,3,-3.7478,-0.6278,-3.8023,1.5837,-2.0419
1/31/1999,4,-2.9674,-0.8661,-3.2343,2.8069,-1.6593
1/31/1999,5,-3.0113,-0.7889,-3.2869,3.3931,-1.9334
1/31/1999,6,-3.2301,-0.9424,-3.4819,3.0090,-1.8362
1/31/1999,7,-2.5269,-0.8225,-2.8036,2.9914,-1.8806
1/31/1999,8,30.5177,189.2757,14.8383,2.4960,-1.3182
1/31/1999,9,202.2003,769.3862,32.4765,1.4171,0.7772
1/31/1999,10,348.5997,629.9408,110.5388,2.2801,1.4925
1/31/1999,11,354.6597,290.0284,186.9022,1.5003,2.9763
1/31/1999,12,475.6103,515.1132,177.6566,2.0039,3.8683
1/31/1999,13,572.2410,959.5737,54.8151,1.9487,5.0221
1/31/1999,14,532.6685,971.7365,48.2895,2.3774,6.0254
1/31/1999,15,406.4660,784.4687,70.9766,2.5902,6.4431
1/31/1999,16,270.2098,658.2773,77.1424,2.5043,6.6386
1/31/1999,17,87.2708,406.7017,26.2821,3.3325,5.4329
1/31/1999,18,-1.3490,-0.5316,-1.5394,2.8999,2.8822
1/31/1999,19,-4.3529,-0.5094,-4.7522,1.1803,1.8181
1/31/1999,20,-3.2594,-0.1900,-3.3314,1.0737,1.2562
1/31/1999,21,-3.3906,0.5090,-3.2750,1.9039,2.0072
1/31/1999,22,-3.4443,0.1087,-3.6275,2.4353,1.9168
1/31/1999,23,-3.6155,0.0031,-3.8022,3.2832,2.1139
2/1/1999,0,-4.0366,-0.6538,-3.8918,2.1940,1.8150
2/1/1999,1,-3.6852,-0.6602,-4.0053,2.8831,2.5038
2/1/1999,2,-4.0605,-0.8745,-4.0498,2.6593,2.2717
2/1/1999,3,-3.6103,-0.9809,-3.9420,3.9170,2.4339
2/1/1999,4,-3.1208,-0.6787,-3.6529,4.5888,2.2776
2/1/1999,5,-3.1024,-0.8452,-3.6023,4.8932,1.9561
2/1/1999,6,-3.8598,-1.0906,-4.1208,2.7924,1.6705
2/1/1999,7,-4.0639,-1.0142,-4.1377,2.2537,1.0794
2/1/1999,8,33.8668,158.9823,24.4567,4.6229,2.0580
2/1/1999,9,84.1927,0.5809,81.1253,5.3409,4.3996
2/1/1999,10,82.0751,0.1143,79.0559,8.8862,4.9763
2/1/1999,11,123.2782,0.3764,120.4737,7.9286,5.0515
2/1/1999,12,142.4028,0.7653,138.9037,6.4101,4.8795
2/1/1999,13,263.3713,14.3175,243.0493,8.0478,5.2612
2/1/1999,14,345.1658,96.5771,267.8995,11.8972,5.0423
2/1/1999,15,282.2402,184.3095,175.6285,11.0894,5.1925
2/1/1999,16,200.6798,406.1223,82.3761,9.5659,5.1615
2/1/1999,17,112.4255,582.6195,25.9207,12.0513,4.1466
2/1/1999,18,0.5853,-0.3453,0.2180,8.3706,2.4410
2/1/1999,19,-3.2748,0.1818,-3.6975,5.9096,1.6438
2/1/1999,20,-4.2476,-0.0942,-4.4859,3.3573,1.0924
2/1/1999,21,-4.9461,-0.0999,-4.8905,2.2725,1.2288
2/1/1999,22,-4.5106,-0.1370,-4.4695,2.2077,0.5421
2/1/1999,23,-3.4927,0.3187,-3.5381,3.4580,1.4978
2/2/1999,0,-3.1516,-0.6298,-3.5779,4.5519,2.0447
2/2/1999,1,-3.4669,-0.7391,-3.5121,5.8461,2.0728
2/2/1999,2,-3.1508,-0.6314,-3.3453,6.2787,1.8536
2/2/1999,3,-2.9385,-0.6020,-3.1202,7.1840,1.8226
2/2/1999,4,-3.0085,-0.5758,-3.2181,6.8371,1.8345
2/2/1999,5,-3.4689,-0.6965,-3.6329,5.2445,1.4037
2/2/1999,6,-2.8964,-0.3789,-2.9470,7.2166,1.9121
2/2/1999,7,-2.6644,-0.5421,-2.8244,7.9994,2.5686
2/2/1999,8,47.1816,351.0034,18.3523,6.9917,2.0631
2/2/1999,9,221.3400,431.5224,120.3844,6.7341,3.6433
2/2/1999,10,203.8193,13.5558,182.0654,7.5537,4.7346
2/2/1999,11,252.6120,31.3009,216.0985,6.9843,5.4484
2/2/1999,12,564.5703,586.6532,222.1223,7.4095,7.8905
2/2/1999,13,524.0862,760.3007,81.3366,6.5732,9.3093
2/2/1999,14,561.7435,991.6375,53.2613,8.6421,11.1665
2/2/1999,15,455.4515,951.0800,45.1107,4.9759,11.5107
2/2/1999,16,192.6588,304.1512,79.1926,6.3984,10.9997
2/2/1999,17,54.2959,126.9274,36.2311,4.8865,8.4942
2/2/1999,18,-1.0703,0.3347,-1.2752,5.2177,8.7467
2/2/1999,19,-1.6707,-0.0783,-1.8890,12.0503,9.1780
2/2/1999,20,-2.1624,-0.1321,-2.3122,6.7535,7.7233
2/2/1999,21,-1.5589,0.2691,-1.7075,10.7609,8.1042
2/2/1999,22,-1.8346,0.0624,-2.0457,10.8484,7.9803
2/2/1999,23,-3.1357,-0.4438,-3.4559,4.9541,7.3943
2/3/1999,0,-1.5805,-0.2127,-1.8409,18.4100,7.1875
2/3/1999,1,-1.5641,-0.2211,-1.8686,17.6068,7.2053
2/3/1999,2,-1.6030,-0.0521,-1.9880,16.6555,8.5767
2/3/1999,3,-3.0316,-0.6463,-3.2086,9.5996,9.2652
2/3/1999,4,-3.1625,-0.4565,-3.2575,7.7536,9.3662
2/3/1999,5,-3.9137,-1.0992,-4.1425,7.7163,8.8128
2/3/1999,6,-3.1686,-0.6480,-3.4685,8.6079,7.1024
2/3/1999,7,-3.6595,-0.7403,-3.9367,5.8338,6.9648
2/3/1999,8,49.5931,343.0718,16.8157,5.5545,6.7272
2/3/1999,9,213.5577,587.1097,74.3837,8.7542,6.6493
2/3/1999,10,358.5482,619.8948,95.9884,6.7516,7.0868
2/3/1999,11,527.8122,863.4655,86.7554,5.9202,8.0240
2/3/1999,12,622.5568,957.5432,82.1256,5.3207,8.7502
2/3/1999,13,628.4995,966.6288,78.3503,4.3481,9.7452
2/3/1999,14,585.4625,954.2372,71.1602,4.9648,9.6433
2/3/1999,15,350.1363,505.5323,83.9060,5.0105,10.0247
2/3/1999,16,217.5331,475.7930,48.4502,4.0725,9.8138
2/3/1999,17,135.7065,612.5512,35.8422,3.9112,9.4402
2/3/1999,18,6.7372,-0.3903,5.6052,4.4569,7.6511
2/3/1999,19,-4.2327,-0.9249,-4.5075,3.8948,5.6402
2/3/1999,20,-3.8574,-0.5984,-4.3161,3.9036,3.3628
2/3/1999,21,-5.1198,-0.6722,-5.1391,2.0670,2.3435
2/3/1999,22,-4.8044,-0.4318,-4.9591,1.6686,0.7462
2/3/1999,23,-3.9061,0.0552,-3.6486,2.3993,0.0567
2/4/1999,0,-3.5971,-0.8407,-3.6182,1.9764,1.3023
2/4/1999,1,-3.7941,-0.7589,-3.7928,3.8067,-0.7310
2/4/1999,2,-3.8500,-0.3045,-4.2976,1.9927,-1.1612
2/4/1999,3,-4.0637,-0.3001,-4.3962,1.6279,-1.3549
2/4/1999,4,-3.7760,-0.6259,-3.9211,2.3109,-2.6822
2/4/1999,5,-3.1472,-0.6895,-3.3564,2.0271,-2.3672
2/4/1999,6,-3.8551,-0.6597,-4.0304,1.5729,-2.9445
2/4/1999,7,-3.2945,-0.6044,-3.3681,1.2986,-3.7337
2/4/1999,8,57.8622,330.7751,29.3903,1.8793,-2.7619
2/4/1999,9,198.5728,485.6087,70.9679,2.2177,0.0106
2/4/1999,10,238.8584,366.5988,77.8126,1.6937,2.9183
2/4/1999,11,522.9222,1007.2912,37.7778,1.5234,8.1390
2/4/1999,12,589.6795,1025.1617,34.4751,0.9754,12.1493
2/4/1999,13,600.4152,1015.5143,36.5751,0.1340,14.3615
2/4/1999,14,546.3707,977.3553,41.5812,0.1340,13.8025
2/4/1999,15,407.2371,813.4398,44.7391,2.0309,14.5068
2/4/1999,16,286.7878,710.6612,63.0022,3.6716,14.1580
2/4/1999,17,83.7893,206.8079,42.6928,2.6522,12.7395
2/4/1999,18,-1.0577,-0.7953,-1.2157,1.6520,10.8885
2/4/1999,19,-5.1559,-0.6550,-5.1694,1.4774,10.1883
2/4/1999,20,-4.4126,-0.1756,-4.6023,1.9901,9.6435
2/4/1999,21,-3.0600,0.2443,-3.2353,3.8188,10.1943
2/4/1999,22,-3.6718,-0.2397,-3.7060,3.8092,8.8395
2/4/1999,23,-3.7490,-0.5220,-3.9586,2.6528,7.8695
2/5/1999,0,-3.1475,-0.7456,-3.4564,3.5723,7.0821
2/5/1999,1,-2.9448,-0.6081,-3.1951,3.8103,6.7281
2/5/1999,2,-3.5809,-0.7501,-3.8300,3.3431,6.2613
2/5/1999,3,-3.4181,-0.7810,-3.6484,3.4855,5.7554
2/5/1999,4,-3.4293,-0.7877,-3.5031,3.3444,6.6900
2/5/1999,5,-3.3871,-0.6757,-3.4864,4.5155,6.7906
2/5/1999,6,-3.2691,-0.8105,-3.3704,5.4189,6.8856
2/5/1999,7,-2.7157,-0.8337,-3.2019,5.8149,5.9663
2/5/1999,8,9.1224,0.6507,8.0896,5.2616,6.5216
2/5/1999,9,204.8890,735.0902,27.0620,4.0843,8.2107
2/5/1999,10,390.2482,933.5270,36.1754,5.1931,6.8300
2/5/1999,11,465.5499,829.7131,58.7268,4.7084,7.7642
2/5/1999,12,313.6763,345.6247,104.7422,4.1507,8.0567
2/5/1999,13,482.6903,430.0899,208.2806,4.2029,8.2987
2/5/1999,14,235.4745,47.5993,191.8070,2.5440,8.4453
2/5/1999,15,222.0757,100.4016,158.1933,2.7877,8.7565
2/5/1999,16,299.1507,603.1838,114.1926,2.1338,8.9223
2/5/1999,17,29.5548,25.4559,24.1876,1.8955,8.2400
2/5/1999,18,-0.3694,-0.5853,-0.2600,1.9448,6.9774
2/5/1999,19,-5.3380,-0.8644,-5.2937,1.1964,5.8924
2/5/1999,20,-4.1824,-0.3261,-4.4388,1.6291,4.9470
2/5/1999,21,-3.7364,-0.2488,-4.2350,1.9781,3.7713
2/5/1999,22,-3.2478,-0.3331,-3.6340,3.9599,2.5674
2/5/1999,23,-3.1073,-0.0637,-3.4500,3.8578,2.4594
2/6/1999,0,-2.4298,-0.4870,-2.9318,5.5282,2.4289
2/6/1999,1,-1.6767,-0.2703,-2.0041,5.2011,2.7659
2/6/1999,2,-1.9470,-0.4489,-2.0220,1.9379,2.5983
2/6/1999,3,-1.7937,-0.4337,-1.8084,1.6232,2.6175
2/6/1999,4,-2.8057,-0.8455,-2.8522,2.3449,2.8159
2/6/1999,5,-3.5721,-1.0699,-3.4531,3.0624,1.8289
2/6/1999,6,-4.4922,-0.7395,-4.2719,1.4243,-0.2757
2/6/1999,7,-4.0385,-0.9515,-4.0706,1.4587,-0.7552
2/6/1999,8,32.0835,155.8054,19.5543,1.4184,-1.0724
2/6/1999,9,174.1567,269.2229,108.1426,1.5048,1.8577
2/6/1999,10,233.3405,18.6186,197.6543,1.6637,2.7013
2/6/1999,11,347.2413,183.0979,201.6170,1.8352,3.4075
2/6/1999,12,541.2775,713.8416,132.5055,2.3559,5.4707
2/6/1999,13,629.6643,1004.7165,62.8334,3.2895,7.6098
2/6/1999,14,589.7882,948.5942,86.1178,4.4069,8.5167
2/6/1999,15,456.9833,868.9473,70.6449,4.5481,9.2135
2/6/1999,16,299.0828,829.2399,33.6266,6.5475,10.1663
2/6/1999,17,119.4208,489.7084,41.6565,7.3833,8.9040
2/6/1999,18,2.5026,-0.1306,1.9565,3.7166,7.5698
2/6/1999,19,-4.0357,-0.1112,-4.0398,3.8859,6.6978
2/6/1999,20,-4.6156,-0.0501,-4.6591,2.8701,6.2282
2/6/1999,21,-2.6081,0.6688,-2.7817,8.7272,6.3579
2/6/1999,22,-2.7134,0.1349,-3.0012,8.4660,6.8645
2/6/1999,23,-3.9024,-0.4232,-4.2185,4.5971,6.4072
2/7/1999,0,-3.9471,-0.6890,-4.0329,2.2261,5.0245
2/7/1999,1,-1.7866,0.3244,-1.8642,5.1121,5.8069
2/7/1999,2,-2.0050,-0.5199,-2.2260,8.4453,9.2662
2/7/1999,3,-3.7700,-0.6203,-3.8965,3.4052,8.6947
2/7/1999,4,-2.9658,-0.4987,-3.2331,4.6821,8.6163
2/7/1999,5,-3.2513,-0.5173,-3.2065,4.7269,8.1322
2/7/1999,6,-3.1894,-0.4160,-3.2375,4.4295,8.5622
2/7/1999,7,-3.3665,-0.4458,-3.4734,2.2536,8.4170
2/7/1999,8,17.4251,2.8446,16.3536,2.2965,9.2983
2/7/1999,9,85.9686,2.0428,77.8620,3.5219,10.4165
2/7/1999,10,388.7453,521.4461,153.1948,2.8520,12.1978
2/7/1999,11,578.2997,984.2825,89.0717,6.2795,14.6285
2/7/1999,12,622.0082,990.3473,63.1929,5.3964,15.6687
2/7/1999,13,629.5822,961.3295,76.6320,5.2991,16.0108
2/7/1999,14,524.3627,838.7547,64.1380,4.0381,16.2268
2/7/1999,15,403.8717,740.8427,58.3569,4.0276,17.0738
2/7/1999,16,307.9667,839.6002,42.9777,4.1396,17.5318
2/7/1999,17,129.4700,629.2123,24.9757,7.3135,16.7383
2/7/1999,18,-0.1659,0.2274,-0.0641,4.9446,14.2443
2/7/1999,19,-4.5047,-0.2794,-4.5797,5.0034,13.0907
2/7/1999,20,-5.2777,-0.2905,-5.3228,3.0103,11.8952
2/7/1999,21,-4.3612,0.2339,-4.2035,3.9244,11.3342
2/7/1999,22,-2.8798,0.1907,-2.9646,7.7620,10.7468
2/7/1999,23,-2.9315,0.0588,-3.0270,8.4578,10.9923
2/8/1999,0,-4.5374,-0.7979,-4.5113,4.3351,9.2780
2/8/1999,1,-3.8212,-0.8585,-3.9091,4.6549,9.1648
2/8/1999,2,-4.2004,-0.5994,-4.0145,4.0423,8.7255
2/8/1999,3,-3.2961,-0.8233,-3.3011,6.5026,9.7670
2/8/1999,4,-2.7534,-0.5240,-2.7758,7.6745,9.9860
2/8/1999,5,-2.6860,-0.3804,-2.7895,8.5745,10.3632
2/8/1999,6,-3.1377,-0.4814,-3.1694,7.8575,10.5835
2/8/1999,7,-3.3195,-0.5194,-3.3161,6.3652,10.5897
2/8/1999,8,53.0087,383.5932,14.6612,5.2150,10.4857
2/8/1999,9,236.4605,811.4515,35.1472,10.3179,11.9712
2/8/1999,10,417.5097,942.9207,44.6193,10.5657,13.4575
2/8/1999,11,552.0120,997.7773,52.3528,10.7565,14.6983
2/8/1999,12,628.9703,1020.7900,53.8172,10.8350,15.7442
2/8/1999,13,649.1870,1022.9233,58.5275,11.1718,16.4950
2/8/1999,14,590.1085,1001.5755,49.9815,9.8010,16.4340
2/8/1999,15,489.5848,929.9338,61.5541,7.7919,16.5688
2/8/1999,16,246.9196,421.3701,85.1074,4.8802,15.9990
2/8/1999,17,88.4327,160.2869,62.1610,7.5442,10.6617
2/8/1999,18,6.0395,2.1045,5.5754,4.7510,7.4788
2/8/1999,19,-2.6947,-0.7335,-2.7982,4.8430,6.2287
2/8/1999,20,-4.3826,-0.6572,-4.5805,3.3469,3.1350
2/8/1999,21,-4.2534,-0.4471,-4.4423,2.3464,1.7563
2/8/1999,22,-3.6589,-0.5014,-3.8331,2.7134,1.0409
2/8/1999,23,-3.4330,0.0025,-3.4330,2.8892,0.7447
2/9/1999,0,-3.3337,-0.7088,-2.9642,3.2360,0.6223
2/9/1999,1,-3.1913,-0.7284,-3.1841,3.3291,0.9248
2/9/1999,2,-4.1451,-0.6299,-4.3427,1.5657,0.6225
2/9/1999,3,-3.0671,-0.7189,-3.2252,3.1699,-0.1441
2/9/1999,4,-3.0970,-0.7839,-3.0674,2.8308,-0.1008
2/9/1999,5,-3.8685,-0.9086,-3.7102,1.2337,0.1896
2/9/1999,6,-3.6489,-1.0542,-3.3483,1.8655,0.1694
2/9/1999,7,-2.9828,-1.0044,-2.9128,1.2769,0.9605
2/9/1999,8,57.3397,432.8714,13.4027,1.2512,1.7620
2/9/1999,9,233.7070,837.3542,26.8665,1.4454,4.6452
2/9/1999,10,409.8520,957.1507,31.6258,1.9398,9.2297
2/9/1999,11,537.1945,1005.1993,34.0290,2.0473,12.2577
2/9/1999,12,613.9628,1022.3733,37.5198,2.8524,14.0128
2/9/1999,13,625.2283,1006.0068,43.4799,4.5815,14.9600
2/9/1999,14,559.2858,938.5767,49.1814,4.7253,14.9142
2/9/1999,15,466.7352,916.5385,45.7214,5.8554,14.7712
2/9/1999,16,312.3955,841.0502,36.3659,3.5879,14.2555
2/9/1999,17,122.7050,596.9553,22.2280,1.6973,14.0387
2/9/1999,18,-2.5621,11.1283,-2.3766,1.4235,12.2948
2/9/1999,19,-4.9618,0.1802,-4.5686,3.3107,11.1348
2/9/1999,20,-4.8890,0.2214,-4.6810,4.0099,12.2643
2/9/1999,21,-5.7160,-0.2755,-5.9697,2.1345,11.3312
2/9/1999,22,-4.6196,0.0997,-4.5421,3.9009,11.4743
2/9/1999,23,-3.0455,0.3007,-3.1805,9.6111,12.3230
2/10/1999,0,-4.5688,-0.9851,-4.4371,5.5811,11.3548
2/10/1999,1,-4.2321,-0.6846,-4.2616,5.7224,11.3588
2/10/1999,2,-4.8406,-0.5588,-5.2283,4.7892,9.8612
2/10/1999,3,-5.3723,-0.9420,-5.5194,2.9114,7.9350
2/10/1999,4,-3.5687,-0.3250,-3.9452,2.6618,7.8951
2/10/1999,5,-2.3442,0.2432,-2.5937,9.9998,10.9007
2/10/1999,6,-2.3604,-0.3253,-2.6639,14.4790,12.2657
2/10/1999,7,-1.6938,-0.1823,-1.9553,14.0872,11.3165
2/10/1999,8,66.6760,515.8696,16.5820,15.3433,11.7180
2/10/1999,9,248.0260,852.9502,31.8484,15.5688,13.1955
2/10/1999,10,427.6650,970.2955,38.2508,11.9822,14.6545
2/10/1999,11,560.1860,1020.7817,42.9224,15.1912,16.4427
2/10/1999,12,639.2130,1037.4200,46.7308,17.3373,16.7212
2/10/1999,13,653.0123,1033.1483,48.5284,15.6050,16.7867
2/10/1999,14,602.8220,1008.8670,51.5134,12.1313,16.5390
2/10/1999,15,498.3242,961.4598,53.9068,12.5383,15.6460
2/10/1999,16,165.2372,165.2652,93.5596,9.8944,13.6295
2/10/1999,17,8.2306,-1.2312,9.2038,8.3766,3.0698
2/10/1999,18,1.7526,-0.3458,1.9329,6.2331,-1.5055
2/10/1999,19,-0.4305,-0.1149,-0.3651,3.9766,-3.2967
2/10/1999,20,-0.5284,-0.3722,-0.3980,5.5366,-4.5231
2/10/1999,21,-0.3760,-0.1233,-0.3469,3.3798,-5.5270
2/10/1999,22,-0.2526,-0.0003,-0.2836,2.6748,-5.7304
2/10/1999,23,-0.2939,-0.2232,-0.2045,2.4672,-5.9671
2/11/1999,0,-0.4916,-0.2836,-0.2568,4.9416,-7.2604
2/11/1999,1,-0.3161,-0.1204,-0.1974,4.1115,-7.7247
2/11/1999,2,-0.5699,0.0542,-0.5135,4.0066,-7.9153
2/11/1999,3,-0.8995,-0.0004,-0.9190,3.0273,-8.0232
2/11/1999,4,-2.5142,0.1316,-2.7178,1.6266,-8.6888
2/11/1999,5,-3.3649,-0.0219,-3.5656,1.1596,-9.0612
2/11/1999,6,-3.7195,0.4811,-3.9928,1.5746,-10.0610
2/11/1999,7,-2.4273,0.9338,-3.1836,3.6199,-10.4378
2/11/1999,8,74.7552,486.6963,21.9535,8.9840,-9.3085
2/11/1999,9,260.5443,809.9060,48.4224,8.3540,-7.9325
2/11/1999,10,445.2657,954.3968,54.6399,7.7399,-7.1959
2/11/1999,11,528.1213,859.2299,79.6012,6.9995,-6.2011
2/11/1999,12,688.0773,1069.2213,75.3541,8.0749,-5.8711
2/11/1999,13,698.5058,1078.9560,67.4682,9.8169,-5.5604
2/11/1999,14,644.3752,1063.5717,63.0456,10.1245,-5.2825
2/11/1999,15,526.7473,1023.2595,53.9003,9.1351,-4.7302
2/11/1999,16,360.7265,948.8545,44.7806,10.6752,-4.5466
2/11/1999,17,163.4294,767.2307,29.7939,10.0923,-4.7318
2/11/1999,18,7.3582,43.2252,3.8573,6.3382,-5.2291
2/11/1999,19,-2.7680,0.3299,-2.9451,7.4362,-5.5710
2/11/1999,20,-2.1424,0.4549,-2.4051,9.9297,-5.3450
2/11/1999,21,-2.0454,0.6048,-2.4909,10.0013,-4.3686
2/11/1999,22,-2.8104,0.4827,-3.0737,7.1756,-3.3158
2/11/1999,23,-2.9605,0.5059,-3.0773,6.8223,-2.4300
2/12/1999,0,-2.2133,-0.1054,-2.6031,9.7027,-1.0988
2/12/1999,1,-2.6209,-0.3094,-3.1297,7.8068,-0.4004
2/12/1999,2,-3.2562,-0.6107,-3.2616,6.1131,0.4735
2/12/1999,3,-5.6340,-1.2689,-5.4112,1.9282,-0.8770
2/12/1999,4,-3.9070,-0.9162,-3.6571,3.1830,-1.5391
2/12/1999,5,-3.8391,-1.0105,-3.6676,2.8801,-1.1691
2/12/1999,6,-4.1086,-1.1729,-3.8965,2.1651,-1.3371
2/12/1999,7,-2.3877,4.7430,-2.1688,2.7420,-0.3383
2/12/1999,8,70.6215,547.9265,15.9599,2.8712,0.3287
2/12/1999,9,257.5643,860.2448,34.5926,2.1853,1.3586
2/12/1999,10,441.5152,954.1065,50.0937,2.7075,2.8943
2/12/1999,11,576.1890,1011.1587,53.9905,2.2381,5.9967
2/12/1999,12,660.5618,1036.7417,58.8378,10.9704,8.6912
2/12/1999,13,693.8698,988.4865,96.8790,11.0272,9.7583
2/12/1999,14,636.9500,1001.8900,73.6520,10.5052,10.2792
2/12/1999,15,463.1410,665.9277,126.4898,7.9268,10.1760
2/12/1999,16,300.4333,601.9507,75.6754,6.4200,8.7173
2/12/1999,17,95.3179,387.8974,37.2118,5.1580,6.8676
2/12/1999,18,5.9356,46.8387,2.5688,2.2929,5.9594
2/12/1999,19,-4.4366,-0.0525,-4.4690,2.6708,5.0093
2/12/1999,20,-4.6472,-0.1139,-4.6024,1.8627,5.7492
2/12/1999,21,-4.5380,0.2436,-4.2800,3.0237,5.0838
2/12/1999,22,-4.6808,0.6841,-4.5241,2.1966,6.1481
2/12/1999,23,-5.7112,-0.7261,-5.6717,1.5885,4.9220
2/13/1999,0,-4.9878,-1.0798,-5.1398,1.6271,4.3667
2/13/1999,1,-4.7374,-0.5270,-5.1768,1.4034,3.4448
2/13/1999,2,-4.8552,-1.1099,-4.5965,2.0166,4.2462
2/13/1999,3,-4.6855,-0.4814,-4.7723,1.2624,3.5005
2/13/1999,4,-3.4415,-0.8444,-3.4324,5.0478,5.1412
2/13/1999,5,-3.9853,-0.9184,-4.0495,5.2890,5.6848
2/13/1999,6,-4.1034,-0.7925,-3.9900,4.5661,5.5196
2/13/1999,7,-2.5160,4.6339,-2.8190,5.4390,6.0272
2/13/1999,8,39.3978,199.3792,18.7617,2.2024,6.2980
2/13/1999,9,236.4075,739.6998,36.8918,1.1294,8.2356
2/13/1999,10,441.5753,969.0998,37.1216,2.0665,11.5547
2/13/1999,11,584.5942,1053.0017,39.1980,3.6952,14.0852
2/13/1999,12,671.3443,1081.7300,40.7897,5.0025,16.3567
2/13/1999,13,682.2953,1076.2700,39.5477,4.1855,17.1460
2/13/1999,14,627.8890,1058.5783,37.0547,3.7405,18.0447
2/13/1999,15,512.6722,1018.2695,31.7720,2.9043,18.6750
2/13/1999,16,348.7957,939.8363,26.6888,3.3686,18.3252
2/13/1999,17,155.5529,753.7057,17.6818,3.3755,17.2460
2/13/1999,18,0.8576,59.5901,-3.1032,1.9773,14.4817
2/13/1999,19,-5.8441,-0.0029,-5.6964,3.4308,11.6452
2/13/1999,20,-3.9842,0.2978,-4.4397,5.9465,11.2092
2/13/1999,21,-3.9194,0.1193,-4.0486,7.1086,10.6955
2/13/1999,22,-3.9113,0.2470,-4.2116,6.8386,10.1468
2/13/1999,23,-4.8972,-0.1340,-4.5006,4.6284,9.4732
2/14/1999,0,-3.9578,-0.6097,-3.8490,5.7319,9.4070
2/14/1999,1,-4.2629,-0.8868,-4.1898,5.5780,8.7237
2/14/1999,2,-3.7814,-0.6427,-4.1058,6.0899,8.6307
2/14/1999,3,-4.1024,-0.8244,-4.1231,5.9043,8.7067
2/14/1999,4,-4.2399,-0.9550,-4.3147,5.6453,7.6472
2/14/1999,5,-4.6161,-1.0445,-4.4455,4.1677,7.8510
