DATE (MM/DD/YYYY),HOUR-MST,Avg Global PSP [W/m^2],Avg Direct NIP [W/m^2],Avg Diffuse SB PSP [W/m^2],Avg Avg Wind Speed @ 33ft [m/s],Avg Roof Temp [deg C]
10/13/1992,12,569.1467,183.2318,348.7867,1.6130,23.1190
10/13/1992,13,554.4417,231.6700,301.6067,1.5103,25.8958
10/13/1992,14,574.1850,391.2050,257.0158,2.8914,26.5568
10/13/1992,15,507.9233,588.9192,172.7475,3.8953,26.4245
10/13/1992,16,351.4700,605.9075,120.3001,3.2245,20.4971
10/13/1992,17,102.0719,255.1196,54.6708,2.5684,26.4513
10/13/1992,18,2.1086,-2.4891,0.9875,3.5513,21.0460
10/13/1992,19,-5.5422,-0.2580,-5.4209,3.1530,18.8619
10/13/1992,20,-5.8305,-0.4440,-4.3688,3.0474,17.6944
10/13/1992,21,-4.9450,-2.8613,-3.1993,3.6481,10.7486
10/13/1992,22,-4.0357,-1.0438,-3.5084,2.3385,6.8466
10/13/1992,23,-4.7621,-1.8878,-3.7273,1.2277,7.4413
10/14/1992,0,-4.5810,-1.1978,-3.9438,1.8105,5.9718
10/14/1992,1,-3.9947,-0.1267,-3.8043,0.8006,5.3774
10/14/1992,2,-5.3497,-1.6895,-4.5773,0.0249,4.2920
10/14/1992,3,-3.9831,-1.5338,-3.0007,0.1056,3.7837
10/14/1992,4,-3.4914,-1.1946,-3.4987,0.3392,3.0707
10/14/1992,5,-3.0796,-0.8706,-3.0263,0.5406,0.2877
10/14/1992,6,-3.0528,-1.3557,-2.2875,0.5416,2.5054
10/14/1992,7,21.1337,15.2505,18.7878,0.9734,4.1669
10/14/1992,8,120.3267,31.4579,92.1857,0.9681,5.0680
10/14/1992,9,282.5617,368.2983,91.9631,1.1546,5.2379
10/14/1992,10,544.5883,818.1492,83.1683,1.4391,8.4861
10/14/1992,11,654.0975,858.3925,91.5160,1.5454,9.3269
10/14/1992,12,708.5592,865.8333,101.5212,1.1933,10.9183
10/14/1992,13,690.1733,852.5442,103.7575,1.2835,11.4973
10/14/1992,14,592.1758,788.9267,97.9816,1.0489,13.8117
10/14/1992,15,441.5317,703.1842,81.7147,0.7030,15.4481
10/14/1992,16,264.4308,545.7992,68.4625,0.9302,15.9149
10/14/1992,17,98.5332,319.5866,39.1429,1.2052,14.1896
10/14/1992,18,-0.1962,-0.8088,-0.6829,1.3103,10.9008
10/14/1992,19,-4.2843,-0.5410,-3.8669,1.4621,9.5041
10/14/1992,20,-4.2197,-1.5540,-3.4216,1.9644,4.8908
10/14/1992,21,-3.8105,-0.5834,-3.2010,2.1412,6.5306
10/14/1992,22,-3.7130,-0.2448,-3.4333,2.2388,6.3894
10/14/1992,23,-4.2464,-1.3265,-4.1002,1.9867,3.1041
10/15/1992,0,-4.5841,-1.6625,-3.7619,0.3545,3.0407
10/15/1992,1,-3.5497,-1.4136,-2.9883,0.3204,3.3938
10/15/1992,2,-3.2262,-1.4665,-3.1060,1.2114,2.8189
10/15/1992,3,-3.5889,-1.3912,-2.7676,1.0111,2.1163
10/15/1992,4,-3.5089,-1.5839,-3.0750,0.6026,1.6944
10/15/1992,5,-3.7594,-0.8177,-3.6279,0.3411,1.4521
10/15/1992,6,-2.9856,-1.5516,-2.4726,0.9246,-0.4153
10/15/1992,7,32.1178,127.4214,16.3384,1.1201,2.2050
10/15/1992,8,191.4317,507.1242,60.7942,1.2917,0.6321
10/15/1992,9,365.7158,595.7308,100.8526,0.7663,6.5163
10/15/1992,10,503.7092,678.8633,108.0701,0.9280,9.2418
10/15/1992,11,609.2692,748.4317,109.8383,0.9811,12.2608
10/15/1992,12,631.3142,709.4408,116.3842,1.4752,15.0308
10/15/1992,13,632.9050,695.3675,141.4325,1.4446,16.0619
10/15/1992,14,407.9942,409.3537,130.5742,0.8178,17.7789
10/15/1992,15,299.7025,160.3971,188.8117,1.9990,17.9022
10/15/1992,16,168.5543,92.0572,117.2130,3.6927,12.4975
10/15/1992,17,55.5444,44.1552,44.1885,3.0294,7.1925
10/15/1992,18,1.6042,-1.0986,1.4219,2.3463,7.9020
10/15/1992,19,-3.7462,-1.0446,-3.2962,2.5500,4.8524
10/15/1992,20,-3.6275,-1.0923,-3.4134,2.4186,2.7656
10/15/1992,21,-2.8133,-0.3682,-2.7483,1.4034,0.6960
10/15/1992,22,-3.7960,-1.0785,-2.8027,1.3004,-1.6511
10/15/1992,23,-3.3008,-0.6554,-2.7803,1.0064,-1.9704
10/16/1992,0,-4.6365,-1.2382,-3.5229,0.9886,-1.9973
10/16/1992,1,-4.7650,-1.1518,-3.8916,0.5497,-3.1394
10/16/1992,2,-3.9924,-0.7010,-3.1281,0.3704,-4.0392
10/16/1992,3,-4.4370,-0.7961,-3.8632,0.0505,-4.5141
10/16/1992,4,-3.6987,-1.3202,-3.5953,0.2231,-4.5194
10/16/1992,5,-3.0942,-0.5816,-2.2817,1.5154,-5.3023
10/16/1992,6,-2.9891,-1.9315,-3.0834,0.8802,-5.0831
10/16/1992,7,17.9966,-1.0244,15.1300,1.0624,-4.7398
10/16/1992,8,109.2827,15.2801,89.5795,0.3602,-2.2542
10/16/1992,9,316.5025,332.4025,143.5233,0.3734,-0.4126
10/16/1992,10,336.4400,115.4257,234.6792,0.4045,0.8445
10/16/1992,11,237.7583,31.0289,175.0733,0.4660,3.7292
10/16/1992,12,277.2267,5.0903,248.0308,0.2845,1.5962
10/16/1992,13,198.1275,2.8240,176.9758,0.6378,5.7047
10/16/1992,14,117.6335,0.1287,106.8714,0.4522,4.9921
10/16/1992,15,111.2686,-0.6830,100.6553,0.8341,7.1394
10/16/1992,16,99.6778,65.2946,68.2161,0.9134,7.6672
10/16/1992,17,47.6273,72.1452,30.2502,0.8344,8.4352
10/16/1992,18,0.7762,-0.6256,0.6683,1.0216,5.9436
10/16/1992,19,-3.1683,-0.2811,-2.9821,1.1000,7.4326
10/16/1992,20,-3.9369,0.1544,-3.4288,0.9170,7.6414
10/16/1992,21,-4.0782,0.4060,-2.9728,1.1338,8.7212
10/16/1992,22,-3.6384,-0.8104,-3.2345,1.3155,7.5246
10/16/1992,23,-3.0866,-0.0971,-3.0045,1.5171,9.6919
10/17/1992,0,-4.1984,-2.0194,-4.0235,1.5952,6.9881
10/17/1992,1,-4.1249,-0.6586,-4.0522,1.4524,8.9453
10/17/1992,2,-3.9176,-1.5033,-3.9120,1.2919,8.5959
10/17/1992,3,-3.6045,-1.4241,-2.2758,1.4261,9.1031
10/17/1992,4,-3.5229,-1.3292,-3.8347,1.8886,10.3685
10/17/1992,5,-4.2196,-1.4988,-4.3806,1.3766,10.2346
10/17/1992,6,-3.8738,-1.4394,-3.5419,1.6431,10.4093
10/17/1992,7,23.5144,49.3984,15.8208,1.7048,9.8805
10/17/1992,8,184.8833,525.4908,52.9481,2.5497,13.7960
10/17/1992,9,390.1458,756.2700,74.8678,1.6582,14.4668
10/17/1992,10,550.9833,844.0708,86.2855,4.1377,17.2486
10/17/1992,11,663.8817,916.8292,79.7513,4.2276,14.1354
10/17/1992,12,693.9350,906.5775,78.0573,1.9204,19.7665
10/17/1992,13,688.5617,918.4392,77.9522,2.6941,17.0363
10/17/1992,14,619.5142,885.9633,86.7917,3.4338,17.3497
10/17/1992,15,397.6508,499.0645,129.0101,3.1980,16.7805
10/17/1992,16,114.9318,35.6828,88.3192,3.2136,14.7459
10/17/1992,17,36.9145,28.2529,29.9542,3.3994,13.3389
10/17/1992,18,-1.1834,-1.0963,-0.8810,1.9556,8.7639
10/17/1992,19,-5.2423,-1.0516,-3.5773,0.9721,8.2211
10/17/1992,20,-4.7240,-0.5556,-4.2474,0.6924,6.8017
10/17/1992,21,-4.5694,0.1056,-4.4541,1.2387,5.6164
10/17/1992,22,-4.2811,-0.3352,-4.1461,0.4583,0.9247
10/17/1992,23,-4.0243,-0.2225,-3.9342,0.3564,3.3649
10/18/1992,0,-4.1486,-1.4606,-3.6444,0.9644,2.0029
10/18/1992,1,-3.8442,-0.6719,-3.5986,1.0939,-0.4800
10/18/1992,2,-3.6637,-1.3583,-3.9324,1.5367,1.7452
10/18/1992,3,-4.6935,-1.8117,-3.7048,0.4228,-1.6113
10/18/1992,4,-2.3316,-0.7081,-2.2373,0.9471,1.4076
10/18/1992,5,-2.5687,-1.4679,-2.1451,0.2569,3.0546
10/18/1992,6,-2.6843,-1.1556,-2.5439,0.0768,3.3565
10/18/1992,7,9.1228,-0.7326,7.8592,0.1096,3.0996
10/18/1992,8,67.4502,3.1956,59.7342,0.0463,3.7321
10/18/1992,9,256.2292,108.7084,176.6175,0.1050,6.8978
10/18/1992,10,527.4083,567.8279,175.9933,0.7075,11.3618
10/18/1992,11,484.0767,251.9902,255.1275,1.1704,14.9440
10/18/1992,12,446.8617,213.6393,226.0708,1.2702,18.5696
10/18/1992,13,376.1367,62.4132,278.3742,1.5521,19.0415
10/18/1992,14,364.5850,99.8875,258.5292,1.1571,19.7989
10/18/1992,15,381.2000,265.8179,212.7075,0.8985,20.8194
10/18/1992,16,270.2342,321.8418,138.5311,0.7273,20.9726
10/18/1992,17,57.3502,96.5832,36.7406,0.5186,18.3795
10/18/1992,18,-2.6344,-1.3113,-1.5728,1.3744,13.9318
10/18/1992,19,-5.1926,-0.1431,-4.5443,1.5207,12.3631
10/18/1992,20,-5.1320,-1.0721,-4.9785,1.5348,12.1852
10/18/1992,21,-3.9554,0.3966,-3.2927,2.4914,12.1912
10/18/1992,22,-5.1117,-0.4620,-4.3958,1.7866,10.1326
10/18/1992,23,-3.8218,-0.2013,-3.5613,1.8054,12.2422
10/19/1992,0,-3.5654,-0.7583,-3.6224,1.2484,10.6625
10/19/1992,1,-3.3376,-1.1107,-3.2964,0.9103,12.4447
10/19/1992,2,-2.6105,-0.2310,-2.6420,1.0105,13.0893
10/19/1992,3,-2.9125,-1.2816,-2.5646,0.4711,12.5044
10/19/1992,4,-3.0450,-1.1814,-1.8762,1.0436,11.5384
10/19/1992,5,-3.4567,-1.2493,-2.3308,1.1591,14.5198
10/19/1992,6,-3.6979,-2.4695,-3.3713,0.8509,14.0579
10/19/1992,7,0.4205,-0.8414,0.8316,0.8395,14.2363
10/19/1992,8,22.2553,-0.4092,20.8196,2.2577,12.8528
10/19/1992,9,124.2819,-0.6626,115.5086,1.0526,15.6587
10/19/1992,10,167.7417,0.1082,150.7292,0.1070,17.0032
10/19/1992,11,308.9233,42.5721,245.0900,0.4550,19.0609
10/19/1992,12,649.6825,506.9575,247.9692,1.3490,20.4646
10/19/1992,13,713.8542,821.1175,151.7550,2.8620,21.7796
10/19/1992,14,588.8683,829.2183,93.4323,4.5055,16.4278
10/19/1992,15,477.5808,807.6358,88.2941,4.4291,22.8136
10/19/1992,16,305.2242,654.4800,89.9990,2.3009,21.6080
10/19/1992,17,71.5572,211.8811,33.0230,1.4582,19.5498
10/19/1992,18,-4.7941,-1.9070,-3.7450,0.7943,16.3115
10/19/1992,19,-6.4372,-0.7034,-5.6798,0.8672,12.2235
10/19/1992,20,-6.0502,-0.9436,-5.4383,0.5462,13.6542
10/19/1992,21,-4.6376,-0.1479,-5.5249,1.6285,13.1607
10/19/1992,22,-4.5367,-1.0428,-3.0502,3.0472,12.6859
10/19/1992,23,-4.5899,-0.4323,-3.4715,3.4666,13.5592
10/20/1992,0,-5.2614,-1.1001,-5.0434,2.6284,11.8152
10/20/1992,1,-5.4928,-1.4506,-4.6423,2.1855,9.5033
10/20/1992,2,-4.0777,-1.3523,-3.6101,2.5509,9.0263
10/20/1992,3,-5.1085,-1.3186,-4.9986,1.2693,8.1397
10/20/1992,4,-4.7004,-1.9152,-4.0469,0.5076,8.2063
10/20/1992,5,-5.2010,-2.8835,-3.7512,0.4993,7.9935
10/20/1992,6,-4.6870,-2.1133,-4.3971,0.3585,8.3184
10/20/1992,7,25.4034,150.7584,11.7949,0.2589,9.0110
10/20/1992,8,175.7434,570.6825,45.0990,0.6892,11.6016
10/20/1992,9,363.6842,767.4708,57.2299,0.4301,16.2176
10/20/1992,10,517.6500,852.4817,68.4664,1.5369,20.5305
10/20/1992,11,629.7692,895.3117,73.9176,2.8441,23.5338
10/20/1992,12,678.1200,910.5733,76.4696,2.7951,21.4477
10/20/1992,13,660.8850,904.5633,74.8660,2.5784,25.4335
10/20/1992,14,575.4500,871.0808,69.4962,2.1676,24.9870
10/20/1992,15,438.1908,797.7000,62.9678,2.1705,25.5621
10/20/1992,16,255.4333,655.7225,48.9311,1.6104,25.2522
10/20/1992,17,74.2900,303.0528,24.4609,1.2918,20.3159
10/20/1992,18,-7.4178,-1.0824,-6.5721,0.3191,19.1035
10/20/1992,19,-6.4180,-0.4468,-6.0403,0.8983,16.9229
10/20/1992,20,-5.9620,-0.9669,-4.6759,1.4633,13.2704
10/20/1992,21,-4.6291,0.0178,-3.9951,2.4412,14.9284
10/20/1992,22,-5.2780,0.6039,-4.6657,2.4964,15.4699
10/20/1992,23,-5.3948,-0.4528,-4.7609,1.3617,14.9487
10/21/1992,0,-5.9094,-1.6447,-5.5950,1.5801,15.0371
10/21/1992,1,-4.0195,-2.3845,-3.6614,2.2801,14.7198
10/21/1992,2,-3.8304,-1.1921,-3.3633,4.2193,16.3762
10/21/1992,3,-4.1206,-0.9168,-3.7204,4.0088,15.9105
10/21/1992,4,-4.0518,-1.4652,-3.8869,3.7015,15.3133
10/21/1992,5,-4.2000,-1.7437,-3.3346,3.7402,15.9854
10/21/1992,6,-3.9366,-0.6983,-3.2471,4.0975,13.4132
10/21/1992,7,21.6427,134.6443,9.5608,1.4256,12.7369
10/21/1992,8,173.3114,558.9683,45.7042,1.8688,17.3875
10/21/1992,9,358.2008,756.8592,58.9902,0.4103,17.4985
10/21/1992,10,513.8100,841.8250,69.9622,1.3530,22.8970
10/21/1992,11,617.9308,868.4050,79.6667,1.9376,24.0184
10/21/1992,12,670.1892,879.2858,87.9650,2.3091,25.3383
10/21/1992,13,620.1717,769.4750,105.1915,3.7334,25.7042
10/21/1992,14,411.3200,257.8894,222.2700,3.7639,25.3527
10/21/1992,15,481.5683,575.6842,183.8500,3.8207,20.7169
10/21/1992,16,265.8842,434.7933,109.5502,4.4305,24.1255
10/21/1992,17,83.7831,252.3819,38.5541,3.5024,17.7404
10/21/1992,18,-4.3236,-1.8867,-4.3737,1.6198,18.8801
10/21/1992,19,-4.2319,-0.1723,-3.6319,4.3996,17.4466
10/21/1992,20,-4.1268,-0.3346,-3.4490,4.0312,16.4227
10/21/1992,21,-4.1951,-0.5207,-4.6346,3.2424,12.1595
10/21/1992,22,-5.3537,-0.4006,-4.4797,2.5585,15.1061
10/21/1992,23,-5.0214,-1.2487,-4.5176,1.1909,11.2541
10/22/1992,0,-4.6700,-2.0044,-3.9300,2.4886,13.7142
10/22/1992,1,-5.1509,-1.3907,-4.1206,1.6576,12.0978
10/22/1992,2,-4.0446,-1.0085,-3.7806,2.2230,10.0695
10/22/1992,3,-3.1078,-1.1359,-2.1320,2.0307,12.4840
10/22/1992,4,-3.5337,-1.6395,-3.5430,2.0751,12.7600
10/22/1992,5,-3.8679,-1.6771,-3.0645,2.2122,8.2867
10/22/1992,6,-3.3889,-1.6204,-2.4960,2.3631,10.7546
10/22/1992,7,9.5063,17.9791,8.2157,2.4567,11.4728
10/22/1992,8,94.7981,54.5605,72.8624,3.0673,14.8904
10/22/1992,9,182.4392,36.1598,148.1742,1.7926,13.8833
10/22/1992,10,271.0475,84.2788,184.9717,0.7373,18.4219
10/22/1992,11,507.8258,484.0867,167.3858,0.8147,21.9212
10/22/1992,12,551.7608,496.6508,181.1600,2.4629,22.5199
10/22/1992,13,644.0600,859.2975,92.4895,1.8895,23.8777
10/22/1992,14,546.6575,826.2825,74.6952,1.8239,22.9608
10/22/1992,15,414.7258,747.6525,66.1315,1.4448,23.3187
10/22/1992,16,143.8954,233.7385,65.2824,0.8737,21.6826
10/22/1992,17,37.1017,-0.0370,33.5309,0.7569,18.9059
10/22/1992,18,-4.4196,-0.8299,-3.9061,1.4668,17.5888
10/22/1992,19,-3.5678,-1.4587,-3.4339,1.9124,17.5885
10/22/1992,20,-3.8924,-1.1262,-4.0285,1.5429,16.2349
10/22/1992,21,-4.1577,-0.1340,-2.6020,3.5735,11.3925
10/22/1992,22,-4.2811,0.0633,-4.2247,2.6558,15.0750
10/22/1992,23,-4.4324,-1.3012,-2.9621,2.7317,11.3627
10/23/1992,0,-3.9954,-1.4484,-2.8075,3.3044,15.9211
10/23/1992,1,-3.2231,-1.8894,-3.6324,2.9570,12.8911
10/23/1992,2,-4.0928,-1.4585,-3.6991,2.3703,10.3015
10/23/1992,3,-4.3008,-1.9429,-3.4296,2.9281,12.0463
10/23/1992,4,-3.7535,-2.5521,-3.2221,2.5711,9.6642
10/23/1992,5,-4.3830,-1.3766,-3.4923,2.3637,12.1867
10/23/1992,6,-4.0559,-1.2308,-3.0764,2.2714,11.0213
10/23/1992,7,20.2158,78.4593,11.9383,2.1670,9.3639
10/23/1992,8,152.0052,410.6292,58.3455,1.8225,12.4147
10/23/1992,9,320.2508,463.7317,116.0871,1.1156,12.9769
10/23/1992,10,468.6917,560.4175,150.4600,1.4249,16.1615
10/23/1992,11,594.8717,630.5850,183.1525,2.0725,16.0779
10/23/1992,12,632.4017,648.9683,183.0700,1.4343,17.2184
10/23/1992,13,563.7742,504.0025,200.9233,1.4823,17.2459
10/23/1992,14,358.1908,147.7800,227.3242,0.9378,17.0771
10/23/1992,15,252.6558,143.8088,149.7900,0.4410,17.2121
10/23/1992,16,121.4182,84.7708,76.3575,0.1333,17.3368
10/23/1992,17,49.2082,100.1322,27.0879,0.0721,16.5262
10/23/1992,18,-6.2234,-1.4014,-4.7262,0.1005,13.5297
10/23/1992,19,-5.5281,-0.6202,-4.5892,0.3309,12.2963
10/23/1992,20,-4.4846,-1.0815,-4.8289,0.8596,11.0027
10/23/1992,21,-4.1201,-0.5081,-3.1578,1.8945,11.2396
10/23/1992,22,-3.5789,0.1986,-3.0347,2.6896,10.9548
10/23/1992,23,-3.5409,-0.5260,-3.4722,2.5546,9.9710
10/24/1992,0,-3.8614,-1.1747,-3.5287,1.8176,11.8696
10/24/1992,1,-4.3269,-1.6802,-3.0625,1.8691,11.5078
10/24/1992,2,-3.7821,-1.3271,-3.8780,2.8734,8.8715
10/24/1992,3,-4.2224,-1.5747,-3.2375,2.7525,8.4921
10/24/1992,4,-4.5232,-1.9026,-4.2792,1.2252,10.8970
10/24/1992,5,-4.6167,-1.5588,-4.1645,1.2739,11.1977
10/24/1992,6,-4.5612,-2.4201,-4.3086,1.0769,11.1704
10/24/1992,7,17.9236,109.1460,9.7399,0.4760,10.9503
10/24/1992,8,156.8136,527.6058,42.0098,0.4244,11.7440
10/24/1992,9,337.9267,738.2842,56.4043,0.1391,15.8578
10/24/1992,10,494.1425,834.3925,65.6699,1.0095,18.6926
10/24/1992,11,605.4925,887.6908,72.1209,1.3996,21.2173
10/24/1992,12,659.5267,914.7325,74.9355,1.6012,22.0112
10/24/1992,13,643.3958,900.1333,78.4004,1.6008,21.7546
10/24/1992,14,446.9542,544.4308,116.8768,1.4506,20.6877
10/24/1992,15,384.2142,487.8508,139.3217,1.1681,23.2961
10/24/1992,16,204.2653,318.5937,88.1588,1.2914,23.4389
10/24/1992,17,45.5967,106.0597,24.3381,1.2712,20.4998
10/24/1992,18,-6.8095,-1.3355,-5.7329,0.2700,15.3610
10/24/1992,19,-6.0072,-0.3853,-5.4218,1.3531,12.7912
10/24/1992,20,-4.7735,-0.9416,-4.2117,2.6136,12.9046
10/24/1992,21,-4.4939,-0.8248,-4.5681,2.5171,14.3077
10/24/1992,22,-3.9529,-0.3260,-3.0794,2.4009,14.5173
10/24/1992,23,-3.6268,-0.2270,-3.6287,2.1387,13.4804
10/25/1992,0,-4.0630,-1.0203,-3.1253,2.2680,14.6982
10/25/1992,1,-2.7700,-1.9039,-2.2201,3.0586,14.2631
10/25/1992,2,-3.8813,-0.7993,-3.5565,2.7904,15.6838
10/25/1992,3,-5.3485,-2.2973,-5.0775,1.4667,13.3704
10/25/1992,4,-4.7498,-1.5912,-4.1536,1.1012,10.9334
10/25/1992,5,-5.5465,-1.6710,-4.3566,0.4789,10.2256
10/25/1992,6,-3.8329,-1.8109,-3.4947,1.7916,11.2930
10/25/1992,7,17.5546,74.4070,9.1306,2.0523,10.9369
10/25/1992,8,176.4738,459.4375,72.2542,2.1608,11.4958
10/25/1992,9,227.2383,146.5997,160.1933,1.0485,18.4297
10/25/1992,10,437.3592,283.6002,236.0142,1.0201,20.7928
10/25/1992,11,548.5525,545.0708,184.0308,1.3583,20.8006
10/25/1992,12,329.3217,67.6915,247.2917,2.2375,19.6058
10/25/1992,13,197.0550,-0.6381,184.2958,2.8507,15.4675
10/25/1992,14,161.1392,0.3247,148.0075,3.8299,14.4088
10/25/1992,15,90.1833,-1.8139,85.3133,3.1982,17.1487
10/25/1992,16,26.0161,-2.2169,24.8157,3.8001,13.9123
10/25/1992,17,6.7094,-2.1602,4.7805,3.4958,8.0345
10/25/1992,18,-2.5759,-2.3414,-2.9322,3.1165,9.8282
10/25/1992,19,-0.9373,-1.4399,-1.2552,4.3198,5.8098
10/25/1992,20,-0.1945,0.0601,0.2889,3.6881,6.8184
10/25/1992,21,-0.5244,0.2626,-0.6249,2.3713,6.2443
10/25/1992,22,-1.2883,0.5088,-0.8394,1.3316,7.5726
10/25/1992,23,-0.8807,-0.2975,-0.2602,1.0459,7.2334
10/26/1992,0,-0.6097,-0.2720,-0.3051,0.7542,7.9643
10/26/1992,1,-1.1709,-0.5973,0.0410,1.0813,7.7979
10/26/1992,2,-1.6481,-0.6804,-1.0299,0.9252,8.0324
10/26/1992,3,-2.4720,-0.8077,-1.9846,1.8871,7.2849
10/26/1992,4,-4.6673,-1.4056,-3.5364,0.3284,6.0648
10/26/1992,5,-3.8411,-1.4044,-2.7737,1.1806,5.1423
10/26/1992,6,-3.8318,-1.4644,-3.0270,1.8729,5.5175
10/26/1992,7,16.2502,77.0579,9.1477,2.0262,5.1635
10/26/1992,8,146.2256,501.2833,41.3627,0.1375,6.5597
10/26/1992,9,325.0533,713.3000,58.8554,0.7545,7.9624
10/26/1992,10,475.5300,808.3592,68.4942,0.8821,10.2177
10/26/1992,11,579.2325,854.9317,75.3060,0.8168,12.6997
10/26/1992,12,625.6958,875.0675,77.0509,0.9160,14.8109
10/26/1992,13,611.5042,873.3100,75.8275,1.4129,16.7158
10/26/1992,14,532.1275,842.6725,69.6687,1.3800,15.2989
10/26/1992,15,401.8650,778.0442,60.9792,1.2555,18.5021
10/26/1992,16,220.0250,624.3317,44.1600,0.5779,19.0253
10/26/1992,17,48.8823,223.7557,17.8220,0.1912,17.4901
10/26/1992,18,-5.1920,-2.1104,-4.4976,1.4892,13.3853
10/26/1992,19,-5.3539,-0.8188,-4.8663,1.5099,10.2003
10/26/1992,20,-5.1338,-0.9389,-4.4928,0.5963,11.8156
10/26/1992,21,-4.6444,-1.1384,-3.4286,1.9009,11.6072
10/26/1992,22,-3.3753,-0.4098,-3.0321,3.8130,12.6103
10/26/1992,23,-3.3759,-0.3682,-2.7673,4.0498,12.6665
10/27/1992,0,-3.9236,-2.1520,-3.9488,4.0840,10.2451
10/27/1992,1,-4.0691,-1.4115,-3.5950,4.3252,13.3532
10/27/1992,2,-3.6078,-1.0539,-3.3960,3.9905,13.0718
10/27/1992,3,-3.5444,-1.8466,-2.8403,4.4705,7.3678
10/27/1992,4,-3.4713,-0.9358,-2.9983,4.7060,12.4030
10/27/1992,5,-3.7978,-1.4386,-3.5534,3.9052,14.6321
10/27/1992,6,-3.5262,-1.4142,-3.5279,4.0288,7.6774
10/27/1992,7,18.4445,108.4882,10.4352,4.0323,12.5495
10/27/1992,8,155.8092,331.2458,81.9273,3.4686,14.1025
10/27/1992,9,224.4750,96.2726,155.5383,3.0443,12.1358
10/27/1992,10,397.9867,366.8477,170.1474,1.6983,15.9870
10/27/1992,11,561.4658,799.4983,85.8529,1.7218,17.3554
10/27/1992,12,618.3358,800.1733,105.0542,1.6068,18.9037
10/27/1992,13,611.4133,791.0775,118.2693,1.3473,20.6281
10/27/1992,14,387.5467,408.1215,128.0167,1.2565,20.1872
10/27/1992,15,274.4258,161.4568,169.4267,1.1238,16.3775
10/27/1992,16,104.1707,10.9538,92.1783,1.5585,14.0756
10/27/1992,17,31.6985,-0.8676,28.1539,2.0463,16.9801
10/27/1992,18,-3.8816,-1.0332,-4.9081,1.1536,15.4198
10/27/1992,19,-3.0446,-0.6704,-2.6548,1.4284,13.9131
10/27/1992,20,-2.9763,-0.8367,-3.3014,1.8525,13.2903
10/27/1992,21,-2.5835,-1.1674,-2.7844,1.6061,12.5571
10/27/1992,22,-3.3785,-1.5252,-2.9022,1.5594,10.7235
10/27/1992,23,-2.3325,-1.2492,-1.5154,1.5359,10.2160
10/28/1992,0,-3.6051,-1.4717,-3.0649,1.3248,7.0802
10/28/1992,1,-2.7804,-0.0587,-2.1077,1.6721,8.9301
10/28/1992,2,-2.8600,-1.0275,-2.7204,2.6617,5.0404
10/28/1992,3,-1.2930,-1.1332,-1.6456,2.4259,7.3975
10/28/1992,4,-1.8450,-1.3384,-2.1961,1.6417,5.8870
10/28/1992,5,-1.9402,0.1518,-2.7111,1.3512,4.5757
10/28/1992,6,-2.1394,-1.2045,-1.5247,0.9277,5.0871
10/28/1992,7,3.6031,-0.5201,3.6165,0.9899,3.7080
10/28/1992,8,52.1405,0.0950,46.1988,1.1842,0.2850
10/28/1992,9,180.6131,6.4811,157.1307,1.1281,2.9934
10/28/1992,10,229.4075,0.7689,209.8317,1.1359,4.7388
10/28/1992,11,253.2892,1.6005,230.4725,0.8102,5.0349
10/28/1992,12,236.4467,0.9015,219.0842,1.1148,5.4539
10/28/1992,13,325.5492,26.0143,268.7925,1.7084,4.1718
10/28/1992,14,259.8100,4.3250,232.1067,2.3916,5.9502
10/28/1992,15,165.8092,1.5885,149.9592,2.2964,5.4191
10/28/1992,16,93.5013,-0.9312,87.4697,2.8620,5.2298
10/28/1992,17,33.3943,-0.8976,30.4404,2.8992,5.6576
10/28/1992,18,-0.9047,-1.2262,-0.8023,2.5127,1.8016
10/28/1992,19,-1.3598,0.1017,-1.3971,1.8374,3.4847
10/28/1992,20,-1.6372,-0.2212,-0.5863,1.4798,2.6961
10/28/1992,21,-1.3540,-1.0006,-0.3942,0.9147,1.7566
10/28/1992,22,-1.0064,-0.0832,-1.4514,0.9165,2.0219
10/28/1992,23,-0.9906,-1.1768,-0.6692,0.4820,1.6423
10/29/1992,0,-1.1383,-0.6719,-1.0192,0.5387,1.6251
10/29/1992,1,-0.6810,-1.3088,-1.0238,0.7302,1.5368
10/29/1992,2,-0.7832,-0.7808,-0.7109,0.1014,2.5211
10/29/1992,3,-0.5624,-0.7359,-0.4561,0.1902,1.7930
10/29/1992,4,-0.8206,-0.6626,-0.4027,0.5633,4.0542
10/29/1992,5,-0.7014,-2.0915,-0.1286,0.5214,3.2347
10/29/1992,6,-0.7003,-0.3887,-0.6420,0.3443,4.0797
10/29/1992,7,3.5568,-0.8863,3.3701,0.1933,5.7981
10/29/1992,8,30.8223,-0.5187,29.5153,0.1225,6.2327
10/29/1992,9,64.1219,-0.8395,60.2458,0.4193,6.5843
10/29/1992,10,104.3248,-0.3188,97.6137,0.2536,7.5241
10/29/1992,11,133.1142,0.3815,124.9467,0.1421,7.2728
10/29/1992,12,212.7333,1.2314,198.6317,0.2487,8.2822
10/29/1992,13,189.6033,-0.2541,177.6183,0.2429,4.6083
10/29/1992,14,401.5592,195.1818,251.4992,0.2435,7.6639
10/29/1992,15,237.5475,159.1838,148.5683,0.6142,6.9833
10/29/1992,16,93.4471,48.1736,73.0089,0.9624,6.8577
