DATE (MM/DD/YYYY),HOUR-MST,Avg Global CM6b [W/m^2],Avg Direct CH1 [W/m^2],Avg Diffuse CM22 Vent [W/m^2],Avg Deck Temp [deg C],Avg Avg Wind Speed @ 10ft [m/s]
9/28/2003,4,-2.8772,-0.6300,-1.4129,6.9190,0.7316
9/28/2003,5,-2.4722,-0.5157,-1.3835,6.3681,2.0706
9/28/2003,6,-0.8902,1.6401,-0.0527,6.1498,2.3056
9/28/2003,7,81.9661,438.4662,24.7827,7.4192,2.1731
9/28/2003,8,276.4292,767.9523,44.6484,11.5637,1.5277
9/28/2003,9,472.5988,883.1837,54.7003,11.9978,1.0008
9/28/2003,10,632.3947,937.2853,61.0850,12.8872,1.1288
9/28/2003,11,743.0778,965.5705,64.5202,13.9308,1.1561
9/28/2003,12,799.3513,980.1313,66.0461,15.3028,1.6757
9/28/2003,13,789.1917,972.6100,68.3519,16.2120,1.5347
9/28/2003,14,717.5867,950.9462,67.0935,17.2915,1.6838
9/28/2003,15,587.9717,904.1943,65.5506,18.2348,1.9069
9/28/2003,16,412.3793,821.5022,58.1059,18.3728,1.3125
9/28/2003,17,212.4308,648.5533,44.0226,18.4827,0.8383
9/28/2003,18,34.9594,180.9974,15.1763,17.2183,1.0971
9/28/2003,19,-3.4856,-0.8496,-1.6561,14.9110,1.3771
9/28/2003,20,-3.5054,-0.6666,-1.7274,13.8250,1.6757
9/28/2003,21,-3.3152,-0.6523,-1.6851,12.8335,2.0122
9/28/2003,22,-2.7233,-0.6258,-1.5787,11.3985,2.9442
9/28/2003,23,-2.3977,-0.5970,-1.5283,10.4962,3.6043
9/29/2003,0,-2.1598,-0.4745,-1.5759,10.0067,3.1548
9/29/2003,1,-2.1079,-0.6303,-1.5763,9.8028,2.4999
9/29/2003,2,-2.2836,-0.8590,-1.6217,9.3142,0.7612
9/29/2003,3,-2.4126,-0.5868,-1.4909,8.5685,1.5003
9/29/2003,4,-3.0300,-0.6085,-1.5421,8.5265,0.7468
9/29/2003,5,-2.6552,-0.8188,-1.2901,6.8823,1.4228
9/29/2003,6,-1.6521,0.7665,-0.1693,6.2117,0.9791
9/29/2003,7,75.2324,395.3545,25.4737,7.1885,0.1672
9/29/2003,8,267.9637,724.3628,49.9270,8.8373,3.0962
9/29/2003,9,468.9707,863.9417,61.9071,10.7513,2.3844
9/29/2003,10,627.1313,923.4285,66.7294,12.5568,1.9376
9/29/2003,11,741.7610,951.8740,72.8600,14.4452,4.2748
9/29/2003,12,787.8352,926.1893,94.3493,14.6795,5.0320
9/29/2003,13,778.5185,930.5353,88.3773,15.3263,4.5467
9/29/2003,14,706.6743,907.6975,85.9702,15.7463,4.5721
9/29/2003,15,573.3622,838.1300,88.9337,15.8470,3.5271
9/29/2003,16,390.3068,689.1422,89.4988,15.9285,2.7287
9/29/2003,17,159.3865,321.2646,71.7016,15.3430,2.5249
9/29/2003,18,28.2789,82.4058,18.9213,13.9240,1.7195
9/29/2003,19,-3.1175,-0.7283,-1.5199,12.7483,1.2091
9/29/2003,20,-3.0059,-0.6539,-1.5160,11.6310,1.4639
9/29/2003,21,-2.3727,-0.6077,-1.2434,10.5347,1.0235
9/29/2003,22,-2.5056,-0.5264,-1.2576,9.8083,0.8394
9/29/2003,23,-2.2616,-0.5461,-1.1876,9.0478,0.8554
9/30/2003,0,-2.1722,-0.6796,-1.1928,8.6220,0.8958
9/30/2003,1,-2.4084,-0.6203,-1.2538,7.8053,0.8784
9/30/2003,2,-2.5626,-0.7069,-1.2839,6.8734,1.7902
9/30/2003,3,-1.5803,-0.7368,-1.1745,4.3696,5.3294
9/30/2003,4,-1.8384,-0.5889,-1.2101,3.1242,4.9167
9/30/2003,5,-1.9965,-0.5802,-1.2080,2.2880,4.4463
9/30/2003,6,-0.9331,-0.1284,-0.2841,2.4786,4.0255
9/30/2003,7,17.7217,0.1038,17.8891,3.8483,3.0523
9/30/2003,8,106.5424,80.7148,76.5497,4.8440,2.2309
9/30/2003,9,454.2470,733.4142,109.6865,7.7158,1.6122
9/30/2003,10,381.1845,269.3082,225.4897,6.8672,3.3416
9/30/2003,11,408.9827,53.2004,362.7455,6.7340,2.7250
9/30/2003,12,667.6378,487.9751,295.6843,7.8003,2.1735
9/30/2003,13,612.9213,376.1341,323.0608,8.7280,1.9728
9/30/2003,14,638.8842,645.1479,196.8268,9.2952,2.0320
9/30/2003,15,551.0873,637.9150,183.7235,9.5815,2.2827
9/30/2003,16,376.7327,589.3538,123.2330,8.9505,2.0802
9/30/2003,17,179.5675,438.9118,67.8456,8.5248,1.5571
9/30/2003,18,23.1674,73.5022,15.3718,7.6150,0.5873
9/30/2003,19,-2.9345,-0.8190,-1.4613,6.5913,0.2798
9/30/2003,20,-2.8987,-0.8100,-1.5221,5.7247,0.0759
9/30/2003,21,-2.2673,-0.7101,-1.4227,5.1865,0.0949
9/30/2003,22,-2.5915,-0.7648,-1.3579,5.0442,0.5925
9/30/2003,23,-2.7543,-0.6048,-1.4071,4.5871,0.5509
10/1/2003,0,-2.4380,-0.4792,-1.2800,4.2087,1.4691
10/1/2003,1,-2.8161,-0.4645,-1.3108,4.7741,1.2672
10/1/2003,2,-2.7918,-0.6730,-1.3158,4.5536,0.9095
10/1/2003,3,-1.6157,-0.4219,-1.1938,4.3068,1.6425
10/1/2003,4,-1.4496,-0.3715,-1.3263,5.4730,1.6538
10/1/2003,5,-2.7218,-0.6215,-1.3097,6.1174,1.1499
10/1/2003,6,-1.2730,-0.4307,-0.0308,5.3997,0.8945
10/1/2003,7,78.1211,302.5206,39.1791,5.9322,0.7146
10/1/2003,8,232.3615,499.5227,81.3258,7.0643,1.1379
10/1/2003,9,453.8942,722.4722,121.3889,8.7792,1.6694
10/1/2003,10,592.9345,676.7766,177.2902,10.8450,1.0877
10/1/2003,11,467.7983,185.2574,327.8022,11.5342,1.8521
10/1/2003,12,482.3040,293.5721,257.6482,11.2753,2.1130
10/1/2003,13,621.4698,518.1951,234.0567,13.1688,1.1951
10/1/2003,14,445.1465,238.0564,271.1637,14.5228,1.1603
10/1/2003,15,442.7117,264.4073,289.2247,15.5773,1.5532
10/1/2003,16,294.4728,283.6864,180.2212,15.8378,0.8406
10/1/2003,17,125.5308,129.1920,90.6966,15.7482,1.3862
10/1/2003,18,13.2510,8.3903,13.3782,14.2010,0.6460
10/1/2003,19,-2.2050,-0.5199,-1.2101,13.4767,0.9794
10/1/2003,20,-2.8838,-0.7193,-1.4495,12.7585,0.7791
10/1/2003,21,-2.4450,-0.6930,-1.3815,11.5705,1.4286
10/1/2003,22,-1.8055,-0.5340,-1.3996,10.6062,1.7158
10/1/2003,23,-1.5249,-0.3669,-1.0470,10.7210,1.0725
10/2/2003,0,-1.2402,-0.3305,-0.9922,11.4262,0.3857
10/2/2003,1,-1.3220,-0.3129,-0.9488,11.4882,0.3431
10/2/2003,2,-1.1002,-0.3616,-0.8114,11.3363,0.5131
10/2/2003,3,-0.9971,-0.4634,-0.6864,10.6215,1.0602
10/2/2003,4,-0.8053,-0.4544,-0.6819,10.0477,0.9184
10/2/2003,5,-1.2671,-0.6609,-0.8584,8.7963,0.7300
10/2/2003,6,-1.2534,-0.6043,-0.5263,7.8578,0.8698
10/2/2003,7,65.0952,101.7621,51.7252,8.0765,0.9001
10/2/2003,8,197.7933,163.1719,147.3658,9.9673,0.5514
10/2/2003,9,447.5613,587.8977,172.2003,12.6753,0.3978
10/2/2003,10,640.3937,741.4428,195.8723,14.5605,0.6551
10/2/2003,11,626.6445,423.6465,324.9598,16.9808,1.4661
10/2/2003,12,738.7873,560.8303,321.4542,18.2727,1.7057
10/2/2003,13,426.6635,100.6457,344.4518,19.0438,1.2670
10/2/2003,14,118.6552,-0.4719,118.2886,18.6772,0.9145
10/2/2003,15,88.0763,-0.6312,87.9251,16.8200,4.7182
10/2/2003,16,88.7167,-0.4126,88.2238,15.6897,4.0001
10/2/2003,17,31.9235,-0.1440,31.9525,14.9397,4.8797
10/2/2003,18,5.3503,-0.2210,5.4355,15.2837,3.6531
10/2/2003,19,-1.5552,-0.4066,-0.9996,15.3637,1.7319
10/2/2003,20,-1.7122,-0.5644,-1.0264,14.4067,0.6798
10/2/2003,21,-0.9744,-0.3935,-0.7562,13.3890,4.5641
10/2/2003,22,-1.0821,-0.2786,-0.9243,13.4258,3.9856
10/2/2003,23,-0.9113,-0.2884,-0.7938,13.6547,3.3341
10/3/2003,0,-1.0652,-0.3147,-0.9107,13.7513,3.4059
10/3/2003,1,-1.0938,-0.2927,-0.9834,13.8882,3.0779
10/3/2003,2,-0.9421,-0.4960,-0.7794,13.4893,2.7527
10/3/2003,3,-1.4802,-0.6380,-0.8995,11.6118,1.6485
10/3/2003,4,-1.5289,-0.2541,-0.9443,10.9247,0.5319
10/3/2003,5,-1.1361,-0.1839,-0.8052,11.4757,0.9393
10/3/2003,6,-0.9863,-0.2955,-0.5794,11.4922,0.3339
10/3/2003,7,6.8263,-0.2673,7.2172,11.5222,0.2411
10/3/2003,8,31.8569,-0.1946,32.1646,11.2013,0.0920
10/3/2003,9,119.1999,0.2682,118.5710,11.7108,1.2756
10/3/2003,10,200.8503,0.5284,198.6697,12.3578,2.7681
10/3/2003,11,324.5003,3.1316,318.2123,12.6527,2.0137
10/3/2003,12,504.5538,15.9698,484.2845,13.9235,1.0697
10/3/2003,13,485.5977,43.3807,444.0608,14.6595,0.9557
10/3/2003,14,509.9962,218.3615,348.0860,15.8383,0.8559
10/3/2003,15,219.1325,2.6398,215.6102,15.2078,0.6529
10/3/2003,16,168.9847,52.2712,149.1012,15.3342,0.9943
10/3/2003,17,99.7951,0.8063,99.6900,15.1717,1.1467
10/3/2003,18,15.9742,-0.5265,17.1056,14.2257,0.4876
10/3/2003,19,-2.4324,-0.7833,-1.3871,12.9152,0.3155
10/3/2003,20,-2.3529,-0.9104,-1.6429,11.8577,0.9155
10/3/2003,21,-1.8774,-0.2998,-1.2819,11.0550,1.7334
10/3/2003,22,-0.7236,-0.2821,-0.7563,11.3175,1.3780
10/3/2003,23,-0.9025,-0.3105,-0.7791,11.6127,1.2816
10/4/2003,0,-1.6642,-0.6716,-1.2191,11.3590,1.2388
10/4/2003,1,-2.0886,-0.7091,-1.6061,10.6612,1.4868
10/4/2003,2,-1.6772,-0.5957,-1.4116,10.6367,1.4032
10/4/2003,3,-1.1361,-0.3747,-1.0018,10.6853,1.2005
10/4/2003,4,-1.1351,-0.3616,-0.8181,10.5455,1.2130
10/4/2003,5,-1.1831,-0.3479,-0.8373,10.4488,0.6504
10/4/2003,6,-1.6858,-0.7423,-0.7741,9.8268,0.5058
10/4/2003,7,59.9603,306.7247,22.1223,8.7603,1.1112
10/4/2003,8,238.7245,690.4680,53.4909,12.9957,0.2161
10/4/2003,9,343.0940,439.9643,130.4755,13.5542,0.4430
10/4/2003,10,578.9023,765.5742,127.4492,14.1665,1.1804
10/4/2003,11,677.7740,801.9163,129.8126,15.1770,1.0733
10/4/2003,12,773.3647,916.4985,111.5435,16.5157,2.1142
10/4/2003,13,758.4953,852.0655,147.6858,17.4623,2.4712
10/4/2003,14,679.6362,861.5927,115.3298,18.8258,1.3821
10/4/2003,15,530.8597,704.3133,139.5218,19.7327,1.5224
10/4/2003,16,400.8458,645.1587,142.4675,18.7117,1.5369
10/4/2003,17,77.0659,0.7364,77.0945,18.0945,0.8208
10/4/2003,18,6.6474,-0.8870,8.0731,17.3640,0.1041
10/4/2003,19,-3.6068,-1.0208,-1.9031,15.9043,0.0762
10/4/2003,20,-2.7574,-0.8065,-1.6033,14.1385,0.8406
10/4/2003,21,-1.9181,-0.3492,-1.4908,13.5707,2.3192
10/4/2003,22,-1.8963,-0.5297,-1.4250,13.6162,2.9129
10/4/2003,23,-1.8013,-0.4998,-1.4293,13.5140,3.1346
10/5/2003,0,-2.6681,-0.5696,-1.5981,13.0137,1.9776
10/5/2003,1,-3.0856,-0.5758,-1.6408,12.7618,1.3370
10/5/2003,2,-2.6450,-0.6817,-1.5999,11.8865,1.2833
10/5/2003,3,-2.2084,-0.3601,-1.7367,12.0988,2.2090
10/5/2003,4,-2.0936,-0.5068,-1.7649,12.6852,3.0081
10/5/2003,5,-2.1360,-0.4236,-1.7533,13.2070,4.4609
10/5/2003,6,-1.3293,-0.5184,-1.0210,13.7630,5.2332
10/5/2003,7,63.2432,381.9332,20.3708,14.0702,3.2983
10/5/2003,8,250.5507,751.8930,43.0942,16.9800,3.6078
10/5/2003,9,423.2550,830.4327,54.3356,19.5340,2.0255
10/5/2003,10,614.3852,949.1228,61.8558,19.1265,1.8519
10/5/2003,11,729.8858,976.9500,71.0951,20.2548,1.9366
10/5/2003,12,783.1110,977.2493,82.9577,20.9987,2.3571
10/5/2003,13,759.2048,972.0830,72.0150,21.4283,1.8467
10/5/2003,14,682.7105,945.2338,70.9852,22.0877,1.6693
10/5/2003,15,550.4438,889.9990,70.1559,22.3973,1.2375
10/5/2003,16,167.4849,140.3538,103.1035,21.4508,2.1225
10/5/2003,17,132.8574,212.0131,80.1983,20.5058,3.2529
10/5/2003,18,9.8176,25.9415,7.2268,18.4293,4.5319
10/5/2003,19,-1.5618,-0.4733,-1.4600,17.5413,5.4223
10/5/2003,20,-1.5153,-0.3967,-1.4172,17.5360,4.8402
10/5/2003,21,-1.9926,-0.7274,-1.6274,16.6988,5.9206
10/5/2003,22,-2.1311,-0.6238,-1.8286,15.7048,5.2353
10/5/2003,23,-2.4320,-0.5869,-1.8957,15.0860,3.4280
10/6/2003,0,-2.3022,-0.5878,-1.8583,14.7272,3.7603
10/6/2003,1,-2.3138,-0.5936,-1.8713,14.2198,3.1902
10/6/2003,2,-2.3089,-0.4619,-1.8996,14.2053,3.7551
10/6/2003,3,-2.2966,-0.6632,-1.8121,13.6230,3.5932
10/6/2003,4,-2.2325,-0.5525,-1.8293,13.2060,3.9952
10/6/2003,5,-2.2659,-0.4830,-1.8456,13.0493,3.8667
10/6/2003,6,-1.7464,-0.5357,-1.3101,13.0175,3.9063
10/6/2003,7,61.4060,364.3201,20.7121,13.9947,4.0272
10/6/2003,8,246.3432,733.8383,46.3941,17.3327,3.2274
10/6/2003,9,438.3335,862.7677,60.3299,20.1155,1.2860
10/6/2003,10,598.2395,918.3297,70.4155,19.8672,1.1266
10/6/2003,11,730.0138,930.3229,110.4398,20.8763,1.8589
10/6/2003,12,575.5008,356.2407,312.5860,21.4418,1.8867
10/6/2003,13,475.4153,239.0163,299.9275,21.4870,1.5028
10/6/2003,14,663.3510,852.5358,116.3011,22.3627,1.4500
10/6/2003,15,532.5365,834.0688,85.9985,22.4690,1.8259
10/6/2003,16,357.0348,735.3747,71.8316,22.0510,1.2242
10/6/2003,17,123.5923,345.5881,44.8124,21.3722,0.6169
10/6/2003,18,8.2715,29.0206,7.5871,19.6507,0.4698
10/6/2003,19,-3.2361,-0.8399,-2.0620,17.2127,1.1934
10/6/2003,20,-2.2780,-0.7998,-1.8433,16.3305,1.6193
10/6/2003,21,-2.5200,-0.6632,-1.9200,15.5150,2.1536
10/6/2003,22,-2.3185,-0.6994,-1.8806,14.9587,2.3345
10/6/2003,23,-2.3944,-0.7755,-1.9613,14.6445,2.8272
10/7/2003,0,-2.7525,-0.8954,-1.9425,14.3328,2.1214
10/7/2003,1,-3.3244,-0.9260,-2.0029,13.6607,0.7205
10/7/2003,2,-3.0241,-0.8876,-2.0629,13.8240,0.4443
10/7/2003,3,-3.3797,-0.7752,-1.9662,13.5117,0.2517
10/7/2003,4,-2.3926,-0.6381,-1.8881,13.4605,1.9383
10/7/2003,5,-2.4864,-0.8047,-1.8246,12.6728,1.8861
10/7/2003,6,-1.7742,-0.2250,-1.2112,13.5708,3.4381
10/7/2003,7,46.5335,110.1564,36.4367,14.8680,3.9293
10/7/2003,8,158.0926,146.8992,112.5221,16.4285,2.6671
10/7/2003,9,288.4317,301.7672,154.3912,18.9782,0.4510
10/7/2003,10,552.5048,516.1688,250.9590,21.3943,0.7342
10/7/2003,11,576.7655,336.6404,346.0438,22.0763,1.2044
10/7/2003,12,549.7682,307.9935,319.4890,22.4548,2.2514
10/7/2003,13,502.2298,337.8035,256.6648,22.9622,1.7720
10/7/2003,14,509.9388,409.5774,245.4393,23.0390,1.6894
10/7/2003,15,323.9583,216.6239,199.8358,23.2395,1.3342
10/7/2003,16,362.0848,583.2223,142.8442,23.7138,1.1251
10/7/2003,17,118.1117,281.9955,56.4356,22.9923,0.2708
10/7/2003,18,10.3882,4.1844,11.9882,21.1138,0.2824
10/7/2003,19,-3.1446,-0.7500,-1.9340,18.7130,1.4087
10/7/2003,20,-2.6440,-0.6751,-1.8093,17.4710,2.6396
10/7/2003,21,-2.3922,-0.4733,-1.7678,16.8137,3.0453
10/7/2003,22,-2.0687,-0.5219,-1.6847,16.5995,3.4324
10/7/2003,23,-1.8255,-0.3986,-1.5340,16.7247,3.6332
10/8/2003,0,-1.9258,-0.4190,-1.6404,16.5720,4.0278
10/8/2003,1,-1.9424,-0.4226,-1.6217,16.6843,4.2239
10/8/2003,2,-1.9353,-0.5586,-1.6305,16.8448,4.2166
10/8/2003,3,-1.9256,-0.4718,-1.6681,15.9635,3.9692
10/8/2003,4,-2.0936,-0.6629,-1.7470,15.6172,3.9692
10/8/2003,5,-2.0947,-0.2631,-1.8814,16.3742,4.9259
10/8/2003,6,-2.0687,-0.5749,-1.5701,16.6210,4.2430
10/8/2003,7,40.9836,134.5618,22.9236,15.9718,4.3274
10/8/2003,8,232.2588,684.4435,45.7864,18.5797,4.1001
10/8/2003,9,432.7830,885.3205,51.5508,21.5787,2.1850
10/8/2003,10,593.9698,939.2410,59.7390,21.8680,1.8666
10/8/2003,11,474.1095,444.4734,183.8774,22.0677,2.5288
10/8/2003,12,641.1337,654.6871,176.3213,22.7315,2.3694
10/8/2003,13,426.5277,362.4926,174.2853,23.1685,0.9920
10/8/2003,14,293.6678,181.2485,173.6800,23.6672,1.3699
10/8/2003,15,263.6662,177.3391,170.6907,22.9962,0.9653
10/8/2003,16,180.4844,230.8201,91.6263,23.1120,0.7504
10/8/2003,17,49.0578,45.6210,38.8545,21.9965,0.2810
10/8/2003,18,4.0928,4.7511,4.9502,19.8742,1.0649
10/8/2003,19,-2.6899,-0.7004,-2.0473,18.6870,1.6786
10/8/2003,20,-2.0697,-0.5472,-1.6691,17.9952,2.0988
10/8/2003,21,-2.0300,-0.6408,-1.7180,17.5633,2.0319
10/8/2003,22,-2.4287,-0.7115,-1.8714,16.7797,2.2171
10/8/2003,23,-2.1387,-0.5465,-1.9282,16.9478,3.5990
10/9/2003,0,-2.2944,-0.5100,-1.9275,17.2858,4.9250
10/9/2003,1,-2.5738,-0.4861,-1.8575,16.5772,5.2723
10/9/2003,2,-2.6085,-0.4652,-1.9173,16.5480,4.7323
10/9/2003,3,-2.3646,-0.5145,-1.8832,16.1930,4.3452
10/9/2003,4,-2.3261,-0.5306,-1.9917,16.2562,3.4498
10/9/2003,5,-2.7450,-0.5032,-1.9359,15.9457,3.3880
10/9/2003,6,-2.3985,-0.4188,-1.8014,17.0452,3.3914
10/9/2003,7,54.8072,377.6928,16.5823,18.0652,2.0256
10/9/2003,8,237.3593,775.5050,36.5254,21.5572,1.7149
10/9/2003,9,432.3630,905.3702,44.9724,23.1802,1.7931
10/9/2003,10,593.7397,961.5147,50.4150,24.0930,3.1554
10/9/2003,11,706.7067,992.0327,52.7630,24.6822,3.9366
10/9/2003,12,755.4035,1002.8532,53.5190,25.6045,3.2259
10/9/2003,13,740.7857,994.2893,54.4286,25.8698,2.3920
10/9/2003,14,662.1168,966.3128,54.9768,26.3687,2.1237
10/9/2003,15,529.0570,914.1793,52.8097,26.4028,2.3750
10/9/2003,16,348.0463,794.3583,51.1866,26.2358,1.6409
10/9/2003,17,149.1182,575.2775,34.1311,25.6635,0.9863
10/9/2003,18,4.4198,15.9664,5.5727,23.5812,1.2410
10/9/2003,19,-3.6808,-0.7801,-2.0774,21.2885,2.8153
10/9/2003,20,-2.8083,-0.6028,-2.1447,20.1582,3.3435
10/9/2003,21,-2.6480,-0.9256,-2.1345,19.2688,2.1486
10/9/2003,22,-3.2364,-0.8594,-2.2139,18.8710,1.5151
10/9/2003,23,-2.5838,-0.3587,-2.2305,19.2883,4.1447
10/10/2003,0,-3.4035,-0.8147,-2.1168,19.1192,1.7446
10/10/2003,1,-2.7011,-0.5895,-1.8812,19.1295,3.0280
10/10/2003,2,-2.2562,-0.4800,-1.8981,18.4612,1.6753
10/10/2003,3,-2.9331,-0.7252,-1.9077,18.6957,0.6084
10/10/2003,4,-2.0810,-0.4846,-1.5629,18.0338,1.9633
10/10/2003,5,-2.0300,-0.5054,-1.5654,17.8660,1.5207
10/10/2003,6,-2.0733,-0.5676,-1.3167,18.0482,1.5816
10/10/2003,7,37.5901,1.0374,38.3290,17.6875,2.4163
10/10/2003,8,156.2737,106.4644,134.3029,19.3357,0.8389
10/10/2003,9,202.4152,147.1571,132.0635,19.9235,0.4008
10/10/2003,10,561.8375,777.7960,120.5737,23.0357,1.7431
10/10/2003,11,649.7295,818.1940,109.1679,23.6365,2.9951
10/10/2003,12,741.9433,792.9819,188.9020,24.7308,2.3920
10/10/2003,13,636.9130,643.7115,192.2273,25.2177,2.1965
10/10/2003,14,610.6613,692.5475,172.8232,25.8045,2.1499
10/10/2003,15,388.5747,303.9667,226.9033,25.5568,1.8463
10/10/2003,16,156.9226,54.6902,134.6106,24.8612,1.5167
10/10/2003,17,68.6411,64.2800,57.9943,23.8830,0.2557
10/10/2003,18,1.3649,-0.5238,3.7577,21.9787,0.4992
10/10/2003,19,-2.0366,-0.6761,-1.5726,20.4548,6.1281
10/10/2003,20,-0.9966,-0.4343,-1.1188,18.5910,9.9926
10/10/2003,21,-1.1306,-1.1709,-1.1660,16.4355,4.7262
10/10/2003,22,-3.1375,-0.6848,-2.0242,11.7512,1.0225
10/10/2003,23,-2.9568,-0.4584,-2.0493,10.9857,1.6627
10/11/2003,0,-2.3606,-0.5469,-1.1888,9.7827,2.3119
10/11/2003,1,-1.0579,-0.3358,-0.7279,9.7303,0.9492
10/11/2003,2,-0.7229,-0.3154,-0.7090,9.6117,0.8040
10/11/2003,3,-0.3681,-0.7694,-0.6080,7.7882,2.6215
10/11/2003,4,-0.6477,-0.4029,-0.5967,5.9957,1.6653
10/11/2003,5,-0.6265,-0.4345,-0.5678,5.4154,2.1062
10/11/2003,6,-2.4214,-0.7448,-1.0892,4.4429,1.6839
10/11/2003,7,43.3719,218.4587,19.6898,4.3216,0.6605
10/11/2003,8,234.7030,750.8757,43.2071,6.8670,1.8981
10/11/2003,9,435.6928,905.8392,52.4195,8.3443,3.1859
10/11/2003,10,597.1593,961.8170,59.4940,8.7243,2.6431
10/11/2003,11,703.0767,979.4268,66.1122,9.3795,2.4791
10/11/2003,12,753.2460,987.7842,68.8989,10.5543,2.9381
10/11/2003,13,739.6040,988.6038,66.7002,11.7533,2.8161
10/11/2003,14,662.4035,968.7808,63.1286,13.0205,2.6683
10/11/2003,15,530.1710,924.1605,57.8730,14.3318,2.1809
10/11/2003,16,351.4953,829.1308,49.8201,14.1205,1.9769
10/11/2003,17,150.6836,601.7533,34.1725,13.1318,1.1769
10/11/2003,18,2.6403,2.6268,4.7843,12.0737,0.1195
10/11/2003,19,-3.1637,-0.9203,-1.9364,10.1365,0.2125
10/11/2003,20,-3.2016,-0.6926,-1.6904,9.0970,1.6340
10/11/2003,21,-2.6791,-0.5749,-1.7142,8.4220,2.7596
10/11/2003,22,-2.8556,-0.7429,-1.7777,7.9678,1.3493
10/11/2003,23,-2.8568,-0.6605,-1.7100,7.1743,1.5890
10/12/2003,0,-2.5138,-0.5851,-1.7718,7.2338,1.6011
10/12/2003,1,-3.3359,-0.6884,-1.7358,7.1855,1.0297
10/12/2003,2,-3.2631,-0.6165,-1.6716,6.7094,1.4575
10/12/2003,3,-2.9622,-0.6942,-1.7343,5.9993,1.1540
10/12/2003,4,-2.1062,-0.1211,-1.9616,7.0984,2.2955
10/12/2003,5,-2.9281,-0.5233,-2.2909,12.0573,1.5206
10/12/2003,6,-2.1943,-0.6045,-1.8221,11.7427,2.3479
10/12/2003,7,54.1391,411.8337,14.1906,13.7757,2.5231
10/12/2003,8,241.6623,833.5198,34.2203,15.2298,2.3433
10/12/2003,9,439.2552,955.1100,43.1294,14.2552,0.8528
10/12/2003,10,605.6065,999.5897,53.4649,16.6405,2.0042
10/12/2003,11,711.4168,1017.5333,56.3010,17.7135,1.5207
10/12/2003,12,751.8702,1021.5633,51.6565,19.7642,1.8388
10/12/2003,13,736.7390,1018.8417,50.7779,22.3352,2.1912
10/12/2003,14,655.5732,989.3887,51.8103,22.9983,1.9927
10/12/2003,15,523.3353,944.0342,48.8288,23.9732,1.1619
10/12/2003,16,344.2955,847.5367,42.5564,24.5278,1.3070
10/12/2003,17,142.4602,624.3050,28.4238,24.5623,0.4704
10/12/2003,18,0.3402,-1.0093,3.2734,21.0610,0.9198
10/12/2003,19,-4.5567,-0.8732,-2.3487,18.9640,1.1431
10/12/2003,20,-3.1460,-0.6020,-2.1504,17.2648,2.1567
10/12/2003,21,-3.3872,-0.7065,-2.1791,17.1862,2.4799
10/12/2003,22,-3.0963,-0.4876,-2.0971,16.5393,4.7899
10/12/2003,23,-2.9257,-0.5752,-2.0748,16.2972,4.0533
10/13/2003,0,-2.9962,-0.6740,-1.8644,14.7040,4.2382
10/13/2003,1,-3.3738,-0.6498,-1.9310,13.7615,3.2537
10/13/2003,2,-3.8676,-0.6387,-1.9315,13.0435,1.8374
10/13/2003,3,-3.1866,-0.6438,-1.6770,12.2787,2.2340
10/13/2003,4,-2.0967,-0.6795,-1.1602,9.9290,1.6506
10/13/2003,5,-1.8037,-0.5540,-1.1105,8.7745,2.7050
10/13/2003,6,-1.7471,-0.4868,-0.9711,7.9668,1.6166
10/13/2003,7,33.3857,118.8198,21.4658,7.2789,2.0080
10/13/2003,8,56.1358,6.5494,55.0211,7.8087,2.6986
10/13/2003,9,251.1395,144.2647,182.4178,8.5217,2.3466
10/13/2003,10,260.1362,145.3866,179.6202,9.1562,0.8222
10/13/2003,11,527.4058,498.3745,200.7373,10.9518,1.6391
10/13/2003,12,545.6453,613.0538,127.3755,12.4463,2.0001
10/13/2003,13,501.9282,504.8334,165.6846,12.3512,8.0071
10/13/2003,14,675.2132,1007.0878,61.6819,13.9222,7.7246
10/13/2003,15,532.5215,939.1853,59.8565,13.7495,8.9884
10/13/2003,16,359.3803,886.1225,45.6029,12.5667,11.1933
10/13/2003,17,152.2546,661.0182,29.0166,11.6600,8.6903
10/13/2003,18,3.0498,-0.5364,3.5544,10.2270,6.8345
10/13/2003,19,-3.4302,-0.6744,-1.9700,9.3017,4.1602
10/13/2003,20,-3.6311,-0.6293,-1.9325,8.2165,3.0592
10/13/2003,21,-3.9407,-0.5134,-1.9962,8.0555,2.6806
10/13/2003,22,-3.5753,-0.8113,-1.7963,7.1152,2.4592
10/13/2003,23,-3.4477,-1.0004,-1.7770,4.2069,0.5310
10/14/2003,0,-2.7704,-0.8069,-1.6835,3.3258,0.9866
10/14/2003,1,-2.8935,-0.7310,-1.7438,2.9597,0.6832
10/14/2003,2,-3.1619,-0.6478,-1.8651,3.5542,0.2196
10/14/2003,3,-2.8231,-0.8291,-1.7579,3.4931,0.9106
10/14/2003,4,-2.6504,-0.7383,-1.8167,3.5033,0.9829
10/14/2003,5,-3.1011,-0.7288,-1.7938,3.8992,0.6897
10/14/2003,6,-2.6647,-0.8870,-1.4438,3.0713,1.3301
10/14/2003,7,47.1998,357.3049,14.3140,3.9800,1.0607
10/14/2003,8,230.6975,801.0395,34.9339,6.8282,0.5832
10/14/2003,9,415.7911,937.6927,44.1457,10.3115,3.2600
