DATE (MM/DD/YYYY),HOUR-MST,Avg Global PSP Vent [W/m^2],Avg Direct CH1 [W/m^2],Avg Diffuse 8-48 Vent [W/m^2],Avg Deck Dry Bulb Temp [deg C],Avg Avg Wind Speed @ 10ft [m/s]
6/4/2005,15,660.2057,323.0371,371.9927,11.5048,0.7681
6/4/2005,16,585.6476,362.8601,323.1998,12.7833,1.2045
6/4/2005,17,334.9135,260.7889,191.1798,12.7918,1.0989
6/4/2005,18,170.7037,81.7773,138.5240,13.0825,1.9273
6/4/2005,19,50.2513,49.7241,45.9090,12.3000,0.3118
6/4/2005,20,-3.7322,-0.4022,-0.6255,11.4627,0.5704
6/4/2005,21,-6.2646,-0.2633,-3.1836,11.6368,1.2699
6/4/2005,22,-7.9612,-0.5495,-2.1908,11.1518,2.1318
6/4/2005,23,-7.0976,-0.1762,-1.8365,10.7038,2.3812
6/5/2005,0,-7.2329,-0.1692,-1.7522,11.7537,2.9821
6/5/2005,1,-9.0330,-0.3608,-1.7314,12.2112,3.3956
6/5/2005,2,-9.4162,-0.5324,-1.6243,11.8733,2.3620
6/5/2005,3,-9.7865,-0.3325,-1.5910,11.9115,2.9390
6/5/2005,4,-9.4373,-0.6132,-1.5900,11.3053,2.1040
6/5/2005,5,-1.8002,54.2079,3.8264,11.8747,3.5870
6/5/2005,6,109.4955,530.3127,30.7887,13.1115,1.9667
6/5/2005,7,309.5260,786.7778,48.1679,15.2502,0.9274
6/5/2005,8,514.5986,883.8565,60.6722,17.6617,1.2731
6/5/2005,9,706.5030,932.2682,73.0595,17.3298,3.0307
6/5/2005,10,876.8820,961.2777,88.5166,18.3918,2.5223
6/5/2005,11,969.8911,892.2807,149.6360,19.7307,1.9846
6/5/2005,12,1022.1036,871.2413,173.1328,20.8773,1.5393
6/5/2005,13,896.1007,646.0892,253.5812,21.9115,1.2909
6/5/2005,14,853.5691,734.7842,174.0495,22.4515,1.3408
6/5/2005,15,706.1371,548.1530,245.9942,22.8503,1.9548
6/5/2005,16,665.8023,774.0873,145.2075,23.3627,2.2061
6/5/2005,17,400.7615,477.8881,139.9620,23.5245,1.6821
6/5/2005,18,304.7992,555.0740,121.7850,22.5863,1.9571
6/5/2005,19,86.9230,399.7736,37.5260,21.0137,2.0646
6/5/2005,20,-5.7262,3.9621,4.0429,19.1348,1.0094
6/5/2005,21,-9.6631,-0.5815,-1.4240,17.7167,0.9864
6/5/2005,22,-11.0260,-0.6732,-1.4292,16.1165,2.1046
6/5/2005,23,-10.4125,-0.3078,-1.2372,14.7628,3.5802
6/6/2005,0,-9.9686,-0.5622,-1.2343,14.5670,2.6757
6/6/2005,1,-10.1000,-0.5698,-1.2966,13.6448,2.4121
6/6/2005,2,-9.9828,-0.4493,-1.2322,13.4370,3.0714
6/6/2005,3,-9.4031,-0.5610,-1.1189,13.5248,2.1142
6/6/2005,4,-10.0407,-0.3856,-1.2123,13.1018,3.1232
6/6/2005,5,-0.0749,71.3987,5.3753,13.3252,2.8934
6/6/2005,6,110.1966,513.0835,35.7676,14.4065,2.9660
6/6/2005,7,305.2866,754.5087,55.1542,17.9390,1.2670
6/6/2005,8,511.0769,868.0128,64.9259,19.7202,1.0061
6/6/2005,9,707.2638,932.1122,71.1488,22.0123,1.1272
6/6/2005,10,859.1848,948.5198,83.0792,24.1820,3.8842
6/6/2005,11,987.9611,966.3778,97.6346,26.2430,2.9715
6/6/2005,12,1080.3522,997.8080,112.2443,27.2893,4.1457
6/6/2005,13,996.5690,734.4282,272.6928,27.9302,4.6475
6/6/2005,14,539.7053,168.4754,372.9808,27.6910,3.9255
6/6/2005,15,263.1751,55.1797,222.5405,26.4185,3.1003
6/6/2005,16,473.9017,364.3019,234.2642,27.3995,1.5129
6/6/2005,17,241.7495,180.6221,152.8802,26.5603,1.0338
6/6/2005,18,297.4128,479.7788,153.5625,26.4847,1.2876
6/6/2005,19,144.4547,522.4837,72.4542,25.3090,2.0477
6/6/2005,20,-7.2424,6.3461,3.9795,22.7935,1.3981
6/6/2005,21,-13.4410,-0.6794,-1.0034,22.3028,4.1695
6/6/2005,22,-13.0025,-0.9757,-1.4082,19.5650,2.1730
6/6/2005,23,-10.8112,-0.5471,-1.1837,18.0365,1.8275
6/7/2005,0,-10.0093,-0.9480,-1.3365,17.2597,0.7333
6/7/2005,1,-11.3520,-0.7228,-1.1619,15.2353,2.4191
6/7/2005,2,-10.0148,-0.6298,-1.1867,13.4737,1.5205
6/7/2005,3,-9.1552,-0.6204,-1.1803,12.5272,1.3742
6/7/2005,4,-8.4344,-0.6365,-1.2468,11.7425,0.7036
6/7/2005,5,1.0440,63.7696,5.3767,11.5013,0.7925
6/7/2005,6,113.6968,518.9432,34.3552,12.9698,0.2366
6/7/2005,7,307.0155,760.7197,52.8064,15.4628,0.7067
6/7/2005,8,508.1671,859.4362,64.5224,15.5002,1.1709
6/7/2005,9,705.6197,929.6342,70.0179,16.8572,1.1540
6/7/2005,10,870.7778,971.7082,73.0347,17.5882,2.3008
6/7/2005,11,991.9704,988.5358,81.6804,18.8685,3.1844
6/7/2005,12,1095.1958,948.1083,167.8305,20.5370,2.1004
6/7/2005,13,1019.2440,816.6387,217.9372,21.3185,1.8084
6/7/2005,14,829.6023,581.8166,283.3598,22.2597,2.8528
6/7/2005,15,598.0531,407.9716,260.7675,22.1403,3.1905
6/7/2005,16,573.3430,615.3552,156.4510,22.8902,3.2316
6/7/2005,17,519.8982,832.1150,92.6544,23.3790,3.2712
6/7/2005,18,292.6945,675.9213,74.5434,23.2008,2.8693
6/7/2005,19,105.2230,480.0906,39.5690,21.5755,1.4249
6/7/2005,20,-6.7184,6.9254,3.6951,19.8400,0.8761
6/7/2005,21,-12.8297,-0.7400,-1.1193,18.6633,2.7829
6/7/2005,22,-12.2705,-1.0152,-1.1065,17.5257,2.2358
6/7/2005,23,-11.1714,-0.8271,-1.1523,16.1283,1.5673
6/8/2005,0,-11.2868,-0.7505,-1.0047,15.1963,1.8839
6/8/2005,1,-10.8344,-0.8277,-1.1479,13.9945,1.4576
6/8/2005,2,-9.5785,-0.9456,-1.2588,12.5258,0.8186
6/8/2005,3,-9.4217,-0.6259,-1.1101,11.4538,1.1416
6/8/2005,4,-10.0861,-0.4928,-0.9866,10.5095,2.2811
6/8/2005,5,0.3659,72.9586,5.7922,9.8092,2.2554
6/8/2005,6,116.2860,546.0193,34.9460,10.6898,1.1386
6/8/2005,7,314.5952,786.3267,53.2707,12.7367,1.9574
6/8/2005,8,522.7995,890.4898,64.4400,13.9452,2.2352
6/8/2005,9,714.1249,944.2575,72.7778,15.2738,3.2954
6/8/2005,10,870.0496,961.3900,81.4251,16.3588,2.5950
6/8/2005,11,976.4538,964.9847,87.6972,18.3600,2.6359
6/8/2005,12,1035.9858,968.5507,93.6152,20.0165,3.3278
6/8/2005,13,1035.1823,959.2367,103.9579,20.7845,5.0888
6/8/2005,14,949.0930,872.8173,143.4293,21.7613,4.5403
6/8/2005,15,654.9843,539.4811,197.1093,22.2477,2.7674
6/8/2005,16,350.2570,146.3009,251.7185,22.3987,2.7646
6/8/2005,17,255.3085,168.4516,165.0655,22.3842,2.6829
6/8/2005,18,65.8970,0.8643,71.4135,21.4868,1.4311
6/8/2005,19,3.6425,5.1774,10.7655,21.0630,1.6072
6/8/2005,20,-8.7784,0.6920,0.3249,20.6210,2.2097
6/8/2005,21,-10.9669,-0.4786,-1.0714,18.9057,3.8441
6/8/2005,22,-10.5480,-0.7068,-1.2804,17.6100,2.0870
6/8/2005,23,-9.5950,-0.5577,-1.2371,16.8220,1.1893
6/9/2005,0,-10.7624,-0.8237,-1.1717,14.4375,2.0443
6/9/2005,1,-9.8754,-0.4899,-0.9353,12.8278,2.1680
6/9/2005,2,-9.5762,-0.4136,-0.8772,12.1343,2.5036
6/9/2005,3,-9.4227,-0.2504,-0.8610,11.8380,3.3319
6/9/2005,4,-10.4402,-0.3890,-0.8210,11.6038,5.6708
6/9/2005,5,-0.4383,46.2595,6.3092,10.1525,3.6240
6/9/2005,6,107.6003,443.7617,42.1891,10.6672,3.0535
6/9/2005,7,299.7845,687.0453,73.4846,12.0348,3.8990
6/9/2005,8,504.4555,754.7770,118.1471,12.9152,3.5984
6/9/2005,9,704.5529,681.6442,231.6768,13.9598,2.5585
6/9/2005,10,774.5835,489.1633,361.7060,15.0373,2.4996
6/9/2005,11,826.5218,597.3888,272.9303,16.1027,1.8739
6/9/2005,12,570.4825,107.3727,445.5930,16.8028,2.4950
6/9/2005,13,370.0388,9.4388,349.4392,17.0395,1.2804
6/9/2005,14,375.4995,54.5099,317.6058,17.4435,1.4268
6/9/2005,15,293.3356,35.4376,259.3962,17.5837,2.0218
6/9/2005,16,29.3123,-1.5412,39.0556,14.7370,1.8285
6/9/2005,17,130.5773,1.4456,130.6532,13.2688,2.2191
6/9/2005,18,45.3416,-0.0784,49.1597,13.5078,1.1294
6/9/2005,19,6.7968,-0.3696,13.0371,12.6680,0.3818
6/9/2005,20,-9.6516,-0.4700,-0.7795,10.5278,3.5555
6/9/2005,21,-8.6692,-0.0624,-2.0290,8.9758,2.9517
6/9/2005,22,-8.5470,-0.1229,-2.3572,9.0522,0.5924
6/9/2005,23,-6.6998,-0.0925,-2.4994,9.0393,0.1999
6/10/2005,0,-6.6890,-0.0712,-2.5783,9.1750,0.1810
6/10/2005,1,-9.0305,-0.1707,-2.6717,9.1997,0.4126
6/10/2005,2,-8.3555,-0.0290,-2.7514,9.3670,0.9283
6/10/2005,3,-9.1678,-0.0701,-2.4812,9.0397,2.2812
6/10/2005,4,-7.2979,0.0361,-2.3274,8.9980,3.3638
6/10/2005,5,-7.6939,8.1993,-0.8838,9.1167,3.4867
6/10/2005,6,4.1862,0.0154,8.9987,9.1187,3.4772
6/10/2005,7,32.1206,-0.6035,37.6217,9.2893,2.3477
6/10/2005,8,250.7709,91.4153,197.5018,10.5782,1.9444
6/10/2005,9,173.0436,13.8718,156.4254,11.6708,0.9257
6/10/2005,10,232.3969,20.2616,205.7061,11.3272,2.2202
6/10/2005,11,198.6776,0.4727,193.7403,10.9997,3.6566
6/10/2005,12,14.1191,-0.7631,19.3628,9.4450,3.3430
6/10/2005,13,15.9027,-0.2308,19.1213,7.4176,2.5985
6/10/2005,14,20.9591,0.1184,22.4110,6.7579,0.7169
6/10/2005,15,381.8251,74.1700,303.8642,8.6073,1.6228
6/10/2005,16,309.8051,43.7009,265.9923,10.4650,2.5198
6/10/2005,17,128.9816,0.3664,125.4588,10.3633,2.7725
6/10/2005,18,63.6354,-0.0241,63.7696,9.7535,3.2373
6/10/2005,19,49.2196,0.1157,49.4146,9.6478,1.3908
6/10/2005,20,1.8423,-0.3006,3.0534,9.3970,0.0748
6/10/2005,21,-7.3120,-0.5677,-3.8694,8.4410,0.3862
6/10/2005,22,-7.5066,-0.7352,-4.3098,7.7342,0.2560
6/10/2005,23,-7.7176,-0.4929,-4.5101,7.3726,0.8979
6/11/2005,0,-8.4035,-0.5338,-4.6349,7.5807,1.2289
6/11/2005,1,-8.2275,-0.5386,-4.7651,6.7998,1.5732
6/11/2005,2,-8.0336,-0.1005,-4.5789,6.6510,2.8510
6/11/2005,3,-8.2318,-0.2126,-4.6932,7.8843,4.3334
6/11/2005,4,-8.5206,-0.2386,-4.5280,8.9008,5.0870
6/11/2005,5,1.5062,97.8990,2.3888,9.5017,6.3353
6/11/2005,6,116.8960,583.7848,28.6948,10.7782,5.7967
6/11/2005,7,314.9338,807.1077,45.2433,12.9427,3.8172
6/11/2005,8,523.7571,904.1805,54.8095,15.3560,1.4703
6/11/2005,9,715.4377,954.9815,62.6618,15.6282,1.8498
6/11/2005,10,766.5754,776.0700,132.1801,15.8667,2.6055
6/11/2005,11,926.7488,829.2901,151.8918,16.4713,2.0384
6/11/2005,12,1026.6845,858.0932,184.0323,17.7355,2.5303
6/11/2005,13,774.7956,445.6733,324.1373,18.5312,1.6112
6/11/2005,14,969.1769,826.8918,196.5540,20.7040,1.6251
6/11/2005,15,713.3858,588.2390,214.5147,20.4560,1.9174
6/11/2005,16,513.3557,433.3163,227.0680,19.2823,2.1286
6/11/2005,17,379.1125,368.1921,177.6561,19.1932,3.2423
6/11/2005,18,34.7780,14.6184,41.7589,16.0005,4.4089
6/11/2005,19,81.4579,166.2365,53.6843,12.3955,3.1192
6/11/2005,20,-3.3125,-0.2273,2.0560,12.4918,2.3900
6/11/2005,21,-9.2564,-0.5338,-1.9740,11.8818,1.9684
6/11/2005,22,-8.0080,-0.4308,-1.8042,12.0973,1.2936
6/11/2005,23,-10.2070,-0.3406,-2.3329,9.8007,2.9686
6/12/2005,0,-6.5211,0.0767,-2.5503,9.2232,1.3525
6/12/2005,1,-6.3503,-0.0975,-2.9347,9.6792,0.9770
6/12/2005,2,-6.1086,-0.1805,-3.1166,9.3815,1.0134
6/12/2005,3,-5.5772,-0.2042,-3.2229,9.6290,0.3774
6/12/2005,4,-5.4246,-0.1448,-3.5943,9.7592,0.2343
6/12/2005,5,-4.5484,-0.1563,-1.8671,9.4340,1.1031
6/12/2005,6,23.0752,0.1130,24.0544,9.1662,0.6198
6/12/2005,7,98.3206,33.2994,86.8498,10.1625,0.5463
6/12/2005,8,330.5468,166.5610,227.1633,10.9113,1.4506
6/12/2005,9,364.2276,100.3920,290.2348,12.0942,2.0537
6/12/2005,10,82.8696,-0.5152,84.1041,11.3855,1.8428
6/12/2005,11,66.2535,-0.3675,68.7916,9.9590,1.6451
6/12/2005,12,261.6865,2.1459,247.6955,10.9378,0.3351
6/12/2005,13,641.4820,108.4166,504.5827,13.6420,1.9469
6/12/2005,14,206.5703,0.1111,202.5045,11.6900,4.3123
6/12/2005,15,743.4357,474.5144,341.8608,12.1040,4.9239
6/12/2005,16,637.6892,501.7907,285.3867,15.1567,6.9043
6/12/2005,17,342.5201,268.9166,200.2878,16.1942,5.5852
6/12/2005,18,294.2705,483.6852,127.0777,15.0527,7.0080
6/12/2005,19,103.8970,310.7096,55.1194,12.3380,6.7410
6/12/2005,20,-1.5545,-0.4996,5.3507,11.4617,2.8386
6/12/2005,21,-9.4074,-0.2301,-2.6386,11.1127,4.5720
6/12/2005,22,-9.1104,-0.3470,-2.5987,10.6665,3.5052
6/12/2005,23,-8.5202,-0.6413,-2.4340,10.1118,1.0610
6/13/2005,0,-9.2660,-0.1843,-2.2671,10.2857,3.1088
6/13/2005,1,-10.3203,-0.5759,-2.1015,10.0275,3.2280
6/13/2005,2,-9.4821,-0.1366,-1.9616,10.6297,4.0781
6/13/2005,3,-11.2922,-0.2236,-2.0107,11.4420,9.3017
6/13/2005,4,-11.8927,-0.3635,-1.9770,11.4060,11.9950
6/13/2005,5,-7.1207,0.0935,2.6443,11.0698,11.2670
6/13/2005,6,88.0664,348.9685,28.8881,11.0915,5.1112
6/13/2005,7,320.2367,832.1212,45.2185,13.0333,3.8945
6/13/2005,8,532.0330,934.6038,53.0604,15.0420,3.6735
6/13/2005,9,728.6540,987.1643,62.0063,15.0000,7.8564
6/13/2005,10,893.3571,1008.2602,70.6589,15.9570,7.7840
6/13/2005,11,1011.4685,1022.1483,74.7987,17.5703,6.5923
6/13/2005,12,1067.4175,1021.1883,76.6526,18.7495,5.0393
6/13/2005,13,1060.8110,1013.1900,76.2028,19.6795,4.5620
6/13/2005,14,1001.8802,1009.0888,72.2888,20.5682,4.5450
6/13/2005,15,886.8413,994.0372,69.2544,21.8858,4.4762
6/13/2005,16,721.1019,963.9822,64.8802,22.3987,5.3927
6/13/2005,17,525.3543,903.8398,59.7877,22.2863,5.2757
6/13/2005,18,314.2291,790.7293,50.6236,20.4402,3.2087
6/13/2005,19,108.8867,483.2898,32.6278,17.9860,1.7081
6/13/2005,20,-4.6106,-0.9511,4.7490,16.2010,1.2759
6/13/2005,21,-9.5248,-0.7401,-1.2714,14.1498,1.1501
6/13/2005,22,-9.3421,-0.7629,-1.1775,12.7042,1.2688
6/13/2005,23,-8.6020,-0.5679,-1.1360,12.0855,0.7154
6/14/2005,0,-9.4822,-0.6923,-1.1209,11.1717,1.6409
6/14/2005,1,-8.8557,-0.5193,-0.9888,10.1740,1.5414
6/14/2005,2,-9.0398,-0.6028,-1.0644,9.1820,1.4896
6/14/2005,3,-8.6436,-0.3914,-0.8984,9.1768,1.7513
6/14/2005,4,-8.4172,-0.5785,-1.0257,8.2258,1.0898
6/14/2005,5,2.6967,90.5913,5.6316,7.9383,1.2955
6/14/2005,6,118.5517,579.8418,31.8363,9.5852,1.4582
6/14/2005,7,316.0276,801.7325,46.9401,13.8303,0.4356
6/14/2005,8,520.3043,899.0770,56.7763,15.0128,0.8334
6/14/2005,9,713.9584,950.8702,64.2752,15.6767,0.8444
6/14/2005,10,871.1491,973.3373,71.6205,17.1640,1.4387
6/14/2005,11,983.2378,981.1128,78.9784,18.2108,1.7574
6/14/2005,12,1036.3189,964.1802,87.7911,19.7910,1.7482
6/14/2005,13,999.4493,976.2583,82.4344,20.9942,1.8520
6/14/2005,14,852.0257,758.5280,136.3251,21.9353,1.8005
6/14/2005,15,863.9579,876.6222,130.2193,22.9863,1.6265
6/14/2005,16,698.8780,895.7025,77.7670,23.9792,1.8200
6/14/2005,17,508.6123,833.3788,69.7108,24.0320,1.4464
6/14/2005,18,302.8801,712.8508,58.8811,23.9318,0.8007
6/14/2005,19,98.4261,373.0187,37.4775,22.6430,1.6587
6/14/2005,20,-8.3967,-0.6003,3.6618,19.8640,4.9709
6/14/2005,21,-11.0907,-0.4398,-0.9118,19.0787,3.6049
6/14/2005,22,-10.5442,-0.6481,-1.0393,17.8468,2.3247
6/14/2005,23,-9.8699,-0.5341,-1.0931,16.1068,1.7250
6/15/2005,0,-9.6409,-0.5247,-1.0943,15.1237,1.8378
6/15/2005,1,-8.9570,-0.5077,-1.0585,14.3723,1.5048
6/15/2005,2,-9.3458,-0.4684,-1.0277,14.2537,1.9218
6/15/2005,3,-8.6712,-0.5138,-0.9685,14.0078,1.1129
6/15/2005,4,-8.9993,-0.2285,-1.0100,13.9517,2.7247
6/15/2005,5,-0.9147,11.1642,6.4501,14.3390,2.5279
6/15/2005,6,43.8165,1.3519,47.9367,15.0532,0.8067
6/15/2005,7,107.6391,4.6584,106.8148,14.1147,0.7542
6/15/2005,8,544.4770,574.1786,234.9927,19.3845,1.3585
6/15/2005,9,668.6773,678.8100,189.5888,21.6588,1.2721
6/15/2005,10,792.6168,643.7663,253.8753,24.3888,0.9167
6/15/2005,11,664.9642,449.3755,246.9025,25.5757,1.3069
6/15/2005,12,103.4243,-0.0135,105.7420,24.1298,1.0042
6/15/2005,13,982.1717,733.1182,250.9780,25.4953,0.9087
6/15/2005,14,538.6156,309.0343,239.3111,26.0092,3.1509
6/15/2005,15,709.7377,608.7212,201.2977,25.2117,2.9145
6/15/2005,16,469.7584,438.5930,180.0603,24.9170,2.7852
6/15/2005,17,398.5241,467.4806,161.3008,25.0387,2.7140
6/15/2005,18,273.3365,556.4534,87.5002,25.4653,1.3204
6/15/2005,19,81.2133,215.7834,42.7799,24.5542,0.7586
6/15/2005,20,-8.3479,-0.6504,2.0361,21.5792,3.1302
6/15/2005,21,-10.6832,-0.6721,-1.2686,20.2725,2.2030
6/15/2005,22,-9.6605,-0.5711,-1.2959,19.3713,1.2690
6/15/2005,23,-10.7899,-0.5926,-1.2403,18.2153,2.0328
6/16/2005,0,-10.2735,-0.4033,-1.1598,16.9805,2.7547
6/16/2005,1,-8.8450,-0.0796,-0.9517,17.9693,3.4442
6/16/2005,2,-11.0028,-0.5561,-1.1263,17.3875,3.4278
6/16/2005,3,-10.0962,-0.3750,-1.1016,16.7162,2.3619
6/16/2005,4,-10.5706,-0.3376,-1.1063,16.7268,3.4117
6/16/2005,5,-3.2138,28.8790,4.5688,16.5742,3.3699
6/16/2005,6,104.6495,428.4791,37.8261,16.7198,2.2169
6/16/2005,7,297.5390,694.2302,62.5780,20.3797,0.5185
6/16/2005,8,502.8343,846.8565,67.1499,21.8630,1.0432
6/16/2005,9,697.2591,909.0157,74.3482,21.0163,2.0432
6/16/2005,10,864.3783,939.0950,89.8327,22.3708,2.3884
6/16/2005,11,829.9762,560.9660,306.8860,23.1160,3.0821
6/16/2005,12,979.9162,720.1882,261.8088,23.4023,3.1512
6/16/2005,13,1061.6787,890.2752,181.5085,25.0193,2.5329
6/16/2005,14,728.2471,503.7094,244.2283,25.6672,3.3231
6/16/2005,15,298.6036,20.9343,280.3438,23.5110,5.0596
6/16/2005,16,384.3245,83.9117,317.1572,23.8425,4.5537
6/16/2005,17,291.6430,207.8113,186.2179,24.3745,1.7109
6/16/2005,18,108.4870,48.9961,96.5817,23.7848,1.1109
6/16/2005,19,106.3973,266.4122,66.2744,23.9792,1.1826
6/16/2005,20,1.3221,7.6935,10.2231,22.4753,1.4739
6/16/2005,21,-11.5943,-0.5775,-1.3543,19.9340,3.0597
6/16/2005,22,-10.7385,-0.5189,-1.3131,18.9757,2.6659
6/16/2005,23,-10.4833,-0.4586,-1.2238,17.8680,2.5409
6/17/2005,0,-9.8012,-0.5248,-1.1256,17.1307,1.7767
6/17/2005,1,-10.0269,-0.5270,-1.1337,16.6190,2.0305
6/17/2005,2,-9.3743,-0.3439,-1.0584,16.9237,2.6375
6/17/2005,3,-9.5632,-0.5643,-1.1954,16.8548,1.5326
6/17/2005,4,-10.5171,-0.3443,-1.1369,16.1747,3.3052
6/17/2005,5,-0.9131,53.1562,5.4527,17.0285,3.4863
6/17/2005,6,111.1521,493.6683,34.6466,17.4127,0.8425
6/17/2005,7,300.9376,709.4005,68.1539,18.1755,2.6632
6/17/2005,8,522.2975,838.6670,85.0429,18.8933,1.4997
6/17/2005,9,686.6208,858.5613,90.6709,20.7523,0.7525
6/17/2005,10,874.5587,964.1695,74.1865,23.0930,1.4748
6/17/2005,11,985.7002,972.6775,80.2762,26.0753,2.5513
6/17/2005,12,1034.9343,960.9708,89.1942,27.7708,3.0180
6/17/2005,13,1033.7674,952.9142,93.8445,29.3325,2.8282
6/17/2005,14,974.9448,944.8455,93.3118,29.4302,3.0913
6/17/2005,15,859.0833,923.8707,90.2772,29.7415,4.5626
6/17/2005,16,699.8822,890.4897,84.0104,30.0853,5.4313
6/17/2005,17,505.6683,819.8508,76.6636,29.7078,5.4002
6/17/2005,18,302.5510,705.5503,62.9935,29.1758,5.6912
6/17/2005,19,109.2678,467.9630,40.2695,28.0293,7.2210
6/17/2005,20,-4.1816,21.5024,6.9661,26.6430,7.8334
6/17/2005,21,-12.0907,-0.9119,-1.4974,24.3942,1.5423
6/17/2005,22,-11.4402,-0.9826,-1.4453,22.5330,1.3330
6/17/2005,23,-11.7281,-0.6467,-1.1985,21.8648,2.1006
6/18/2005,0,-10.9887,-0.8162,-1.3605,20.3732,1.2274
6/18/2005,1,-11.1493,-0.3411,-1.1240,20.7567,3.0744
6/18/2005,2,-12.8766,-0.8406,-1.4373,19.2728,2.9039
6/18/2005,3,-10.9580,-0.4995,-1.2478,17.7578,2.6329
6/18/2005,4,-9.9119,-0.6538,-1.2071,16.9897,1.2377
6/18/2005,5,-0.4407,71.8212,5.1742,16.1298,1.7631
6/18/2005,6,116.9385,567.3332,31.8894,17.8227,1.4103
6/18/2005,7,316.8955,810.2605,46.1390,20.7255,0.6174
6/18/2005,8,525.0329,906.0725,54.0665,23.8622,0.4704
6/18/2005,9,716.8232,958.1057,59.5779,24.8720,0.6899
6/18/2005,10,875.8320,982.5753,64.9473,25.2068,1.6772
6/18/2005,11,984.3503,983.9597,72.9364,26.3600,2.0397
6/18/2005,12,1040.6821,973.8530,82.9512,27.4870,1.7006
6/18/2005,13,1031.2608,952.6287,93.5977,27.7618,2.7360
6/18/2005,14,970.6289,933.7610,98.0504,28.3557,3.1515
6/18/2005,15,853.6119,897.2093,102.2176,28.8475,2.7986
6/18/2005,16,684.7829,830.7637,105.7997,29.1447,3.0004
6/18/2005,17,490.5528,748.5192,94.8698,29.2227,2.9023
6/18/2005,18,288.8637,632.0320,72.5586,28.9413,2.8082
6/18/2005,19,56.8347,165.3602,31.1750,26.8475,1.9707
6/18/2005,20,-7.8219,-0.8194,2.5900,24.3332,1.0600
6/18/2005,21,-11.2519,-0.3166,-1.1342,22.5662,2.6990
6/18/2005,22,-11.0097,-0.3377,-1.1393,22.3827,3.3397
6/18/2005,23,-10.9775,-0.2845,-1.1252,22.0818,3.6648
6/19/2005,0,-11.1543,-0.3693,-1.1615,22.0243,3.7835
6/19/2005,1,-11.9101,-0.4028,-1.1451,21.6123,4.7005
6/19/2005,2,-11.9632,-0.3970,-1.1123,21.5888,4.6879
6/19/2005,3,-11.9714,-0.5109,-1.1426,21.4653,3.9649
6/19/2005,4,-10.7011,-0.8349,-1.2111,20.4758,1.4003
6/19/2005,5,-0.2738,59.0127,5.1291,19.2640,0.5507
6/19/2005,6,112.5328,531.5795,32.8222,19.9248,2.0214
6/19/2005,7,304.0074,749.2592,52.7319,23.5082,1.0761
6/19/2005,8,510.3009,864.1787,60.8522,25.0012,0.6298
6/19/2005,9,701.4192,923.5013,67.0858,25.2675,0.9594
6/19/2005,10,866.9780,961.8698,71.2596,26.1593,1.3103
6/19/2005,11,980.0912,973.4195,76.8976,27.5147,2.0383
6/19/2005,12,1029.9350,953.5425,91.0347,28.8265,2.1262
6/19/2005,13,1028.4908,940.0607,103.0520,29.2502,3.4337
6/19/2005,14,983.6876,942.3068,102.7615,29.9943,2.8328
6/19/2005,15,559.9798,489.1056,138.2757,29.7047,2.7497
6/19/2005,16,122.0697,-0.6591,128.0400,27.8652,2.9251
6/19/2005,17,91.7250,-0.2972,97.7055,27.1698,2.0683
6/19/2005,18,55.0102,-0.8261,66.1327,24.5628,4.6239
6/19/2005,19,138.4791,401.7123,82.6711,24.0902,4.9416
6/19/2005,20,26.5809,27.6056,35.0654,23.9537,4.6032
6/19/2005,21,-10.4147,-0.4146,-1.0464,23.2818,3.2641
6/19/2005,22,-10.7795,-0.4505,-1.1816,22.6660,2.9540
6/19/2005,23,-10.3823,-0.4153,-1.1694,21.7575,2.6353
6/20/2005,0,-13.1351,-1.2625,-1.3638,20.4938,2.2304
6/20/2005,1,-9.5770,-0.1604,-1.0078,18.0160,2.8087
6/20/2005,2,-8.5017,-0.1003,-0.9241,19.0965,3.9958
6/20/2005,3,-10.4882,-0.3476,-1.0350,19.4343,4.7928
6/20/2005,4,-10.8826,-0.3467,-1.0308,19.7485,4.6627
6/20/2005,5,-0.5592,48.3145,7.2087,19.9828,4.7149
6/20/2005,6,118.2150,469.8090,51.7032,21.1133,5.9316
6/20/2005,7,300.9522,664.7547,80.2033,23.8382,2.3201
6/20/2005,8,517.7840,795.4402,110.2477,24.5010,2.8706
6/20/2005,9,670.1747,691.5182,190.5632,24.9523,3.8289
6/20/2005,10,790.8249,747.4663,166.5285,25.6437,3.3875
6/20/2005,11,945.1691,800.8217,198.5007,27.2405,2.8551
6/20/2005,12,1009.8611,601.3797,403.2890,28.4397,2.8105
6/20/2005,13,1001.4927,724.8230,276.8298,29.1045,3.0772
6/20/2005,14,501.5585,185.6155,312.9940,29.1447,2.6646
6/20/2005,15,107.2711,-0.4829,114.2330,26.6005,4.1705
6/20/2005,16,281.0955,55.4085,238.9362,27.6787,4.0915
6/20/2005,17,65.1386,1.4414,71.6817,26.6478,3.5290
6/20/2005,18,-9.5423,-1.3751,1.2780,17.1200,2.6789
6/20/2005,19,6.7761,-0.1850,0.5994,19.8908,4.0853
6/20/2005,20,11.4851,0.4611,-1.4754,21.7668,6.2952
6/20/2005,21,8.1305,-0.1274,-3.1865,22.1273,4.8118
6/20/2005,22,0.4468,-0.2744,-3.0459,21.9332,2.7534
6/20/2005,23,1.0130,-0.0692,-2.5229,22.4330,3.0491
6/21/2005,0,-0.3200,-0.2794,-2.5889,23.2807,3.5285
