DATE (MM/DD/YYYY);HOUR-MST;Avg Global CM22 Vent [W/m^2];Avg Direct CH1 [W/m^2];Avg Diffuse 8-48 Vent [W/m^2];Avg Zenith Angle [degrees];Avg Azimuth Angle [degrees];Avg Tower Dry Bulb Temp [deg C]
DATE;hour;ghi;dni;dhi;zenith;azimuth;temperature
1/15/2009;6;-0.8501;-0.4748;-1.8694;110.7022;100.6636;-4.1982
1/15/2009;7;-0.7845;-0.1036;-1.8386;99.5848;109.4921;-4.3649
1/15/2009;8;12.2707;0.2376;11.3684;88.9253;118.7747;-3.4834
1/15/2009;9;92.7563;73.6698;71.8846;79.4384;129.059;-3.1155
1/15/2009;10;312.4533;505.3756;150.5279;71.3123;140.8175;-1.9672
1/15/2009;11;165.1188;1.5163;162.8029;65.137;154.3355;-2.738
1/15/2009;12;206.8025;113.4977;149.5448;61.5502;169.4562;-1.6481
1/15/2009;13;538.0912;953.0598;73.9023;61.023;185.3776;4.1187
1/15/2009;14;487.02;950.2658;58.959;63.6326;200.8847;6.5567
1/15/2009;15;381.6037;895.5522;52.3796;69.0172;214.9846;7.3427
1/15/2009;16;225.358;750.0113;42.157;76.5693;227.3157;6.7425
1/15/2009;17;54.9387;270.5039;19.7636;85.5976;238.0499;5.6673
1/15/2009;18;-0.5234;-0.7417;-0.8464;96.0167;247.6191;3.4487
1/15/2009;19;-1.1466;-0.5792;-1.5908;106.9633;256.5503;2.2852
1/15/2009;20;-1.1996;-0.4592;-1.7744;118.324;265.4564;1.7607
1/15/2009;21;-1.34;-0.369;-1.8949;129.8226;275.1763;1.9401
1/15/2009;22;-1.5691;0.0728;-2.003;141.0998;287.1733;3.8492
1/15/2009;23;-1.5143;-0.2753;-2.1116;151.4478;304.555;5.3158
1/16/2009;0;-1.4706;-0.278;-2.3439;159.0395;333.3595;5.4917
1/16/2009;1;-1.3275;-0.5812;-2.2782;160.3369;73.8296;5.1834
1/16/2009;2;-1.486;-0.3533;-1.9074;154.407;47.4602;4.7601
1/16/2009;3;-1.4938;-0.258;-2.1738;144.6721;67.8341;5.3982
1/16/2009;4;-1.4534;-0.2539;-1.9939;133.5864;81.1348;5.6364
1/16/2009;5;-1.4896;-0.2723;-2.087;122.1041;91.3904;5.7868
1/16/2009;6;-1.5362;-0.3153;-1.8824;110.6549;100.4486;6.2301
1/16/2009;7;-1.4471;-0.3011;-1.9799;99.5266;109.2909;6.1483
1/16/2009;8;25.8701;197.1195;9.79;88.8535;118.5817;6.7495
1/16/2009;9;182.9384;736.924;37.3782;79.3432;128.8725;9.0948
1/16/2009;10;335.5262;878.5183;45.7075;71.1908;140.6409;11.4603
1/16/2009;11;466.7427;976.7233;49.3969;64.9869;154.1787;13.5947
1/16/2009;12;535.0533;1001.6392;50.6988;61.3732;169.3343;13.2218
1/16/2009;13;545.2693;1008.06;49.8158;60.826;185.3042;14.173
1/16/2009;14;497.2105;988.9945;48.9502;63.4261;200.8631;14.867
1/16/2009;15;394.3473;945.2813;44.4305;68.8107;215.0072;16.3805
1/16/2009;16;242.3722;838.1938;35.4074;76.369;227.371;15.4403
1/16/2009;17;62.5874;340.8388;17.2732;85.404;238.1286;12.987
1/16/2009;18;-0.7507;-0.4561;-1.092;95.8313;247.7158;11.2857
1/16/2009;19;-1.7598;-0.5454;-1.9687;106.7842;256.6632;11.1108
1/16/2009;20;-1.744;-0.2477;-2.0644;118.1485;265.5862;10.7512
1/16/2009;21;-1.751;-0.3856;-2.0876;129.6468;275.325;10.7957
1/16/2009;22;-1.8218;-0.3734;-2.1;140.9177;287.339;10.7892
1/16/2009;23;-1.7033;-0.657;-1.8084;151.2518;304.7073;10.3972
1/17/2009;0;-1.6129;-0.3875;-1.9968;158.8316;333.3511;9.5395
1/17/2009;1;-1.5749;-0.2728;-1.979;160.1626;73.499;9.2032
1/17/2009;2;-1.5865;-0.4765;-2.1068;154.2979;47.045;8.6462
1/17/2009;3;-1.6108;-0.3941;-2.0698;144.6035;67.4879;8.1463
1/17/2009;4;-1.5669;-0.4086;-2.1728;133.5345;80.8514;7.7032
1/17/2009;5;-1.4258;-0.7168;-2.0922;122.0555;91.1471;6.5528
1/17/2009;6;-1.6065;-0.3092;-1.6951;110.6015;100.2295;5.1795
1/17/2009;7;-1.5;-0.5366;-1.4554;99.4622;109.0862;5.6672
1/17/2009;8;20.3703;51.6846;15.0983;88.7677;118.3856;5.602
1/17/2009;9;157.2862;430.0593;68.035;79.2416;128.6835;6.5768
1/17/2009;10;298.4865;618.7443;89.1089;71.0626;140.4626;9.214
1/17/2009;11;466.3257;901.8562;75.2606;64.83;154.0213;9.2628
1/17/2009;12;544.4888;995.0388;61.9039;61.1894;169.2136;11.2898
1/17/2009;13;557.9508;1018.2017;55.1217;60.6228;185.234;12.4863
1/17/2009;14;507.2415;996.2085;52.4902;63.2141;200.8462;12.76
1/17/2009;15;399.8575;941.5612;47.4479;68.5997;215.0355;13.1047
1/17/2009;16;243.0712;818.8162;38.867;76.165;227.4325;13.2263
1/17/2009;17;64.6344;341.2118;19.2821;85.2152;238.2137;11.7143
1/17/2009;18;-0.5121;-0.8672;-1.0242;95.6359;247.8191;8.1333
1/17/2009;19;-1.4568;-0.5426;-2.207;106.6031;256.7829;7.2305
1/17/2009;20;-1.6341;-0.3193;-1.9847;117.9712;265.7232;6.9168
1/17/2009;21;-1.6256;-0.3793;-2.0115;129.4691;275.4817;7.1128
1/17/2009;22;-1.6161;-0.3989;-1.8787;140.7333;287.5139;6.9865
1/17/2009;23;-1.6482;-0.3209;-1.9687;151.0524;304.8706;7.0268
1/18/2009;0;-1.6745;-0.3515;-1.8963;158.6185;333.3557;7.0273
1/18/2009;1;-1.7188;-0.3175;-1.902;159.981;79.1775;7.088
1/18/2009;2;-1.6776;-0.4075;-1.9747;154.1809;46.629;6.9694
1/18/2009;3;-1.7087;-0.3651;-1.9975;144.5277;67.1373;6.9055
1/18/2009;4;-1.7241;-0.3719;-1.9551;133.476;80.5632;7.0198
1/18/2009;5;-1.7349;-0.3425;-2.1149;122.0008;90.8994;7.0847
1/18/2009;6;-1.6038;-0.5264;-2.2791;110.542;100.0066;6.6486
1/18/2009;7;-1.7305;-0.3188;-1.9842;99.3917;108.878;7.0573
1/18/2009;8;31.6754;176.0327;14.2179;88.6838;118.1866;7.2924
1/18/2009;9;189.5363;760.6933;36.9872;79.1334;128.4921;9.7595
1/18/2009;10;359.3195;855.02;77.8267;70.9277;140.2826;13.1307
1/18/2009;11;389.9422;439.9187;196.2333;64.6663;153.8636;14.706
1/18/2009;12;413.3852;491.0688;170.104;60.9989;169.0942;14.5273
1/18/2009;13;556.541;990.7108;64.5571;60.4133;185.1668;16.2012
1/18/2009;14;513.8097;1008.637;50.5354;62.9966;200.8341;16.5867
1/18/2009;15;409.4805;952.4812;48.8104;68.3841;215.0696;16.4002
1/18/2009;16;275.9368;794.9897;72.3873;75.9573;227.5003;15.7273
1/18/2009;17;66.1901;283.0751;29.9147;85.0231;238.3053;13.2173
1/18/2009;18;0.0401;-0.5594;-0.6269;95.4387;247.9289;10.6463
1/18/2009;19;-1.6041;-0.4414;-2.1612;106.42;256.9093;10.1472
1/18/2009;20;-1.686;-0.2415;-2.0168;117.792;265.8675;9.9858
1/18/2009;21;-1.6257;-0.4101;-2.1527;129.2895;275.6463;10.0248
1/18/2009;22;-1.7486;-0.24;-2.0963;140.5466;287.698;10.2515
1/18/2009;23;-1.6629;-0.3085;-2.1383;150.8497;305.0447;10.2882
1/19/2009;0;-1.5845;-0.349;-2.1684;158.4003;333.373;9.9238
1/19/2009;1;-1.6543;-0.3449;-2.1159;159.792;78.8654;9.3608
1/19/2009;2;-1.6828;-0.3439;-2.063;154.0561;46.2127;9.3103
1/19/2009;3;-1.7017;-0.2015;-2.0097;144.4448;66.7825;10.0767
1/19/2009;4;-1.7211;-0.1565;-1.9908;133.411;80.2704;11.0038
1/19/2009;5;-1.6486;-0.2735;-2.0806;121.9397;90.6475;11.0898
1/19/2009;6;-1.6228;-0.4431;-2.1565;110.4763;99.7798;10.8418
1/19/2009;7;-1.5738;-0.3832;-2.0994;99.315;108.6665;10.1748
1/19/2009;8;34.6272;282.239;10.1172;88.5859;117.9847;10.4215
1/19/2009;9;186.9853;774.0727;30.9729;79.0189;128.2984;12.4092
1/19/2009;10;350.588;923.7148;41.3983;70.7862;140.1012;14.7675
1/19/2009;11;475.9687;984.708;47.9941;64.4958;153.7056;15.5883
1/19/2009;12;549.1185;1019.445;48.9661;60.8018;168.9762;16.0418
1/19/2009;13;559.555;1020.4633;49.7095;60.1976;185.103;17.4207
1/19/2009;14;508.5963;991.1078;50.062;62.7738;200.8267;17.9105
1/19/2009;15;407.1548;949.3817;46.0103;68.1641;215.1094;16.5845
1/19/2009;16;253.3877;843.1298;37.1195;75.7462;227.5742;15.4365
1/19/2009;17;72.4829;391.3656;19.4844;84.8279;238.4032;13.5302
1/19/2009;18;-0.3465;-0.5917;-0.6881;95.2397;248.0452;11.7318
1/19/2009;19;-1.5027;-0.612;-2.253;106.2351;257.0425;10.3248
1/19/2009;20;-1.4721;-0.4767;-2.2011;117.6112;266.0189;9.1418
1/19/2009;21;-1.4245;-0.4334;-2.1576;129.108;275.8187;8.4182
1/19/2009;22;-1.4284;-0.4192;-2.0987;140.3576;287.891;7.839
1/19/2009;23;-1.3438;-0.4789;-2.2148;150.6438;305.2292;7.2718
1/20/2009;0;-1.3769;-0.3713;-2.1485;158.1772;333.4027;6.5594
1/20/2009;1;-1.3996;-0.3502;-2.0939;159.5957;78.5629;6.2637
1/20/2009;2;-1.4709;-0.2929;-2.042;153.9235;45.7968;6.3608
1/20/2009;3;-1.503;-0.2628;-2.013;144.3546;66.4241;6.6859
1/20/2009;4;-1.4064;-0.3971;-2.1909;133.3393;79.9735;6.2394
1/20/2009;5;-1.4823;-0.334;-2.1139;121.8724;90.3916;6.2753
1/20/2009;6;-1.474;-0.3457;-2.1254;110.4045;99.5495;5.9596
1/20/2009;7;-1.435;-0.358;-2.0179;99.2321;108.4518;5.831
1/20/2009;8;37.3219;302.8086;11.2527;88.4898;117.7799;5.9263
1/20/2009;9;195.7377;812.0518;31.3365;78.898;128.1024;8.2773
1/20/2009;10;366.6017;971.5292;41.8125;70.6381;139.9183;11.9655
1/20/2009;11;499.6233;1038.7783;46.3693;64.3187;153.5473;14.3258
1/20/2009;12;574.6038;1065.53;48.9096;60.5982;168.8595;16.4442
1/20/2009;13;585.5313;1065.2;49.2047;59.9759;185.0424;17.64
1/20/2009;14;532.5305;1041.1633;48.484;62.5458;200.8243;19.4598
1/20/2009;15;422.7305;988.0573;45.0708;67.9398;215.1551;20.1178
1/20/2009;16;271.6293;909.6915;35.4817;75.5316;227.6544;19.301
1/20/2009;17;81.4079;458.5689;18.9665;84.6297;238.5075;16.6982
1/20/2009;18;-0.5408;-0.6052;-1.0533;95.0312;248.168;14.3217
1/20/2009;19;-2.0994;-0.6627;-2.5714;106.0484;257.1823;13.5408
1/20/2009;20;-2.1157;-0.5642;-2.452;117.4287;266.1772;12.7622
1/20/2009;21;-2.2257;-0.3559;-2.3394;128.9248;275.9989;13.1158
1/20/2009;22;-2.1888;-0.4047;-2.262;140.1665;288.0927;13.2792
1/20/2009;23;-2.0901;-0.4476;-2.2359;150.4347;305.4239;13.1068
1/21/2009;0;-2.1028;-0.4421;-2.3211;157.9492;333.4444;12.7178
1/21/2009;1;-2.0624;-0.5041;-2.2631;159.3924;84.2703;12.5925
1/21/2009;2;-2.1275;-0.3147;-2.2695;153.783;45.3817;12.265
1/21/2009;3;-2.1668;-0.4113;-2.2622;144.2573;66.0625;12.7018
1/21/2009;4;-2.1913;-0.4079;-2.3461;133.261;79.6725;12.8435
1/21/2009;5;-2.1519;-0.4505;-2.4241;121.7987;90.1319;12.9187
1/21/2009;6;-2.1953;-0.4517;-2.4127;110.3265;99.3158;13.0095
1/21/2009;7;-2.1689;-0.4897;-2.3608;99.1431;108.234;13.001
1/21/2009;8;39.956;341.4076;10.7993;88.3799;117.5726;13.4817
1/21/2009;9;205.8023;856.3818;30.8427;78.7707;127.9043;14.7545
1/21/2009;10;378.5907;999.9773;40.495;70.4836;139.734;16.8377
1/21/2009;11;510.5588;1060.9767;45.2298;64.135;153.3888;19.2493
1/21/2009;12;587.1042;1085.0917;47.3271;60.3882;168.7444;20.3873
1/21/2009;13;599.1343;1085.33;47.82;59.7483;184.9851;20.9573
1/21/2009;14;550.0758;1068.355;47.429;62.3126;200.8268;21.107
1/21/2009;15;395.836;729.7205;103.4812;67.7113;215.2066;20.4505
1/21/2009;16;342.996;716.3735;161.5173;75.3138;227.7409;20.1022
1/21/2009;17;119.4575;457.1029;56.9696;84.4286;238.6181;18.7127
1/21/2009;18;2.1195;-0.6322;1.5001;94.8291;248.2972;16.5313
1/21/2009;19;-1.5005;-0.4919;-1.9764;105.86;257.3287;15.5965
1/21/2009;20;-1.5121;-0.3657;-1.9771;117.2447;266.3426;14.9778
1/21/2009;21;-1.441;-0.3081;-2.164;128.74;276.1866;14.5665
1/21/2009;22;-1.3744;-0.355;-2.2187;139.9732;288.3029;14.4232
1/21/2009;23;-1.4145;-0.4056;-2.2032;150.2226;305.6285;13.8325
1/22/2009;0;-1.4081;-0.4714;-2.3542;157.7165;333.4979;13.0383
1/22/2009;1;-1.4969;-0.2617;-2.0303;159.1821;83.9877;12.8775
1/22/2009;2;-1.3382;-0.2803;-2.0697;153.6348;44.9681;12.835
1/22/2009;3;-1.2865;-0.1242;-2.1075;144.1527;65.6979;13.1588
1/22/2009;4;-0.9842;-0.6503;-1.9913;133.176;79.3678;11.9477
1/22/2009;5;-1.339;-0.3364;-1.7582;121.7187;89.8686;11.8908
1/22/2009;6;-1.349;-0.2649;-1.8577;110.2423;99.0787;12.6063
1/22/2009;7;-1.1658;-0.4586;-1.6493;99.0479;108.0133;12.3647
1/22/2009;8;11.863;30.1265;8.9223;88.2639;117.3626;10.6122
1/22/2009;9;67.0645;2.3587;66.3918;78.6371;127.7041;11.6322
1/22/2009;10;123.7272;2.4189;123.1177;70.3225;139.5485;13.853
1/22/2009;11;370.1718;549.7453;117.5227;63.9448;153.2302;15.2898
1/22/2009;12;512.5045;860.8796;79.9213;60.1718;168.6307;17.338
1/22/2009;13;553.6157;922.6727;79.1683;59.5148;184.9313;18.367
1/22/2009;14;493.8628;649.0151;179.9302;62.0744;200.8343;18.7675
1/22/2009;15;222.9707;116.9414;171.9762;67.4788;215.2641;17.3447
1/22/2009;16;67.0584;72.2582;51.6462;75.0928;227.8336;16.2558
1/22/2009;17;51.8725;71.3602;40.242;84.2248;238.7352;16.01
1/22/2009;18;1.0837;-0.5752;-0.0041;94.6255;248.4328;14.0787
1/22/2009;19;-1.2003;-0.423;-2.0415;105.6701;257.4816;12.6683
1/22/2009;20;-1.1314;-0.4951;-2.0421;117.0592;266.5147;12.1982
1/22/2009;21;-1.0693;-0.1331;-1.6151;128.5535;276.3817;10.7165
1/22/2009;22;-0.8515;-0.2519;-1.5845;139.7778;288.5215;11.5692
1/22/2009;23;-0.8409;-0.34;-1.705;150.0074;305.8427;10.6878
1/23/2009;0;-0.8159;-0.2298;-1.657;157.479;333.5629;10.8127
1/23/2009;1;-0.6436;-0.4632;-1.9905;158.9649;83.7153;9.78
1/23/2009;2;-0.5507;-0.5044;-2.2128;153.4789;44.5565;7.3715
1/23/2009;3;-0.7215;-0.208;-2.012;144.0409;65.3309;5.9739
1/23/2009;4;-0.6746;-0.2252;-1.7438;133.0844;79.0597;5.2915
1/23/2009;5;-0.6933;-0.3211;-1.7467;121.6324;89.6019;4.4637
1/23/2009;6;-0.7247;-0.4491;-1.8289;110.152;98.8385;3.4216
1/23/2009;7;-0.5545;-0.4643;-2.0042;98.9466;107.7898;1.4003
1/23/2009;8;12.0687;-0.1207;10.5169;88.1499;117.1503;-0.3077
1/23/2009;9;100.2659;24.6798;92.6266;78.4972;127.502;-0.8675
1/23/2009;10;136.1772;0.3112;134.7136;70.1551;139.3617;-1.4804
1/23/2009;11;185.6746;2.3317;183.2592;63.7481;153.0715;-1.6334
1/23/2009;12;163.4852;0.6098;160.795;59.9491;168.5187;-2.2577
1/23/2009;13;148.2436;0.3094;146.7902;59.2755;184.881;-2.6742
1/23/2009;14;128.2045;0.5337;127.3758;61.8312;200.8469;-2.795
1/23/2009;15;83.5302;0.033;82.55;67.2423;215.3275;-3.1898
1/23/2009;16;31.3275;0.0223;30.2651;74.8688;227.9327;-4.1502
1/23/2009;17;13.9671;-0.1056;12.899;84.0184;238.8585;-5.1221
1/23/2009;18;0.0091;-0.2948;-1.258;94.4206;248.5748;-5.9652
1/23/2009;19;-0.3036;-0.2526;-1.7522;105.4788;257.641;-6.4713
1/23/2009;20;-0.2962;-0.1611;-1.6342;116.8724;266.6937;-7.1976
1/23/2009;21;-0.3332;-0.0993;-1.3691;128.3655;276.5842;-7.5195
1/23/2009;22;-0.3521;-0.1028;-1.1064;139.5804;288.7483;-7.5375
1/23/2009;23;-0.3513;-0.3656;-1.3698;149.7892;306.0662;-7.3465
1/24/2009;0;-0.3474;-0.1683;-1.4462;157.2371;333.639;-7.309
1/24/2009;1;-0.3727;-0.2008;-1.3077;158.741;83.4533;-7.1538
1/24/2009;2;-0.3463;-0.1814;-1.4983;153.3153;44.1473;-7.4645
1/24/2009;3;-0.3738;-0.2051;-1.4479;143.9218;64.9617;-7.3757
1/24/2009;4;-0.3686;-0.0781;-1.3117;132.986;78.7484;-7.4348
1/24/2009;5;-0.3525;-0.3885;-1.1727;121.5397;89.332;-7.3475
1/24/2009;6;-0.3895;-0.5977;-1.35;110.0555;98.5953;-7.3682
1/24/2009;7;-0.3117;-0.3253;-1.1231;98.8392;107.5635;-7.6737
1/24/2009;8;12.8792;-0.0799;12.1456;88.0221;116.9356;-7.667
1/24/2009;9;77.7453;0.2786;77.566;78.3512;127.298;-7.1909
1/24/2009;10;179.3048;22.7274;169.9324;69.9813;139.1738;-6.1956
1/24/2009;11;426.7395;679.244;117.112;63.5451;152.9129;-3.0793
1/24/2009;12;550.4367;929.5362;79.8855;59.7202;168.4084;0.6843
1/24/2009;13;567.9455;916.1492;97.798;59.0306;184.8343;3.1017
1/24/2009;14;488.0173;663.92;170.8682;61.5833;200.8646;5.2408
1/24/2009;15;378.6253;724.9194;84.4995;67.0021;215.397;6.6797
1/24/2009;16;208.0513;547.0974;59.2766;74.6419;228.038;6.8163
1/24/2009;17;70.1886;233.8664;30.7929;83.8094;238.9882;5.483
1/24/2009;18;1.6046;-1.0088;0.1953;94.2143;248.723;0.5686
1/24/2009;19;-0.9297;-0.5519;-1.8173;105.286;257.8067;-2.1297
1/24/2009;20;-0.909;-0.5106;-1.7438;116.6842;266.8792;-3.6669
1/24/2009;21;-1.0028;-0.3207;-1.4584;128.1761;276.7938;-4.278
1/24/2009;22;-0.996;-0.3513;-1.5465;139.381;288.983;-4.4708
1/24/2009;23;-0.4852;-0.5485;-2.0272;149.5682;306.2988;-6.7212
1/25/2009;0;-0.2431;-0.266;-1.7675;156.9906;333.7259;-8.5218
1/25/2009;1;-0.3201;-0.0955;-1.6087;158.5105;89.2018;-8.9528
1/25/2009;2;-0.3489;0.106;-1.3768;153.1441;43.741;-8.7397
1/25/2009;3;-0.3397;0.2043;-1.2359;143.7956;64.5909;-8.3943
1/25/2009;4;-0.3408;-0.2865;-1.555;132.8809;78.4343;-8.3905
1/25/2009;5;-0.2982;-0.2341;-1.699;121.4407;89.0591;-8.797
1/25/2009;6;-0.3045;-0.2644;-1.8017;109.9528;98.3493;-9.8257
1/25/2009;7;-0.3972;-0.1293;-1.6055;98.7257;107.3347;-10.3408
1/25/2009;8;4.8074;-0.125;3.8566;87.8883;116.7186;-10.4315
1/25/2009;9;27.4518;-0.0898;26.6033;78.1989;127.0922;-10.5672
1/25/2009;10;68.483;0.3917;68.3189;69.8012;138.9848;-10.4317
1/25/2009;11;119.8023;0.225;119.9186;63.3358;152.7543;-9.7048
1/25/2009;12;129.3802;0.3932;130.1049;59.4852;168.2998;-9.2623
1/25/2009;13;94.5985;0.2496;94.4347;58.7802;184.7912;-9.3218
1/25/2009;14;93.84;0.5582;94.0745;61.3307;200.8875;-9.0102
1/25/2009;15;73.8341;0.2046;73.7449;66.7581;215.4724;-8.7358
1/25/2009;16;26.5679;-0.0427;25.582;74.4121;228.1496;-9.12
1/25/2009;17;8.9107;-0.0865;7.9835;83.5982;239.1241;-9.6828
1/25/2009;18;-0.0997;-0.2174;-1.2223;94.0068;248.8775;-10.2532
1/25/2009;19;-0.3643;-0.1689;-1.5946;105.0919;257.9788;-10.5883
1/25/2009;20;-0.4451;-0.1591;-1.6254;116.4949;267.0714;-10.9333
1/25/2009;21;-0.5215;-0.1512;-1.6752;127.9852;277.0105;-11.201
1/25/2009;22;-0.5647;-0.1251;-1.6577;139.1797;289.2256;-11.2155
1/25/2009;23;-0.5683;-0.2113;-1.7608;149.3443;306.5401;-11.3347
1/26/2009;0;-0.5151;-0.25;-1.9181;156.7398;333.8233;-11.8593
1/26/2009;1;-0.5237;-0.1915;-1.8874;158.2735;88.9607;-12.3415
1/26/2009;2;-0.4943;-0.2188;-1.8697;152.9654;43.3382;-12.7612
1/26/2009;3;-0.4969;-0.2428;-1.9778;143.6621;64.2188;-13.3115
1/26/2009;4;-0.4546;-0.2448;-1.8887;132.7691;78.1174;-13.9087
1/26/2009;5;-0.4081;-0.2516;-1.9062;121.3353;88.7834;-14.6568
1/26/2009;6;-0.4312;-0.1278;-1.6925;109.844;98.1006;-14.9968
1/26/2009;7;-0.3494;-0.1794;-1.7039;98.6061;107.1035;-15.2367
1/26/2009;8;50.0878;0.1931;50.2622;87.7566;116.4995;-15.0275
1/26/2009;9;286.5515;0.4464;291.1658;78.0405;126.8848;-13.6502
1/26/2009;10;178.7545;0.0584;180.1632;69.615;138.7949;-14.8543
1/26/2009;11;318.1577;31.2355;301.995;63.1202;152.5959;-14.6862
1/26/2009;12;295.2587;10.7591;289.2955;59.2442;168.193;-14.2875
1/26/2009;13;470.0913;201.1626;363.3803;58.5243;184.7519;-13.4525
1/26/2009;14;472.6698;356.3178;302.0448;61.0736;200.9156;-12.695
1/26/2009;15;370.8473;151.1752;304.3755;66.5106;215.554;-12.396
1/26/2009;16;139.2809;-0.018;139.687;74.1798;228.2675;-14.0475
1/26/2009;17;45.3706;-0.3396;44.7298;83.3847;239.2664;-15.2373
1/26/2009;18;1.1901;-0.267;0.0147;93.7902;249.0382;-15.86
1/26/2009;19;-0.3132;-0.1721;-1.4966;104.8967;258.1571;-16.061
1/26/2009;20;-0.3457;-0.1169;-1.5189;116.3043;267.27;-16.3423
1/26/2009;21;-0.3559;-0.1472;-1.3795;127.793;277.234;-16.393
1/26/2009;22;-0.4407;-0.3411;-1.6307;138.9766;289.4757;-16.4863
1/26/2009;23;-0.3167;-0.2222;-1.6384;149.1176;306.7898;-16.6118
1/27/2009;0;-0.5061;-0.2843;-1.7147;156.4848;333.9308;-16.9663
1/27/2009;1;-0.7419;-0.3111;-1.634;158.0301;88.7302;-17.7955
1/27/2009;2;-0.6907;-0.2969;-1.5272;152.7791;42.9392;-17.5645
1/27/2009;3;-0.7969;-0.3896;-1.7712;143.5213;63.8457;-18.7263
1/27/2009;4;-0.6316;-0.1764;-1.6471;132.6506;77.7983;-18.798
1/27/2009;5;-0.6588;-0.2957;-1.7024;121.2236;88.5051;-19.0958
1/27/2009;6;-0.8401;-0.3492;-1.551;109.729;97.8494;-19.7967
1/27/2009;7;-0.9587;-0.3366;-1.205;98.4805;106.8699;-20.4602
1/27/2009;8;33.1613;90.9565;16.5773;87.6113;116.2784;-20.9648
1/27/2009;9;257.0465;674.6047;57.9953;77.8761;126.6757;-17.7178
1/27/2009;10;447.6987;864.6023;82.5622;69.4225;138.604;-13.4017
1/27/2009;11;532.501;948.5725;93.0251;62.8985;152.4378;-10.8305
1/27/2009;12;607.426;982.755;98.8217;58.9974;168.0881;-8.7528
1/27/2009;13;625.3347;1003.2623;92.6755;58.263;184.7163;-7.8957
1/27/2009;14;576.5455;1002.627;82.5395;60.812;200.9491;-3.8488
1/27/2009;15;468.0367;974.503;67.9511;66.2597;215.6416;-3.5782
1/27/2009;16;307.2193;889.1257;53.1061;73.9449;228.3917;-3.3475
1/27/2009;17;110.1662;534.2079;29.9442;83.1691;239.4148;-4.4706
1/27/2009;18;1.7842;-0.3238;1.3535;93.5806;249.2051;-5.1612
1/27/2009;19;-1.3617;-0.2315;-1.7502;104.7003;258.3416;-5.3184
1/27/2009;20;-1.5268;-0.0379;-1.654;116.1127;267.4749;-3.6258
1/27/2009;21;-1.2579;-0.081;-1.682;127.5995;277.4644;-2.4765
1/27/2009;22;-0.8816;-0.0351;-1.6382;138.7717;289.7332;-1.4954
1/27/2009;23;-0.8584;-0.0155;-1.6278;148.8882;307.0477;-0.7993
1/28/2009;0;-0.8892;-0.2922;-1.7575;156.2255;334.048;-0.6047
1/28/2009;1;-1.2615;-0.2416;-1.7329;157.7805;88.5103;-0.9412
1/28/2009;2;-1.2896;-0.4;-1.6624;152.5855;42.5444;-1.0412
1/28/2009;3;-1.2368;-0.3451;-1.6689;143.3735;63.4721;-0.7384
1/28/2009;4;-1.1812;-0.3206;-1.5708;132.5255;77.477;-0.8291
1/28/2009;5;-1.2618;-0.3039;-1.546;121.1055;88.2243;-0.7623
1/28/2009;6;-1.4146;-0.3453;-1.4224;109.608;97.5959;-0.5789
1/28/2009;7;-1.3736;-0.2746;-1.6151;98.3489;106.6342;0.8559
1/28/2009;8;21.631;43.1976;15.6818;87.4602;116.0554;0.3734
1/28/2009;9;177.8834;413.8011;88.4714;77.7056;126.4652;1.0706
1/28/2009;10;407.5968;888.3452;88.4645;69.2241;138.4123;3.3889
1/28/2009;11;362.4456;598.6636;89.2427;62.6708;152.2799;2.0801
1/28/2009;12;624.0993;1002.1897;100.5258;58.7446;167.9852;2.1238
1/28/2009;13;607.772;891.3658;130.0382;57.9966;184.6846;1.9993
1/28/2009;14;572.2513;928.1318;110.122;60.546;200.9879;2.0809
1/28/2009;15;467.6555;935.1772;79.8385;66.0054;215.7354;1.8254
1/28/2009;16;299.427;820.0462;61.2308;73.7075;228.5223;1.1754
1/28/2009;17;82.6039;282.5884;31.1867;82.9517;239.5695;-0.1248
1/28/2009;18;1.7839;-0.3342;1.1666;93.3699;249.378;-1.1976
1/28/2009;19;-1.3693;-0.3106;-1.7689;104.503;258.5321;-1.4459
1/28/2009;20;-1.2659;-0.3659;-1.7187;115.9202;267.6862;-1.7417
1/28/2009;21;-1.2803;-0.2941;-1.8725;127.4048;277.7014;-1.7981
1/28/2009;22;-1.2154;-0.4193;-1.8897;138.565;289.9979;-2.561
1/28/2009;23;-1.279;-0.3785;-1.8783;148.6561;307.3135;-2.9222
1/29/2009;0;-1.1948;-0.3819;-2.1371;155.9622;334.1747;-3.3664
1/29/2009;1;-1.2616;-0.2164;-2.0046;157.5249;88.3009;-4.0032
1/29/2009;2;-1.2755;-0.2667;-1.9223;152.3846;42.1543;-3.4333
1/29/2009;3;-1.1512;-0.3567;-1.9856;143.2184;63.0982;-3.657
1/29/2009;4;-1.2303;-0.2455;-1.9667;132.3936;77.1539;-3.7724
1/29/2009;5;-1.0912;-0.2245;-1.9683;120.9812;87.9413;-4.0084
1/29/2009;6;-1.0025;-0.1832;-1.8179;109.4808;97.3401;-3.9332
1/29/2009;7;-0.8613;-0.2554;-1.771;98.2113;106.3964;-4.1074
1/29/2009;8;46.8011;296.209;16.3178;87.3033;115.8306;-4.2948
1/29/2009;9;219.3213;777.8345;42.9505;77.5292;126.2532;-3.1483
1/29/2009;10;389.8848;908.9278;60.4722;69.0196;138.2199;-0.9328
