DATE (MM/DD/YYYY),HOUR-MST,Avg Global CM22 Vent [W/m^2],Avg Direct CH1 [W/m^2],Avg Diffuse 8-48 Vent [W/m^2]
9/9/2011,9,526.9355,844.1247,78.8747
9/9/2011,10,701.2748,924.9675,85.4133
9/9/2011,11,813.3130,940.4143,97.6681
9/9/2011,12,868.5158,909.1675,130.2152
9/9/2011,13,894.5790,901.8062,160.2655
9/9/2011,14,785.2003,820.3225,161.4020
9/9/2011,15,599.9240,645.4526,172.7365
9/9/2011,16,506.9592,752.2012,112.4035
9/9/2011,17,313.8400,678.3918,74.7301
9/9/2011,18,103.9397,321.2308,43.0843
9/9/2011,19,2.0037,-0.8439,3.1617
9/9/2011,20,-1.6028,-0.4748,-0.3061
9/9/2011,21,-1.4288,-0.7366,-0.5693
9/9/2011,22,-1.2861,-0.0737,-0.3311
9/9/2011,23,-1.1955,-0.5909,-0.5764
9/10/2011,0,-1.4155,-0.5272,-0.4902
9/10/2011,1,-1.4339,-0.4229,-0.4500
9/10/2011,2,-1.4743,-0.3133,-0.3788
9/10/2011,3,-1.3712,-0.4206,-0.4093
9/10/2011,4,-1.4807,-0.3158,-0.3554
9/10/2011,5,-1.4537,-0.3044,-0.3661
9/10/2011,6,7.7912,48.7348,5.8049
9/10/2011,7,131.5539,494.1053,41.5029
9/10/2011,8,331.0820,746.7483,63.8602
9/10/2011,9,526.1405,851.9972,78.0076
9/10/2011,10,689.9212,912.8363,85.3234
9/10/2011,11,807.1327,948.7442,88.1872
9/10/2011,12,864.3753,954.1952,93.6092
9/10/2011,13,867.7890,961.3388,91.0701
9/10/2011,14,807.5725,951.1907,86.8740
9/10/2011,15,691.0783,926.8113,79.8197
9/10/2011,16,524.4982,870.6785,70.7680
9/10/2011,17,318.0308,740.2138,59.3423
9/10/2011,18,104.0833,377.5684,35.0397
9/10/2011,19,1.3383,-1.0744,2.3741
9/10/2011,20,-1.7070,-0.6613,-0.5630
9/10/2011,21,-1.6562,-0.5188,-0.5082
9/10/2011,22,-1.7120,-0.4346,-0.4372
9/10/2011,23,-1.6599,-0.4457,-0.4534
9/11/2011,0,-1.7343,-0.5690,-0.4672
9/11/2011,1,-1.7199,-0.5522,-0.5259
9/11/2011,2,-1.8908,-0.3556,-0.3229
9/11/2011,3,-1.7613,-0.7578,-0.5509
9/11/2011,4,-1.7780,-0.5351,-0.4719
9/11/2011,5,-1.7647,-0.6186,-0.5075
9/11/2011,6,8.1083,71.6672,4.8352
9/11/2011,7,137.4140,585.9467,34.3885
9/11/2011,8,343.3793,818.6973,53.0433
9/11/2011,9,542.8667,910.6672,66.6417
9/11/2011,10,700.6660,950.1937,75.1353
9/11/2011,11,810.6893,972.9008,78.7359
9/11/2011,12,872.4487,985.9412,81.8264
9/11/2011,13,850.4587,896.6240,126.7567
9/11/2011,14,767.1622,778.5057,175.0157
9/11/2011,15,599.2070,635.4113,172.0377
9/11/2011,16,362.4283,462.1485,132.8225
9/11/2011,17,204.8580,361.2114,73.3086
9/11/2011,18,53.5341,83.6718,42.2211
9/11/2011,19,0.8279,-0.9719,1.7305
9/11/2011,20,-1.7429,-0.4739,-0.5345
9/11/2011,21,-1.7723,-0.4005,-0.4589
9/11/2011,22,-1.7969,-0.3779,-0.4513
9/11/2011,23,-1.7586,-0.4227,-0.4650
9/12/2011,0,-1.7697,-0.3529,-0.4366
9/12/2011,1,-1.8023,-0.2421,-0.3941
9/12/2011,2,-1.7729,-0.5110,-0.4750
9/12/2011,3,-1.7627,-0.3877,-0.4646
9/12/2011,4,-1.8147,-0.6210,-0.4172
9/12/2011,5,-1.8577,-0.2587,-0.2811
9/12/2011,6,6.2577,26.6298,5.8618
9/12/2011,7,131.4554,460.5172,53.3634
9/12/2011,8,246.7658,305.0975,148.1506
9/12/2011,9,304.8043,80.5024,264.4337
9/12/2011,10,673.3637,787.0889,151.0998
9/12/2011,11,732.1585,735.6063,176.7066
9/12/2011,12,875.5643,989.5182,84.0204
9/12/2011,13,686.0413,550.2260,241.0260
9/12/2011,14,459.7575,129.9731,363.4367
9/12/2011,15,282.8785,9.9228,275.6113
9/12/2011,16,393.1220,336.7457,224.7882
9/12/2011,17,311.0145,441.3440,158.2368
9/12/2011,18,104.3802,331.8987,51.5362
9/12/2011,19,1.2434,-0.5926,2.3030
9/12/2011,20,-1.2036,-0.3134,-0.4020
9/12/2011,21,-1.1370,-0.3430,-0.4458
9/12/2011,22,-1.1527,-0.5391,-0.4706
9/12/2011,23,-1.4412,-0.8025,-0.7245
9/13/2011,0,-1.3463,-0.5251,-0.5099
9/13/2011,1,-1.4596,-0.3724,-0.4368
9/13/2011,2,-1.5002,-0.4009,-0.4184
9/13/2011,3,-1.4497,-0.3806,-0.4101
9/13/2011,4,-1.4453,-0.3854,-0.3739
9/13/2011,5,-1.4185,-0.4552,-0.3349
9/13/2011,6,2.8866,0.8896,3.6966
9/13/2011,7,62.9337,5.8585,62.5027
9/13/2011,8,233.9745,195.5631,161.9880
9/13/2011,9,379.6757,148.6169,307.8537
9/13/2011,10,408.5640,56.9334,367.7822
9/13/2011,11,304.7182,2.6547,303.1148
9/13/2011,12,402.2902,26.1222,379.5067
9/13/2011,13,668.2167,222.3295,481.5078
9/13/2011,14,713.1925,385.3080,422.4398
9/13/2011,15,621.1493,505.3211,285.5330
9/13/2011,16,166.5320,15.6674,158.0663
9/13/2011,17,109.8490,30.3549,103.8336
9/13/2011,18,30.8909,3.7861,30.8414
9/13/2011,19,0.1450,-0.6946,0.9777
9/13/2011,20,-1.2236,-0.4857,-0.5540
9/13/2011,21,-1.3599,-0.5436,-0.5473
9/13/2011,22,-1.2663,-0.5447,-0.5011
9/13/2011,23,-0.9935,-0.2355,-0.1920
9/14/2011,0,-1.3315,-0.4305,-0.3804
9/14/2011,1,-1.5263,-0.3621,-0.4000
9/14/2011,2,-1.5488,-0.2900,-0.3879
9/14/2011,3,-1.4818,-0.4850,-0.4446
9/14/2011,4,-1.2881,-0.6495,-0.2880
9/14/2011,5,-1.2783,-0.4775,-0.1063
9/14/2011,6,3.1134,-0.1620,4.2517
9/14/2011,7,53.5892,0.1313,54.2366
9/14/2011,8,89.7686,0.4668,89.9195
9/14/2011,9,137.6502,0.3322,137.7744
9/14/2011,10,141.0382,0.5995,140.8512
9/14/2011,11,168.1253,0.5393,168.3883
9/14/2011,12,79.7229,-0.0936,79.2836
9/14/2011,13,105.4874,0.3800,104.5726
9/14/2011,14,162.6495,0.8636,161.7765
9/14/2011,15,95.9277,0.1469,95.8345
9/14/2011,16,42.7945,-0.4224,43.1841
9/14/2011,17,9.6054,-0.4203,9.8352
9/14/2011,18,2.6163,-0.0860,2.7305
9/14/2011,19,-0.0506,-0.3666,-0.0467
9/14/2011,20,-0.4933,-0.0154,-0.1683
9/14/2011,21,-0.5579,-0.1455,-0.1777
9/14/2011,22,-0.4614,-0.1109,-0.2277
9/14/2011,23,-0.3710,-0.1564,-0.2521
9/15/2011,0,-0.4461,-0.0644,-0.1192
9/15/2011,1,-0.3980,-0.1800,-0.0514
9/15/2011,2,-0.5240,-0.1513,-0.0781
9/15/2011,3,-0.6872,-0.3242,-0.2415
9/15/2011,4,-0.8914,-0.3501,-0.3845
9/15/2011,5,-0.9584,-0.3398,-0.5405
9/15/2011,6,4.7081,13.2253,3.8040
9/15/2011,7,28.2377,21.7046,26.3109
9/15/2011,8,66.1666,0.1273,66.6824
9/15/2011,9,214.4650,0.9759,214.7583
9/15/2011,10,398.4345,54.7659,360.6663
9/15/2011,11,445.1162,43.7168,406.2170
9/15/2011,12,296.4628,1.2408,294.6820
9/15/2011,13,449.9895,6.6442,438.7682
9/15/2011,14,289.6247,1.2462,287.1400
9/15/2011,15,434.6098,138.1166,340.8865
9/15/2011,16,369.6783,308.9305,228.8962
9/15/2011,17,109.6620,46.2477,93.2548
9/15/2011,18,35.1022,28.3530,31.5190
9/15/2011,19,0.2128,-0.5411,0.8115
9/15/2011,20,-1.1000,-0.3863,-0.4707
9/15/2011,21,-1.4103,-0.3795,-0.4268
9/15/2011,22,-1.5264,-0.5340,-0.3728
9/15/2011,23,-1.6398,-0.3425,-0.3642
9/16/2011,0,-1.4518,-0.5887,-0.4366
9/16/2011,1,-1.7064,-0.1956,-0.2462
9/16/2011,2,-1.4623,-0.4441,-0.4450
9/16/2011,3,-1.5542,-0.3317,-0.3784
9/16/2011,4,-1.4075,-0.6063,-0.4224
9/16/2011,5,-1.7181,-0.1470,-0.2783
9/16/2011,6,4.8177,44.8949,3.5860
9/16/2011,7,119.6791,519.1560,34.5017
9/16/2011,8,318.0398,769.8512,56.9908
9/16/2011,9,512.1122,872.0637,69.8428
9/16/2011,10,678.5557,934.4475,77.6389
9/16/2011,11,793.9973,957.4243,87.5974
9/16/2011,12,852.3403,936.2420,116.5564
9/16/2011,13,457.2197,214.1855,279.6313
9/16/2011,14,730.8972,524.3836,332.2910
9/16/2011,15,381.7667,174.4385,264.5882
9/16/2011,16,377.5473,212.3903,272.9903
9/16/2011,17,128.8547,4.6967,127.5852
9/16/2011,18,28.2435,1.1093,28.6802
9/16/2011,19,0.0044,-0.7865,0.6760
9/16/2011,20,-1.6203,-0.5891,-0.3431
9/16/2011,21,-1.6286,-0.4652,-0.4188
9/16/2011,22,-1.6315,-0.3858,-0.4302
9/16/2011,23,-1.6080,-0.2882,-0.3715
9/17/2011,0,-1.5302,-0.3543,-0.3811
9/17/2011,1,-1.4998,-0.3731,-0.3740
9/17/2011,2,-1.5889,-0.2880,-0.3811
9/17/2011,3,-1.2921,-0.0504,-0.2277
9/17/2011,4,-1.1126,-0.0353,-0.2392
9/17/2011,5,-0.9712,-0.2450,-0.3530
9/17/2011,6,3.1734,31.2482,2.2108
9/17/2011,7,17.4817,7.7851,17.5179
9/17/2011,8,150.4363,5.0479,149.2692
9/17/2011,9,297.4967,52.9008,268.5820
9/17/2011,10,465.9655,140.5338,370.5872
9/17/2011,11,638.4760,250.4760,443.6965
9/17/2011,12,702.7517,445.2163,345.4235
9/17/2011,13,183.8866,-0.6060,183.6112
9/17/2011,14,380.9423,130.4373,285.7424
9/17/2011,15,442.4857,274.5250,260.7642
9/17/2011,16,189.3904,143.9322,108.3624
9/17/2011,17,102.2650,29.4610,89.9189
9/17/2011,18,71.3680,228.3842,46.5300
9/17/2011,19,0.7582,-0.2913,1.8819
9/17/2011,20,-1.7384,-0.3160,-0.2361
9/17/2011,21,-1.6413,-0.6382,-0.2465
9/17/2011,22,-1.5150,-0.5323,-0.4272
9/17/2011,23,-1.5849,-0.3218,-0.3336
9/18/2011,0,-1.3193,-0.2587,-0.3151
9/18/2011,1,-1.3379,-0.1656,-0.2721
9/18/2011,2,-1.2369,-0.4202,-0.3782
9/18/2011,3,-1.1405,-0.3828,-0.4321
9/18/2011,4,-1.2889,-0.3317,-0.3363
9/18/2011,5,-1.6031,-0.3538,-0.3760
9/18/2011,6,3.5822,34.3463,2.9747
9/18/2011,7,114.0672,519.3050,31.6951
9/18/2011,8,317.1007,793.8192,51.6934
9/18/2011,9,513.2113,897.7150,62.4781
9/18/2011,10,676.1102,956.6097,67.7090
9/18/2011,11,789.0280,983.1757,71.4405
9/18/2011,12,844.6505,992.0597,73.4999
9/18/2011,13,847.2795,992.7330,78.1136
9/18/2011,14,699.5685,753.3692,147.4328
9/18/2011,15,643.5418,746.1634,188.3953
9/18/2011,16,511.7872,810.6393,118.0060
9/18/2011,17,150.0514,249.5098,61.9936
9/18/2011,18,28.7360,37.2519,26.5365
9/18/2011,19,-0.2408,-0.4813,0.8114
9/18/2011,20,-1.4947,-0.4153,-0.4241
9/18/2011,21,-1.4149,-0.2860,-0.4294
9/18/2011,22,-1.3202,-0.2582,-0.2839
9/18/2011,23,-1.3386,-0.5009,-0.4833
9/19/2011,0,-1.5087,-0.5962,-0.5003
9/19/2011,1,-1.5885,-0.6208,-0.4928
9/19/2011,2,-1.5546,-0.5998,-0.4271
9/19/2011,3,-1.7557,-0.3791,-0.3347
9/19/2011,4,-1.7510,-0.3121,-0.3702
9/19/2011,5,-1.6619,-0.5753,-0.3889
9/19/2011,6,2.8307,30.1564,2.8461
9/19/2011,7,110.8006,505.1232,31.9811
9/19/2011,8,309.6842,773.9365,54.3160
9/19/2011,9,505.1005,888.4720,65.0023
9/19/2011,10,670.7978,943.9655,72.8606
9/19/2011,11,780.2665,914.9477,115.1727
9/19/2011,12,821.9620,867.4969,148.5038
9/19/2011,13,721.1237,676.9694,191.0355
9/19/2011,14,765.0967,837.0338,166.2012
9/19/2011,15,658.5763,906.2082,99.0361
9/19/2011,16,256.6802,296.3862,112.0438
9/19/2011,17,316.4748,736.9495,96.1117
9/19/2011,18,92.0087,338.4377,44.8406
9/19/2011,19,-0.3550,-0.6956,0.4216
9/19/2011,20,-1.4284,-0.3718,-0.4726
9/19/2011,21,-1.7495,-0.6707,-0.5673
9/19/2011,22,-1.6160,-0.7496,-0.6271
9/19/2011,23,-1.5294,-0.5279,-0.5144
9/20/2011,0,-1.5780,-0.5306,-0.4925
9/20/2011,1,-1.8217,-0.0208,-0.2979
9/20/2011,2,-1.7843,-0.2063,-0.3099
9/20/2011,3,-1.7991,-0.4542,-0.3910
9/20/2011,4,-0.6065,-1.9016,-0.5565
9/20/2011,5,-1.2964,-0.7643,-0.4579
9/20/2011,6,2.6208,18.4485,2.5504
9/20/2011,7,111.5521,470.7298,37.7188
9/20/2011,8,328.9937,666.9410,111.4709
9/20/2011,9,405.9850,340.8480,224.5575
9/20/2011,10,494.4290,217.4577,345.2533
9/20/2011,11,544.7872,186.0744,398.2478
9/20/2011,12,562.2760,130.7577,452.1500
9/20/2011,13,373.5307,62.3627,321.4628
9/20/2011,14,531.9618,295.1969,316.4735
9/20/2011,15,610.2272,540.7999,281.1698
9/20/2011,16,272.9677,231.0915,152.3273
9/20/2011,17,93.0883,74.6527,66.7599
9/20/2011,18,27.2948,2.9529,27.7529
9/20/2011,19,-0.6257,-0.4602,0.1353
9/20/2011,20,-1.1930,-0.2544,-0.2777
9/20/2011,21,-0.9730,-0.1881,-0.3654
9/20/2011,22,-0.8661,-0.2970,-0.2411
9/20/2011,23,-0.8158,-0.2660,-0.3276
9/21/2011,0,-0.9036,-0.2945,-0.4761
9/21/2011,1,-1.0616,-0.4301,-0.4857
9/21/2011,2,-1.2169,-0.4782,-0.3886
9/21/2011,3,-1.2756,-0.7632,-0.6059
9/21/2011,4,-1.3727,-0.4472,-0.4606
9/21/2011,5,-1.3041,-0.3493,-0.3035
9/21/2011,6,1.0175,-0.1636,2.1484
9/21/2011,7,106.1698,436.5137,37.3889
9/21/2011,8,331.2625,742.0077,88.0335
9/21/2011,9,464.8955,750.5072,91.6261
9/21/2011,10,527.0200,656.7528,107.2322
9/21/2011,11,769.2333,952.8015,85.0501
9/21/2011,12,824.0730,960.3772,90.6874
9/21/2011,13,822.1755,962.3312,90.8412
9/21/2011,14,757.1373,916.8493,106.5234
9/21/2011,15,541.3322,574.3735,184.8653
9/21/2011,16,420.9363,628.4187,129.3920
9/21/2011,17,257.4620,639.0923,67.9757
9/21/2011,18,35.6605,65.4253,26.6994
9/21/2011,19,-0.7174,-0.7147,0.0069
9/21/2011,20,-1.4225,-0.2803,-0.4265
9/21/2011,21,-1.4431,-0.2977,-0.2408
9/21/2011,22,-1.5208,-0.6493,-0.5104
9/21/2011,23,-1.5257,-0.7232,-0.5246
9/22/2011,0,-1.5754,-0.4716,-0.4146
9/22/2011,1,-1.5540,-0.5193,-0.3829
9/22/2011,2,-1.5439,-0.3014,-0.3390
9/22/2011,3,-1.5272,-0.4049,-0.3441
9/22/2011,4,-1.6113,-0.4444,-0.3182
9/22/2011,5,-1.6869,-0.4552,-0.3257
9/22/2011,6,2.1526,28.7115,2.2431
9/22/2011,7,113.6221,573.0393,28.3004
9/22/2011,8,321.9630,855.9970,47.2588
9/22/2011,9,510.3040,903.1055,70.0097
9/22/2011,10,681.9262,975.4145,73.0691
9/22/2011,11,792.5950,978.1627,91.6722
9/22/2011,12,841.1390,975.4743,94.9530
9/22/2011,13,835.9595,972.7888,96.4963
9/22/2011,14,784.2285,983.3780,90.8544
9/22/2011,15,607.2027,765.0305,141.7444
9/22/2011,16,454.6597,710.9680,120.1158
9/22/2011,17,240.9114,255.7738,155.9969
9/22/2011,18,42.2871,25.4754,40.7854
9/22/2011,19,-0.3196,-1.0406,0.9098
9/22/2011,20,-1.9278,-0.6882,-0.5021
9/22/2011,21,-1.9745,-0.2955,-0.3784
9/22/2011,22,-1.8951,-0.5182,-0.4196
9/22/2011,23,-1.9713,-0.4083,-0.4157
9/23/2011,0,-2.0051,-0.3794,-0.4183
9/23/2011,1,-1.9898,-0.5231,-0.4356
9/23/2011,2,-2.0721,-0.4078,-0.4124
9/23/2011,3,-2.0835,-0.2962,-0.3688
9/23/2011,4,-1.9668,-0.4441,-0.4169
9/23/2011,5,-1.9381,-0.4418,-0.4260
9/23/2011,6,1.6027,19.9896,1.8818
9/23/2011,7,105.1173,530.2827,27.9843
9/23/2011,8,301.3857,774.0772,55.7484
9/23/2011,9,495.3078,817.9793,99.9715
9/23/2011,10,666.2150,952.6958,78.1484
9/23/2011,11,733.0788,861.9892,119.1699
9/23/2011,12,767.4547,795.0307,160.1957
9/23/2011,13,810.1623,960.4473,85.9864
9/23/2011,14,746.0127,961.3475,74.0978
9/23/2011,15,623.6558,935.9387,66.3332
9/23/2011,16,462.6010,852.1518,74.9675
9/23/2011,17,188.8683,346.4258,95.3555
9/23/2011,18,68.9558,209.7728,43.8496
9/23/2011,19,-0.6646,-1.0306,0.2343
9/23/2011,20,-1.7955,-0.4129,-0.4793
9/23/2011,21,-1.6411,-0.2437,-0.4069
9/23/2011,22,-1.7726,-0.4400,-0.4690
9/23/2011,23,-1.5278,-0.3836,-0.4176
9/24/2011,0,-1.8243,-0.4598,-0.4744
9/24/2011,1,-1.8267,-0.4349,-0.4842
9/24/2011,2,-1.8093,-0.4337,-0.4564
9/24/2011,3,-1.8253,-0.4080,-0.4333
9/24/2011,4,-1.8233,-0.3560,-0.4088
9/24/2011,5,-1.8397,-0.3073,-0.3883
9/24/2011,6,0.9315,14.4481,1.6425
9/24/2011,7,98.1550,482.6878,28.3969
9/24/2011,8,295.0980,781.4942,49.3782
9/24/2011,9,494.4825,897.6958,64.2549
9/24/2011,10,650.4930,901.7902,96.0441
9/24/2011,11,730.0948,822.2845,145.8993
9/24/2011,12,818.4393,923.6747,120.1696
9/24/2011,13,781.6163,855.8448,137.2110
9/24/2011,14,732.5173,880.5120,119.7358
9/24/2011,15,537.7015,590.6213,179.6648
9/24/2011,16,406.5330,458.5775,196.5772
9/24/2011,17,185.2027,120.8992,147.8213
9/24/2011,18,38.2912,12.4549,38.3228
9/24/2011,19,-1.3776,-0.6420,-0.1715
9/24/2011,20,-1.5962,-0.6364,-0.5936
9/24/2011,21,-1.7435,-0.5068,-0.4940
9/24/2011,22,-1.6947,-0.7244,-0.5692
9/24/2011,23,-1.6784,-0.2740,-0.4643
9/25/2011,0,-1.6275,-0.3602,-0.4158
9/25/2011,1,-1.7051,-0.2789,-0.3898
9/25/2011,2,-1.7816,-0.3699,-0.4296
9/25/2011,3,-1.7974,-0.2942,-0.3920
9/25/2011,4,-1.6544,-0.4103,-0.4271
9/25/2011,5,-1.6952,-0.3464,-0.4157
9/25/2011,6,1.0123,11.8641,1.5448
9/25/2011,7,94.4724,463.5823,28.0170
9/25/2011,8,288.5607,768.0275,49.0384
9/25/2011,9,479.7782,881.6965,60.7657
9/25/2011,10,638.1473,933.6892,68.9843
9/25/2011,11,749.5387,964.5433,71.6765
9/25/2011,12,802.4173,974.2687,73.4846
9/25/2011,13,795.4118,968.5908,74.6762
9/25/2011,14,728.8688,950.9890,73.5541
9/25/2011,15,607.2678,916.8687,69.7884
9/25/2011,16,433.2215,830.7428,64.2528
9/25/2011,17,227.4632,648.1027,50.4775
9/25/2011,18,39.1740,152.8504,19.2927
9/25/2011,19,-1.5009,-0.8836,-0.5083
9/25/2011,20,-1.7761,-0.5504,-0.5212
9/25/2011,21,-1.9330,-0.4525,-0.4129
9/25/2011,22,-1.8978,-0.5866,-0.4983
9/25/2011,23,-1.7687,-0.4953,-0.5249
9/26/2011,0,-1.8466,-0.2568,-0.4107
9/26/2011,1,-1.8250,-0.4339,-0.4754
9/26/2011,2,-1.8774,-0.2706,-0.4004
9/26/2011,3,-1.6152,-0.3003,-0.3647
9/26/2011,4,-1.8425,-0.2956,-0.3871
9/26/2011,5,-1.8654,-0.4860,-0.4935
9/26/2011,6,0.4444,7.0596,1.4146
9/26/2011,7,105.4465,405.4422,49.5624
9/26/2011,8,195.0117,39.7975,181.8038
9/26/2011,9,528.8533,522.2479,267.0537
9/26/2011,10,683.5910,575.4906,326.0660
9/26/2011,11,786.7730,902.7460,153.2961
9/26/2011,12,810.1793,952.1897,99.9715
9/26/2011,13,824.9102,961.7467,112.7905
9/26/2011,14,728.5375,821.4765,165.0252
9/26/2011,15,367.5615,300.2138,177.9123
9/26/2011,16,213.1737,129.9674,159.4552
9/26/2011,17,220.3693,478.3427,90.6934
9/26/2011,18,30.6288,69.8178,24.5597
9/26/2011,19,-1.7128,-0.5038,-0.3022
9/26/2011,20,-1.6575,-0.3195,-0.3175
9/26/2011,21,-1.6920,-0.4004,-0.3074
9/26/2011,22,-1.6033,-0.7378,-0.5689
9/26/2011,23,-1.7248,-0.5433,-0.4111
9/27/2011,0,-1.6260,-0.5134,-0.5238
9/27/2011,1,-1.6832,-0.4911,-0.4935
9/27/2011,2,-1.7895,-0.3641,-0.4273
9/27/2011,3,-1.7832,-0.3547,-0.4047
9/27/2011,4,-1.8212,-0.2950,-0.3831
9/27/2011,5,-1.7893,-0.3731,-0.4149
9/27/2011,6,-0.1596,3.0124,1.2123
9/27/2011,7,86.4310,398.6147,30.2142
9/27/2011,8,273.2310,707.9387,56.6031
9/27/2011,9,391.3045,620.0291,96.7096
9/27/2011,10,635.1785,927.6162,76.4100
9/27/2011,11,748.0847,954.8268,85.4612
9/27/2011,12,799.2873,947.4910,98.5439
9/27/2011,13,789.0727,957.0590,85.4009
9/27/2011,14,708.9525,924.6150,83.3430
9/27/2011,15,559.5393,876.2803,77.2285
9/27/2011,16,415.2940,806.6625,65.4731
9/27/2011,17,213.2285,630.5728,49.0241
9/27/2011,18,37.1713,177.7590,17.2801
9/27/2011,19,-1.6696,-0.7829,-0.5654
9/27/2011,20,-1.7264,-0.6407,-0.5458
9/27/2011,21,-1.8572,-0.5675,-0.5100
9/27/2011,22,-1.9761,-0.5083,-0.4779
9/27/2011,23,-1.9261,-0.3524,-0.4334
9/28/2011,0,-1.9993,-0.3612,-0.4176
9/28/2011,1,-1.9034,-0.4431,-0.4409
9/28/2011,2,-1.8868,-0.5236,-0.4716
9/28/2011,3,-1.9373,-0.4273,-0.4381
9/28/2011,4,-1.9446,-0.4365,-0.4338
9/28/2011,5,-1.9935,-0.1650,-0.3416
9/28/2011,6,1.3205,5.5924,2.4952
9/28/2011,7,110.7752,463.7968,47.7306
9/28/2011,8,288.8723,768.4300,57.1294
9/28/2011,9,476.2010,890.6318,63.9925
9/28/2011,10,621.6807,894.4183,86.8398
9/28/2011,11,740.1390,933.9538,94.3239
9/28/2011,12,795.4150,959.6555,89.4323
9/28/2011,13,791.0638,963.8302,86.9041
9/28/2011,14,723.8620,955.7432,79.5198
9/28/2011,15,587.9875,890.1960,79.3175
9/28/2011,16,417.0855,776.8438,82.9475
9/28/2011,17,222.3118,634.5120,62.1751
9/28/2011,18,44.5252,204.2672,22.9911
9/28/2011,19,-1.6872,-0.9432,-0.6725
9/28/2011,20,-1.9519,-0.4125,-0.5588
9/28/2011,21,-1.9338,-0.4890,-0.5335
9/28/2011,22,-1.9632,-0.3815,-0.4756
9/28/2011,23,-1.9171,-0.5242,-0.5209
9/29/2011,0,-1.8498,-0.6074,-0.5203
9/29/2011,1,-1.8716,-0.3950,-0.4645
9/29/2011,2,-1.7528,-0.5803,-0.4599
9/29/2011,3,-1.5560,-0.7535,-0.2093
9/29/2011,4,-1.5345,-0.4625,-0.1226
9/29/2011,5,-1.5599,-0.5337,-0.1462
9/29/2011,6,-0.2113,0.2058,0.9462
9/29/2011,7,42.5322,33.6319,40.6652
9/29/2011,8,87.6647,0.0795,88.1270
9/29/2011,9,212.2610,1.0338,212.3182
9/29/2011,10,418.4160,21.7298,399.7822
9/29/2011,11,613.6988,601.0683,189.7500
9/29/2011,12,766.0033,910.8688,98.4642
9/29/2011,13,771.6270,932.0782,93.5311
9/29/2011,14,698.1788,899.1838,94.5595
9/29/2011,15,570.8710,850.3838,87.7973
9/29/2011,16,398.8302,764.2275,75.3939
9/29/2011,17,201.1822,589.8002,53.1509
9/29/2011,18,28.9234,117.4586,15.6830
9/29/2011,19,-1.5838,-0.7531,-0.5493
9/29/2011,20,-1.5346,-0.6541,-0.5341
9/29/2011,21,-1.5522,-0.6058,-0.5022
9/29/2011,22,-1.5377,-0.6187,-0.4921
9/29/2011,23,-1.4833,-0.3614,-0.3922
9/30/2011,0,-1.4651,-0.3759,-0.3666
9/30/2011,1,-1.4597,-0.3762,-0.3459
9/30/2011,2,-1.4904,-0.3045,-0.3191
9/30/2011,3,-1.4677,-0.3815,-0.3409
9/30/2011,4,-1.4005,-0.3963,-0.3111
9/30/2011,5,-1.4700,-0.3304,-0.3051
9/30/2011,6,-0.1414,0.1248,0.7530
9/30/2011,7,80.9403,402.2113,26.4814
9/30/2011,8,273.5755,749.4918,48.9275
9/30/2011,9,462.8435,874.0950,60.5202
9/30/2011,10,621.0138,934.6313,67.2409
9/30/2011,11,732.5273,969.3407,70.2375
9/30/2011,12,786.8863,983.6512,71.3419
9/30/2011,13,779.2932,980.5825,71.9701
9/30/2011,14,706.8805,956.8535,71.3660
9/30/2011,15,583.2455,920.1387,66.5751
9/30/2011,16,402.0792,817.6523,60.3369
9/30/2011,17,196.8733,616.3708,46.0238
9/30/2011,18,27.9589,136.0771,14.0850
9/30/2011,19,-1.7937,-0.7609,-0.5726
9/30/2011,20,-1.8491,-0.6296,-0.4680
9/30/2011,21,-1.8404,-0.5125,-0.4472
9/30/2011,22,-1.8887,-0.3514,-0.4324
9/30/2011,23,-1.9297,-0.2846,-0.3880
10/1/2011,0,-1.8850,-0.3885,-0.3787
10/1/2011,1,-1.8682,-0.3831,-0.4310
10/1/2011,2,-1.8426,-0.3295,-0.4360
10/1/2011,3,-1.8289,-0.3361,-0.4255
10/1/2011,4,-1.8652,-0.3520,-0.4167
10/1/2011,5,-1.8304,-0.3566,-0.4493
10/1/2011,6,-0.6388,0.1093,0.6572
10/1/2011,7,79.2068,406.9787,26.2278
10/1/2011,8,268.6680,744.3553,50.5286
10/1/2011,9,459.5328,872.3208,62.4454
10/1/2011,10,618.4272,931.5807,70.2528
10/1/2011,11,727.1560,957.9512,77.2893
10/1/2011,12,779.5245,965.9732,82.9429
10/1/2011,13,772.9860,954.7785,89.1918
10/1/2011,14,625.3808,738.3653,127.3103
10/1/2011,15,265.3969,158.0188,168.9139
10/1/2011,16,64.2905,-1.1249,65.3732
10/1/2011,17,43.3999,-0.2596,44.9064
10/1/2011,18,8.7223,-0.2843,10.1991
10/1/2011,19,-1.6666,-0.5919,-0.5207
10/1/2011,20,-1.6535,-0.4479,-0.4623
10/1/2011,21,-1.7659,-0.3294,-0.4238
10/1/2011,22,-1.7396,-0.6035,-0.3947
10/1/2011,23,-1.8492,-0.0082,-0.2137
10/2/2011,0,-1.5670,-0.6167,-0.5368
10/2/2011,1,-1.8763,-0.2476,-0.3792
10/2/2011,2,-1.8940,-0.7221,-0.5615
10/2/2011,3,-1.6763,-0.6385,-0.4657
10/2/2011,4,-1.8527,-0.2823,-0.4029
