DATE (MM/DD/YYYY),HOUR-MST,Avg Zenith Angle [degrees],Avg Azimuth Angle [degrees],Avg Tower Dry Bulb Temp [deg C]
1/5/2010,15,70.8457,215.0762,7.8620
1/5/2010,16,78.3855,227.1049,7.8908
1/5/2010,17,87.4038,237.6164,7.8445
1/5/2010,18,97.7592,247.0148,7.0130
1/5/2010,19,108.6650,255.8000,6.5719
1/5/2010,20,120.0004,264.5654,6.6510
1/5/2010,21,131.4999,274.1459,5.2222
1/5/2010,22,142.8178,286.0543,4.7410
1/5/2010,23,153.2520,303.7014,5.6350
1/6/2010,0,160.8508,334.2633,4.7449
1/6/2010,1,161.6727,53.6574,4.3629
1/6/2010,2,155.0709,51.5401,5.4916
1/6/2010,3,144.9711,71.0448,5.6477
1/6/2010,4,133.7473,83.7142,6.4076
1/6/2010,5,122.2455,93.5957,6.0755
1/6/2010,6,110.8490,102.4399,6.0894
1/6/2010,7,99.8282,111.1663,6.0566
1/6/2010,8,89.3119,120.3990,1.0378
1/6/2010,9,80.0049,130.6536,-5.8928
1/6/2010,10,72.1089,142.3623,-7.3965
1/6/2010,11,66.1902,155.7573,-8.9117
1/6/2010,12,62.8558,170.6343,-9.1053
1/6/2010,13,62.5319,186.1960,-10.0595
1/6/2010,14,65.2643,201.3010,-11.4348
1/6/2010,15,70.6920,215.0430,-12.2417
1/6/2010,16,78.2291,227.0981,-13.2930
1/6/2010,17,87.2448,237.6296,-14.3342
1/6/2010,18,97.6038,247.0431,-14.5642
1/6/2010,19,108.5116,255.8406,-14.7573
1/6/2010,20,119.8484,264.6168,-14.7837
1/6/2010,21,131.3479,274.2061,-14.8545
1/6/2010,22,142.6635,286.1155,-14.7940
1/6/2010,23,153.0939,303.7255,-14.9948
1/7/2010,0,160.7015,334.1090,-15.8955
1/7/2010,1,161.5793,53.2588,-17.9508
1/7/2010,2,155.0415,51.1665,-17.7362
1/7/2010,3,144.9727,70.7645,-17.2913
1/7/2010,4,133.7598,83.4924,-16.9140
1/7/2010,5,122.2588,93.4065,-16.4743
1/7/2010,6,110.8572,102.2683,-16.5378
1/7/2010,7,99.8266,111.0032,-16.5167
1/7/2010,8,89.2967,120.2389,-15.7768
1/7/2010,9,79.9705,130.4941,-14.3850
1/7/2010,10,72.0511,142.2045,-11.0543
1/7/2010,11,66.1056,155.6076,-10.5992
1/7/2010,12,62.7439,170.5041,-8.5678
1/7/2010,13,62.3967,186.0970,-7.8930
1/7/2010,14,65.1131,201.2388,-8.2219
1/7/2010,15,70.5327,215.0148,-8.8605
1/7/2010,16,78.0679,227.0971,-10.4188
1/7/2010,17,87.0818,237.6490,-12.7450
1/7/2010,18,97.4448,247.0781,-15.4670
1/7/2010,19,108.3552,255.8884,-16.0773
1/7/2010,20,119.6936,264.6760,-16.5960
1/7/2010,21,131.1930,274.2753,-17.0598
1/7/2010,22,142.5061,286.1875,-17.0667
1/7/2010,23,152.9317,303.7630,-16.6465
1/8/2010,0,160.5459,333.9691,-16.7067
1/8/2010,1,161.4777,58.8638,-16.3123
1/8/2010,2,155.0046,50.7858,-15.4962
1/8/2010,3,144.9679,70.4761,-14.3292
1/8/2010,4,133.7664,83.2635,-13.0243
1/8/2010,5,122.2665,93.2112,-11.3282
1/8/2010,6,110.8597,102.0913,-10.8057
1/8/2010,7,99.8191,110.8354,-10.0230
1/8/2010,8,89.2754,120.0748,-9.3945
1/8/2010,9,79.9296,130.3311,-6.2768
1/8/2010,10,71.9863,142.0442,-4.1908
1/8/2010,11,66.0137,155.4567,-0.1137
1/8/2010,12,62.6247,170.3744,2.4019
1/8/2010,13,62.2545,186.0004,3.5456
1/8/2010,14,64.9555,201.1805,2.5701
1/8/2010,15,70.3677,214.9918,4.0075
1/8/2010,16,77.9019,227.1020,1.7654
1/8/2010,17,86.9151,237.6747,0.1301
1/8/2010,18,97.2825,247.1197,-1.2891
1/8/2010,19,108.1957,255.9433,-1.2906
1/8/2010,20,119.5361,264.7431,-2.0700
1/8/2010,21,131.0355,274.3535,-3.0078
1/8/2010,22,142.3455,286.2702,-3.0747
1/8/2010,23,152.7653,303.8137,-4.9335
1/9/2010,0,160.3841,333.8438,-4.0308
1/9/2010,1,161.3679,58.4731,-2.6480
1/9/2010,2,154.9600,50.3986,0.9024
1/9/2010,3,144.9565,70.1799,2.7007
1/9/2010,4,133.7670,83.0277,3.4060
1/9/2010,5,122.2684,93.0098,3.1840
1/9/2010,6,110.8563,101.9091,4.1533
1/9/2010,7,99.8055,110.6631,3.9959
1/9/2010,8,89.2480,119.9067,4.1856
1/9/2010,9,79.8820,130.1649,4.3080
1/9/2010,10,71.9145,141.8815,5.8255
1/9/2010,11,65.9147,155.3047,8.7022
1/9/2010,12,62.4983,170.2452,9.1610
1/9/2010,13,62.1053,185.9061,8.1914
1/9/2010,14,64.7916,201.1264,6.8571
1/9/2010,15,70.1974,214.9741,7.1859
1/9/2010,16,77.7313,227.1128,6.4170
1/9/2010,17,86.7446,237.7068,4.6578
1/9/2010,18,97.1170,247.1680,3.3562
1/9/2010,19,108.0335,256.0053,2.8710
1/9/2010,20,119.3760,264.8180,2.5341
1/9/2010,21,130.8754,274.4404,2.4679
1/9/2010,22,142.1820,286.3635,3.9013
1/9/2010,23,152.5950,303.8776,4.3081
1/10/2010,0,160.2162,333.7329,4.3618
1/10/2010,1,161.2501,64.0873,4.3249
1/10/2010,2,154.9078,50.0056,4.1195
1/10/2010,3,144.9385,69.8761,3.6175
1/10/2010,4,133.7615,82.7851,3.4555
1/10/2010,5,122.2644,92.8027,3.4396
1/10/2010,6,110.8471,101.7219,0.2843
1/10/2010,7,99.7859,110.4863,0.6480
1/10/2010,8,89.2146,119.7347,1.3977
1/10/2010,9,79.8279,129.9954,4.2826
1/10/2010,10,71.8359,141.7165,7.9810
1/10/2010,11,65.8084,155.1516,9.5180
1/10/2010,12,62.3647,170.1166,9.5145
1/10/2010,13,61.9493,185.8145,9.3968
1/10/2010,14,64.6215,201.0764,9.1037
1/10/2010,15,70.0216,214.9617,9.8680
1/10/2010,16,77.5562,227.1296,9.7727
1/10/2010,17,86.5705,237.7452,6.3743
1/10/2010,18,96.9483,247.2230,3.6581
1/10/2010,19,107.8685,256.0744,2.5971
1/10/2010,20,119.2133,264.9005,2.2967
1/10/2010,21,130.7127,274.5362,1.5259
1/10/2010,22,142.0157,286.4671,1.7197
1/10/2010,23,152.4208,303.9542,2.1225
1/11/2010,0,160.0424,333.6365,2.4731
1/11/2010,1,161.1242,63.7072,2.6413
1/11/2010,2,154.8479,49.6073,2.4757
1/11/2010,3,144.9137,69.5652,2.1307
1/11/2010,4,133.7498,82.5361,0.3612
1/11/2010,5,122.2544,92.5900,0.4505
1/11/2010,6,110.8319,101.5297,0.2316
1/11/2010,7,99.7603,110.3052,0.5637
1/11/2010,8,89.1673,119.5590,0.9618
1/11/2010,9,79.7673,129.8229,2.4493
1/11/2010,10,71.7503,141.5493,5.7554
1/11/2010,11,65.6951,154.9977,8.7745
1/11/2010,12,62.2240,169.9889,8.6490
1/11/2010,13,61.7865,185.7254,8.8053
1/11/2010,14,64.4453,201.0307,10.3222
1/11/2010,15,69.8406,214.9546,9.4092
1/11/2010,16,77.3767,227.1525,10.3505
1/11/2010,17,86.3929,237.7899,8.4844
1/11/2010,18,96.7765,247.2847,3.9189
1/11/2010,19,107.7009,256.1506,3.0761
1/11/2010,20,119.0483,264.9908,3.7797
1/11/2010,21,130.5476,274.6406,3.3032
1/11/2010,22,141.8465,286.5811,3.8448
1/11/2010,23,152.2428,304.0435,3.3719
1/12/2010,0,159.8628,333.5544,1.9165
1/12/2010,1,160.9904,63.3334,0.8911
1/12/2010,2,154.7802,49.2045,-0.2884
1/12/2010,3,144.8822,69.2475,-0.3478
1/12/2010,4,133.7320,82.2808,1.5498
1/12/2010,5,122.2385,92.3718,2.3851
1/12/2010,6,110.8108,101.3328,2.0859
1/12/2010,7,99.7285,110.1199,2.6794
1/12/2010,8,89.1217,119.3797,3.3480
1/12/2010,9,79.7001,129.6474,5.2395
1/12/2010,10,71.6578,141.3800,9.0683
1/12/2010,11,65.5746,154.8428,13.0572
1/12/2010,12,62.0762,169.8619,13.5368
1/12/2010,13,61.6169,185.6390,14.4823
1/12/2010,14,64.2630,200.9893,15.0613
1/12/2010,15,69.6544,214.9530,15.0992
1/12/2010,16,77.1929,227.1813,15.3187
1/12/2010,17,86.2120,237.8411,12.5845
1/12/2010,18,96.6018,247.3530,9.4178
1/12/2010,19,107.5308,256.2338,7.7850
1/12/2010,20,118.8810,265.0887,6.9794
1/12/2010,21,130.3803,274.7536,7.4529
1/12/2010,22,141.6746,286.7051,6.8846
1/12/2010,23,152.0611,304.1453,7.8164
1/13/2010,0,159.6775,333.4866,7.9278
1/13/2010,1,160.8486,68.9666,7.1339
1/13/2010,2,154.7047,48.7979,7.3860
1/13/2010,3,144.8437,68.9235,6.8112
1/13/2010,4,133.7078,82.0196,6.3718
1/13/2010,5,122.2165,92.1483,9.8210
1/13/2010,6,110.7836,101.1313,9.2697
1/13/2010,7,99.6907,109.9306,8.5568
1/13/2010,8,89.0700,119.1968,7.3817
1/13/2010,9,79.6263,129.4690,7.1172
1/13/2010,10,71.5585,141.2088,9.4055
1/13/2010,11,65.4471,154.6873,10.8387
1/13/2010,12,61.9214,169.7359,11.2948
1/13/2010,13,61.4408,185.5555,11.9622
1/13/2010,14,64.0749,200.9524,12.7575
1/13/2010,15,69.4632,214.9569,13.5592
1/13/2010,16,77.0050,227.2163,13.0867
1/13/2010,17,86.0278,237.8987,10.3990
1/13/2010,18,96.4243,247.4281,8.5098
1/13/2010,19,107.3583,256.3241,7.4540
1/13/2010,20,118.7116,265.1942,5.3696
1/13/2010,21,130.2107,274.8751,4.3490
1/13/2010,22,141.5001,286.8392,3.1055
1/13/2010,23,151.8758,304.2592,3.4156
1/14/2010,0,159.4866,333.4328,2.1888
1/14/2010,1,160.6991,68.6073,1.6152
1/14/2010,2,154.6213,48.3879,2.4767
1/14/2010,3,144.7983,68.5934,2.2201
1/14/2010,4,133.6772,81.7525,2.0285
1/14/2010,5,122.1884,91.9198,1.1656
1/14/2010,6,110.7504,100.9254,0.8983
1/14/2010,7,99.6466,109.7374,0.8124
1/14/2010,8,89.0043,119.0106,1.0977
1/14/2010,9,79.5459,129.2879,2.2122
1/14/2010,10,71.4523,141.0356,3.2872
1/14/2010,11,65.3126,154.5311,4.8093
1/14/2010,12,61.7596,169.6109,6.3526
1/14/2010,13,61.2581,185.4748,7.1359
1/14/2010,14,63.8809,200.9199,7.5389
1/14/2010,15,69.2671,214.9664,6.8359
1/14/2010,16,76.8130,227.2574,6.3317
1/14/2010,17,85.8326,237.9628,4.3419
1/14/2010,18,96.2442,247.5097,2.8543
1/14/2010,19,107.1836,256.4213,2.1394
1/14/2010,20,118.5400,265.3072,1.4138
1/14/2010,21,130.0389,275.0051,1.1834
1/14/2010,22,141.3231,286.9832,1.2634
1/14/2010,23,151.6870,304.3851,0.7762
1/15/2010,0,159.2902,333.3931,0.0932
1/15/2010,1,160.5418,74.2559,-0.2227
1/15/2010,2,154.5300,47.9754,-0.2469
1/15/2010,3,144.7458,68.2578,0.0015
1/15/2010,4,133.6402,81.4800,-0.0877
1/15/2010,5,122.1541,91.6864,-0.2420
1/15/2010,6,110.7111,100.7151,-0.7782
1/15/2010,7,99.5964,109.5403,0.2730
1/15/2010,8,88.9403,118.8211,0.7926
1/15/2010,9,79.4590,129.1042,3.5936
1/15/2010,10,71.3393,140.8606,6.2274
1/15/2010,11,65.1711,154.3743,6.5103
1/15/2010,12,61.5910,169.4870,6.8591
1/15/2010,13,61.0689,185.3972,7.9952
1/15/2010,14,63.6811,200.8921,8.2375
1/15/2010,15,69.0662,214.9816,8.5477
1/15/2010,16,76.6171,227.3048,8.5747
1/15/2010,17,85.6422,238.0333,7.1720
1/15/2010,18,96.0614,247.5981,4.1340
1/15/2010,19,107.0066,256.5255,2.7611
1/15/2010,20,118.3665,265.4276,2.4506
1/15/2010,21,129.8652,275.1434,2.1313
1/15/2010,22,141.1436,287.1368,2.5543
1/15/2010,23,151.4947,304.5228,3.4371
1/16/2010,0,159.0885,333.3670,4.3522
1/16/2010,1,160.3768,73.9131,6.2773
1/16/2010,2,154.4309,47.5609,6.3175
1/16/2010,3,144.6863,67.9169,5.5438
1/16/2010,4,133.5967,81.2023,6.5182
1/16/2010,5,122.1136,91.4483,6.7659
1/16/2010,6,110.6656,100.5007,6.9993
1/16/2010,7,99.5399,109.3397,7.4220
1/16/2010,8,88.8702,118.6285,7.8160
1/16/2010,9,79.3656,128.9178,9.2652
1/16/2010,10,71.2196,140.6839,11.3285
1/16/2010,11,65.0227,154.2171,11.1333
1/16/2010,12,61.4155,169.3644,12.4372
1/16/2010,13,60.8733,185.3226,14.0140
1/16/2010,14,63.4758,200.8690,15.8897
1/16/2010,15,68.8605,215.0025,15.7792
1/16/2010,16,76.4174,227.3583,15.4377
1/16/2010,17,85.4490,238.1102,14.0728
1/16/2010,18,95.8763,247.6930,9.4673
1/16/2010,19,106.8276,256.6365,8.8372
1/16/2010,20,118.1910,265.5555,7.4437
1/16/2010,21,129.6895,275.2899,7.8480
1/16/2010,22,140.9618,287.3000,7.5665
1/16/2010,23,151.2991,304.6719,7.0973
1/17/2010,0,158.8816,333.3545,8.0783
1/17/2010,1,160.2043,73.5792,8.2287
1/17/2010,2,154.3238,47.1451,8.2543
1/17/2010,3,144.6196,67.5713,6.4169
1/17/2010,4,133.5466,80.9196,5.2027
1/17/2010,5,122.0668,91.2057,5.5559
1/17/2010,6,110.6139,100.2822,5.2027
1/17/2010,7,99.4773,109.1355,5.7965
1/17/2010,8,88.7861,118.4329,5.7964
1/17/2010,9,79.2656,128.7291,6.7538
1/17/2010,10,71.0931,140.5056,8.2527
1/17/2010,11,64.8674,154.0594,9.9478
1/17/2010,12,61.2333,169.2430,10.4783
1/17/2010,13,60.6714,185.2512,11.4550
1/17/2010,14,63.2649,200.8506,10.9738
1/17/2010,15,68.6503,215.0291,11.7448
1/17/2010,16,76.2140,227.4181,10.7252
1/17/2010,17,85.2607,238.1936,8.6100
1/17/2010,18,95.6810,247.7946,6.8647
1/17/2010,19,106.6467,256.7545,5.1495
1/17/2010,20,118.0138,265.6907,4.4922
1/17/2010,21,129.5119,275.4445,3.8509
1/17/2010,22,140.7777,287.4725,3.9838
1/17/2010,23,151.1002,304.8322,3.9909
1/18/2010,0,158.6695,333.3553,4.0710
1/18/2010,1,160.0244,79.2547,4.4713
1/18/2010,2,154.2088,46.7286,4.1330
1/18/2010,3,144.5457,67.2213,3.9418
1/18/2010,4,133.4899,80.6322,3.5478
1/18/2010,5,122.0137,90.9587,3.3510
1/18/2010,6,110.5561,100.0600,3.3677
1/18/2010,7,99.4084,108.9279,3.7089
1/18/2010,8,88.7037,118.2343,3.1537
1/18/2010,9,79.1592,128.5380,5.7525
1/18/2010,10,70.9599,140.3258,7.9436
1/18/2010,11,64.7053,153.9015,9.7082
1/18/2010,12,61.0444,169.1230,10.5245
1/18/2010,13,60.4634,185.1831,10.7205
1/18/2010,14,63.0487,200.8371,10.9123
1/18/2010,15,68.4357,215.0616,11.5643
1/18/2010,16,76.0071,227.4842,10.2327
1/18/2010,17,85.0692,238.2835,8.0070
1/18/2010,18,95.4840,247.9027,5.4547
1/18/2010,19,106.4639,256.8792,4.9459
1/18/2010,20,117.8349,265.8331,3.9377
1/18/2010,21,129.3325,275.6071,3.6385
1/18/2010,22,140.5913,287.6542,3.1459
1/18/2010,23,150.8982,305.0034,3.1604
1/19/2010,0,158.4525,333.3691,2.8954
1/19/2010,1,159.8372,78.9397,1.9846
1/19/2010,2,154.0860,46.3119,1.6793
1/19/2010,3,144.4646,66.8673,1.9805
1/19/2010,4,133.4265,80.3404,1.9189
1/19/2010,5,121.9543,90.7077,1.9152
1/19/2010,6,110.4920,99.8340,1.8996
1/19/2010,7,99.3333,108.7171,2.5838
1/19/2010,8,88.6073,118.0329,2.2974
1/19/2010,9,79.0462,128.3447,1.7495
1/19/2010,10,70.8200,140.1446,2.8471
1/19/2010,11,64.5365,153.7434,4.3894
1/19/2010,12,60.8489,169.0045,6.1592
1/19/2010,13,60.2492,185.1183,5.4177
1/19/2010,14,62.8271,200.8285,5.5484
1/19/2010,15,68.2166,215.0999,5.5986
1/19/2010,16,75.7967,227.5566,4.0554
1/19/2010,17,84.8746,238.3798,3.1529
1/19/2010,18,95.2854,248.0175,2.0966
1/19/2010,19,106.2793,257.0107,1.3191
1/19/2010,20,117.6544,265.9827,1.4862
1/19/2010,21,129.1514,275.7776,1.6512
1/19/2010,22,140.4028,287.8450,1.8300
1/19/2010,23,150.6930,305.1854,0.3289
1/20/2010,0,158.2305,333.3956,-0.1409
1/20/2010,1,159.6427,78.6347,-0.4953
1/20/2010,2,153.9553,45.8958,-0.1395
1/20/2010,3,144.3763,66.5097,0.3635
1/20/2010,4,133.3565,80.0444,1.1095
1/20/2010,5,121.8885,90.4527,0.0341
1/20/2010,6,110.4217,99.6046,-0.1959
1/20/2010,7,99.2519,108.5031,-0.7029
1/20/2010,8,88.5127,117.8289,-1.0155
1/20/2010,9,78.9269,128.1492,-0.6054
1/20/2010,10,70.6735,139.9621,-0.0441
1/20/2010,11,64.3610,153.5852,0.5976
1/20/2010,12,60.6469,168.8875,0.5304
1/20/2010,13,60.0289,185.0569,0.9063
1/20/2010,14,62.6003,200.8249,1.5187
1/20/2010,15,67.9934,215.1442,1.8687
1/20/2010,16,75.5829,227.6353,2.2330
1/20/2010,17,84.6772,238.4826,2.0642
1/20/2010,18,95.0852,248.1387,0.1565
1/20/2010,19,106.0931,257.1489,-0.3228
1/20/2010,20,117.4724,266.1394,-1.1214
1/20/2010,21,128.9687,275.9559,-1.2223
1/20/2010,22,140.2122,288.0446,-1.1197
1/20/2010,23,150.4848,305.3777,-1.3206
1/21/2010,0,158.0037,333.4346,-0.8577
1/21/2010,1,159.4411,78.3399,-0.2620
1/21/2010,2,153.8167,45.4807,-0.9899
1/21/2010,3,144.2806,66.1489,-0.9647
1/21/2010,4,133.2798,79.7445,-1.3818
1/21/2010,5,121.8163,90.1941,-1.1793
1/21/2010,6,110.3451,99.3717,-2.2639
1/21/2010,7,99.1643,108.2862,-1.8958
1/21/2010,8,88.4042,117.6223,-1.5903
1/21/2010,9,78.8011,127.9518,-1.0087
1/21/2010,10,70.5205,139.7783,0.8842
1/21/2010,11,64.1789,153.4269,2.6546
1/21/2010,12,60.4384,168.7721,2.4843
1/21/2010,13,59.8028,184.9990,2.9178
1/21/2010,14,62.3684,200.8263,3.9275
1/21/2010,15,67.7660,215.1944,4.0164
1/21/2010,16,75.3660,227.7203,3.6300
1/21/2010,17,84.4769,238.5918,1.5097
1/21/2010,18,94.8836,248.2664,0.1032
1/21/2010,19,105.9053,257.2938,-0.4911
1/21/2010,20,117.2889,266.3031,-0.3334
1/21/2010,21,128.7844,276.1419,-0.6564
1/21/2010,22,140.0196,288.2529,-0.2522
1/21/2010,23,150.2735,305.5801,-0.1021
1/22/2010,0,157.7723,333.4857,0.1009
1/22/2010,1,159.2325,84.0555,-0.3067
1/22/2010,2,153.6703,45.0672,-0.4343
1/22/2010,3,144.1777,65.7853,-0.6423
1/22/2010,4,133.1963,79.4409,-1.3106
1/22/2010,5,121.7377,89.9318,-2.3896
1/22/2010,6,110.2623,99.1357,-2.5172
1/22/2010,7,99.0705,108.0664,-2.6426
1/22/2010,8,88.2896,117.4132,-2.4918
1/22/2010,9,78.6689,127.7523,-1.5680
1/22/2010,10,70.3609,139.5933,-0.5377
1/22/2010,11,63.9903,153.2686,2.1832
1/22/2010,12,60.2236,168.6584,6.0534
1/22/2010,13,59.5708,184.9446,10.7238
1/22/2010,14,62.1316,200.8329,11.8927
1/22/2010,15,67.5347,215.2506,10.4583
1/22/2010,16,75.1460,227.8117,9.8385
1/22/2010,17,84.2740,238.7074,7.9505
1/22/2010,18,94.6727,248.4006,6.9891
1/22/2010,19,105.7160,257.4452,5.4519
1/22/2010,20,117.1041,266.4738,5.2192
1/22/2010,21,128.5987,276.3353,4.4839
1/22/2010,22,139.8250,288.4697,2.0965
1/22/2010,23,150.0594,305.7923,1.2680
1/23/2010,0,157.5362,333.5486,2.3350
1/23/2010,1,159.0170,83.7816,2.0376
1/23/2010,2,153.5161,44.6558,2.5510
1/23/2010,3,144.0675,65.4194,2.0412
1/23/2010,4,133.1060,79.1341,0.5428
1/23/2010,5,121.6527,89.6663,1.6331
1/23/2010,6,110.1733,98.8965,0.5011
1/23/2010,7,98.9705,107.8438,0.6546
1/23/2010,8,88.1769,117.2017,1.3120
1/23/2010,9,78.5304,127.5510,1.8822
1/23/2010,10,70.1950,139.4072,2.5589
1/23/2010,11,63.7951,153.1103,3.5622
1/23/2010,12,60.0025,168.5464,4.3222
1/23/2010,13,59.3331,184.8939,4.6534
1/23/2010,14,61.8899,200.8446,5.0575
1/23/2010,15,67.2995,215.3129,3.9010
1/23/2010,16,74.9231,227.9094,4.0691
1/23/2010,17,84.0685,238.8294,2.5457
1/23/2010,18,94.4685,248.5412,1.2979
1/23/2010,19,105.5254,257.6032,0.7047
1/23/2010,20,116.9180,266.6512,0.5470
1/23/2010,21,128.4114,276.5362,0.2658
1/23/2010,22,139.6285,288.6947,0.3602
1/23/2010,23,149.8423,306.0140,0.2774
1/24/2010,0,157.2956,333.6229,0.0808
1/24/2010,1,158.7948,83.5183,0.0229
1/24/2010,2,153.3543,44.2470,-0.4091
1/24/2010,3,143.9499,65.0515,-0.6531
1/24/2010,4,133.0090,78.8241,-0.5681
1/24/2010,5,121.5613,89.3976,-0.3254
1/24/2010,6,110.0780,98.6545,-0.2163
1/24/2010,7,98.8643,107.6186,-0.5592
1/24/2010,8,88.0503,116.9880,-0.9088
1/24/2010,9,78.3857,127.3479,-0.8333
1/24/2010,10,70.0226,139.2201,-0.2686
1/24/2010,11,63.5936,152.9523,0.3735
1/24/2010,12,59.7752,168.4362,1.5689
1/24/2010,13,59.0897,184.8469,1.1624
1/24/2010,14,61.6434,200.8615,1.3901
1/24/2010,15,67.0605,215.3813,0.9394
1/24/2010,16,74.6973,228.0135,0.1068
1/24/2010,17,83.8607,238.9578,0.1782
1/24/2010,18,94.2630,248.6881,-0.5885
1/24/2010,19,105.3335,257.7675,-0.7399
1/24/2010,20,116.7307,266.8353,-0.6353
1/24/2010,21,128.2229,276.7443,-0.6132
1/24/2010,22,139.4301,288.9278,-0.7603
1/24/2010,23,149.6224,306.2449,-1.0328
1/25/2010,0,157.0506,333.7083,-1.5799
1/25/2010,1,158.5660,83.2657,-1.6245
1/25/2010,2,153.1848,43.8412,-1.5477
1/25/2010,3,143.8251,64.6819,-1.4546
1/25/2010,4,132.9052,78.5112,-1.5319
1/25/2010,5,121.4635,89.1260,-1.9899
1/25/2010,6,109.9765,98.4097,-1.7184
1/25/2010,7,98.7520,107.3909,-1.5228
1/25/2010,8,87.9177,116.7721,-0.6582
1/25/2010,9,78.2347,127.1432,0.7150
1/25/2010,10,69.8439,139.0320,2.0841
1/25/2010,11,63.3858,152.7944,3.1481
1/25/2010,12,59.5418,168.3279,4.5888
1/25/2010,13,58.8409,184.8036,4.5815
1/25/2010,14,61.3923,200.8837,4.6235
1/25/2010,15,66.8179,215.4558,5.2770
1/25/2010,16,74.4688,228.1240,5.0550
1/25/2010,17,83.6505,239.0925,3.6921
1/25/2010,18,94.0564,248.8413,1.9475
1/25/2010,19,105.1403,257.9383,0.4975
1/25/2010,20,116.5422,267.0261,-1.5119
1/25/2010,21,128.0329,276.9595,-2.8218
1/25/2010,22,139.2299,289.1689,-3.5938
1/25/2010,23,149.3998,306.4847,-4.5837
1/26/2010,0,156.8013,333.8044,-4.8487
1/26/2010,1,158.3306,89.0238,-5.1576
1/26/2010,2,153.0077,43.4390,-5.4140
1/26/2010,3,143.6931,64.3110,-5.6527
1/26/2010,4,132.7947,78.1958,-6.1962
1/26/2010,5,121.3593,88.8516,-5.8939
1/26/2010,6,109.8688,98.1622,-5.8175
1/26/2010,7,98.6335,107.1609,-6.0165
1/26/2010,8,87.7871,116.5541,-5.8677
1/26/2010,9,78.0776,126.9368,-3.0046
1/26/2010,10,69.6590,138.8430,-1.0521
1/26/2010,11,63.1717,152.6367,-0.8191
1/26/2010,12,59.3024,168.2215,1.9389
1/26/2010,13,58.5865,184.7640,2.4577
1/26/2010,14,61.1366,200.9113,3.2941
1/26/2010,15,66.5718,215.5364,4.6241
1/26/2010,16,74.2376,228.2408,3.4003
1/26/2010,17,83.4382,239.2335,1.7773
1/26/2010,18,93.8486,249.0007,0.2198
1/26/2010,19,104.9461,258.1153,-0.5080
1/26/2010,20,116.3526,267.2234,-2.0806
1/26/2010,21,127.8417,277.1817,-1.8956
1/26/2010,22,139.0279,289.4175,-2.5621
1/26/2010,23,149.1744,306.7331,-3.3061
1/27/2010,0,156.5477,333.9108,-2.6827
1/27/2010,1,158.0890,88.7926,-1.9630
1/27/2010,2,152.8231,43.0405,-0.4450
1/27/2010,3,143.5538,63.9393,0.3699
1/27/2010,4,132.6775,77.8780,0.2054
1/27/2010,5,121.2487,88.5746,0.4118
1/27/2010,6,109.7549,97.9123,0.2617
1/27/2010,7,98.5090,106.9285,1.8108
1/27/2010,8,87.6429,116.3342,-1.2463
1/27/2010,9,77.9143,126.7288,-1.8230
1/27/2010,10,69.4679,138.6531,1.8464
1/27/2010,11,62.9515,152.4793,4.5860
1/27/2010,12,59.0570,168.1170,2.9733
1/27/2010,13,58.3269,184.7284,3.4443
1/27/2010,14,60.8766,200.9441,4.6927
1/27/2010,15,66.3222,215.6231,3.4463
1/27/2010,16,74.0039,228.3639,3.3185
1/27/2010,17,83.2238,239.3808,2.4633
1/27/2010,18,93.6399,249.1664,0.6324
1/27/2010,19,104.7507,258.2985,-1.0153
1/27/2010,20,116.1620,267.4270,-2.2031
1/27/2010,21,127.6493,277.4107,-2.6814
1/27/2010,22,138.8241,289.6737,-2.9175
1/27/2010,23,148.9463,306.9898,-3.0823
1/28/2010,0,156.2900,334.0271,-3.2168
1/28/2010,1,157.8410,88.5720,-3.3672
1/28/2010,2,152.6311,42.6463,-3.3929
1/28/2010,3,143.4073,63.5669,-3.3720
1/28/2010,4,132.5535,77.5581,-3.4384
1/28/2010,5,121.1317,88.2951,-3.4924
1/28/2010,6,109.6349,97.6599,-3.5828
1/28/2010,7,98.3785,106.6940,-3.7422
1/28/2010,8,87.4928,116.1123,-3.9268
1/28/2010,9,77.7451,126.5194,-4.0346
1/28/2010,10,69.2707,138.4624,-4.0358
1/28/2010,11,62.7252,152.3222,-3.9375
1/28/2010,12,58.8059,168.0145,-3.9985
1/28/2010,13,58.0620,184.6965,-3.9651
1/28/2010,14,60.6121,200.9824,-3.8790
1/28/2010,15,66.0693,215.7159,-3.3824
1/28/2010,16,73.7678,228.4933,-3.1880
1/28/2010,17,83.0074,239.5343,-3.3448
1/28/2010,18,93.4223,249.3381,-3.5181
1/28/2010,19,104.5543,258.4879,-3.5492
1/28/2010,20,115.9704,267.6370,-3.6222
1/28/2010,21,127.4556,277.6463,-3.7165
1/28/2010,22,138.6186,289.9370,-3.5770
1/28/2010,23,148.7156,307.2544,-3.8081
1/29/2010,0,156.0281,334.1529,-4.1911
1/29/2010,1,157.5870,88.3619,-5.3202
1/29/2010,2,152.4319,42.2567,-4.0300
1/29/2010,3,143.2537,63.1943,-4.1474
1/29/2010,4,132.4229,77.2364,-4.9502
1/29/2010,5,121.0085,88.0135,-5.5983
1/29/2010,6,109.5088,97.4054,-5.9290
1/29/2010,7,98.2419,106.4574,-5.0589
1/29/2010,8,87.3370,115.8886,-3.4167
1/29/2010,9,77.5698,126.3085,-1.1946
1/29/2010,10,69.0676,138.2710,1.6268
