DATE (MM/DD/YYYY),HOUR-MST,Avg Global CM22 Vent [W/m^2],Avg Direct CH1 [W/m^2],Avg Diffuse CM22 Vent [W/m^2],Avg Zenith Angle [degrees],Avg Azimuth Angle [degrees],Avg Deck Dry Bulb Temp [deg C]
12/23/2006,21,-1.1535,-0.3139,-1.0795,133.2095,274.2153,-0.3588
12/23/2006,22,-0.8363,-0.5894,-0.9056,144.5236,286.2979,-2.5012
12/23/2006,23,-1.3377,0.2660,-1.0529,154.9086,304.7031,-0.6929
12/24/2006,0,-1.4092,0.1888,-1.1673,162.1876,337.6041,4.0537
12/24/2006,1,-1.0533,-0.2250,-1.0022,162.1346,22.9049,4.6194
12/24/2006,2,-1.1229,-0.2327,-1.0329,154.7933,55.5815,5.1759
12/24/2006,3,-1.1420,-0.2475,-1.0345,144.3882,73.8689,5.2082
12/24/2006,4,-0.8735,-0.5816,-0.8801,133.0681,85.9047,4.6788
12/24/2006,5,-1.1554,-0.1498,-1.0379,121.5660,95.4688,3.9540
12/24/2006,6,-1.3263,-0.2171,-1.2024,110.2275,104.1635,4.7356
12/24/2006,7,-1.0509,-0.6386,-1.1211,99.3125,112.8416,4.2969
12/24/2006,8,7.8979,0.2090,7.8290,88.9471,122.0928,2.5436
12/24/2006,9,102.2670,145.2104,81.3118,79.8530,132.4063,2.0258
12/24/2006,10,258.6665,440.1409,110.0510,72.2225,144.1789,2.1647
12/24/2006,11,416.5353,813.3181,91.5148,66.6246,157.5881,2.8128
12/24/2006,12,512.0867,826.4527,141.7948,63.6387,172.3666,3.3715
12/24/2006,13,316.4808,153.4712,242.5850,63.6436,187.6907,1.7740
12/24/2006,14,167.8003,0.3196,166.9622,66.6385,202.4661,-2.1182
12/24/2006,15,89.1498,0.1805,88.7530,72.2438,215.8707,-2.3861
12/24/2006,16,58.9065,0.3728,58.9833,79.8797,227.6390,-3.0262
12/24/2006,17,8.0469,-0.3608,8.1488,88.9769,237.9495,-3.2953
12/24/2006,18,-0.2348,-0.3612,-0.2092,99.3460,247.1996,-4.4006
12/24/2006,19,-0.5477,-0.0637,-0.4301,110.2625,255.8789,-4.7491
12/24/2006,20,-0.9073,-0.3828,-0.9229,121.6015,264.5782,-5.5394
12/24/2006,21,-1.0171,-0.3907,-1.0003,133.1027,274.1523,-6.2851
12/24/2006,22,-1.1513,-0.4049,-1.1200,144.4194,286.2086,-6.7884
12/24/2006,23,-1.1815,-0.4390,-1.1695,154.8149,304.5389,-6.6015
12/25/2006,0,-1.1499,-0.3437,-1.1944,162.1315,337.2744,-6.4384
12/25/2006,1,-1.1609,-0.4112,-1.2178,162.1503,22.5322,-5.3360
12/25/2006,2,-1.2477,-0.2701,-1.2752,154.8554,55.3473,-4.2589
12/25/2006,3,-1.2092,-0.4464,-1.2393,144.4664,73.7192,-4.0027
12/25/2006,4,-1.1305,-0.4972,-1.1205,133.1508,85.7917,-4.9724
12/25/2006,5,-1.2792,-0.4072,-1.1809,121.6482,95.3717,-4.7395
12/25/2006,6,-1.2062,-0.4587,-1.1011,110.3064,104.0719,-4.6230
12/25/2006,7,-1.1909,-0.2593,-1.0735,99.3854,112.7492,-4.3749
12/25/2006,8,25.2950,193.5775,10.6528,89.0087,121.9950,-1.1273
12/25/2006,9,166.6206,657.4795,47.7197,79.9038,132.2997,3.6626
12/25/2006,10,333.7355,618.2228,143.8053,72.2566,144.0617,6.0784
12/25/2006,11,434.2160,623.8885,177.2072,66.6371,157.4617,8.0535
12/25/2006,12,557.2103,916.7303,146.7727,63.6261,172.2371,8.8557
12/25/2006,13,510.8765,920.9235,99.6962,63.6053,187.5677,8.3260
12/25/2006,14,414.5523,678.5130,133.1685,66.5774,202.3576,9.3797
12/25/2006,15,136.5724,63.8477,110.8742,72.1651,215.7800,8.6158
12/25/2006,16,104.5209,177.3666,78.7804,79.7889,227.5648,8.8798
12/25/2006,17,17.8104,0.7741,17.5879,88.8726,237.8884,8.6960
12/25/2006,18,-1.2716,-0.2532,-1.2266,99.2405,247.1476,8.6153
12/25/2006,19,-1.4852,-0.3470,-1.4145,110.1537,255.8320,8.5990
12/25/2006,20,-1.6254,-0.2262,-1.4977,121.4909,264.5317,9.3635
12/25/2006,21,-1.4469,-0.2942,-1.3964,132.9919,274.0986,9.1347
12/25/2006,22,-1.4574,-0.2169,-1.3702,144.3108,286.1308,9.3682
12/25/2006,23,-1.2286,-0.2816,-1.1130,154.7157,304.3889,9.4183
12/26/2006,0,-1.2122,-0.1743,-1.1350,162.0677,336.9555,9.7600
12/26/2006,1,-1.0182,-0.2726,-0.9846,162.1579,28.1525,9.0350
12/26/2006,2,-0.8987,-0.2947,-0.8598,154.9113,55.1002,8.6077
12/26/2006,3,-1.0087,-0.1250,-0.9010,144.5395,73.5586,8.3013
12/26/2006,4,-1.3013,-0.1964,-1.2210,133.2287,85.6698,7.9867
12/26/2006,5,-1.1771,-0.5170,-1.1346,121.7258,95.2669,8.2712
12/26/2006,6,-1.3186,-0.3767,-1.2044,110.3804,103.9737,7.3063
12/26/2006,7,-1.1977,-0.4346,-1.1523,99.4530,112.6509,7.3638
12/26/2006,8,37.1797,192.7792,21.6635,89.0726,121.8921,5.2529
12/26/2006,9,82.3709,186.9823,50.7392,79.9485,132.1887,7.5695
12/26/2006,10,141.3957,138.5205,99.7503,72.2839,143.9409,7.4684
12/26/2006,11,374.1933,566.8662,137.5745,66.6423,157.3331,10.3110
12/26/2006,12,528.9863,872.5711,136.6807,63.6059,172.1071,11.9448
12/26/2006,13,513.5090,818.8767,140.7030,63.5594,187.4459,11.8817
12/26/2006,14,334.6367,196.0093,247.9278,66.5092,202.2521,11.3987
12/26/2006,15,218.9858,244.1938,140.7036,72.0798,215.6935,11.0855
12/26/2006,16,157.1282,281.8431,100.7585,79.6923,227.4957,10.2647
12/26/2006,17,32.6651,94.5941,23.5587,88.7713,237.8330,9.5360
12/26/2006,18,-1.3380,-0.4446,-1.3522,99.1305,247.1020,8.8658
12/26/2006,19,-1.3279,-0.7172,-1.3128,110.0408,255.7922,7.5707
12/26/2006,20,-1.3366,-0.6713,-1.3315,121.3765,264.4932,6.4698
12/26/2006,21,-1.1784,-0.6455,-1.1942,132.8772,274.0544,5.8808
12/26/2006,22,-1.2303,-0.3769,-1.1726,144.1979,286.0646,4.9772
12/26/2006,23,-1.4299,-0.2632,-1.2944,154.6110,304.2533,5.8288
12/27/2006,0,-1.1955,-0.3548,-1.1201,161.9964,336.6480,6.5697
12/27/2006,1,-1.5002,-0.3442,-1.4139,162.1573,27.7667,7.5721
12/27/2006,2,-1.5263,-0.5739,-1.4382,154.9608,54.8404,8.6087
12/27/2006,3,-1.2637,-0.6133,-1.2558,144.6073,73.3871,6.6291
12/27/2006,4,-1.4140,-0.2580,-1.3250,133.3019,85.5390,6.5510
12/27/2006,5,-1.3333,-0.2672,-1.2377,121.7987,95.1548,7.8263
12/27/2006,6,-1.2903,-0.3559,-1.2396,110.4495,103.8689,8.0952
12/27/2006,7,-1.1634,-0.7082,-1.1679,99.5153,112.5469,6.3352
12/27/2006,8,10.9870,0.9196,10.9194,89.1232,121.7840,5.6050
12/27/2006,9,133.3326,186.9306,97.7190,79.9868,132.0731,6.9328
12/27/2006,10,140.3821,23.0280,131.9812,72.3044,143.8167,7.4803
12/27/2006,11,366.7365,410.5404,194.2993,66.6402,157.2022,8.1855
12/27/2006,12,328.3887,169.2023,249.2567,63.5782,171.9766,10.9218
12/27/2006,13,252.2518,2.1256,249.7728,63.5061,187.3256,9.0057
12/27/2006,14,333.6802,244.4241,234.6888,66.4340,202.1497,10.1515
12/27/2006,15,280.2315,487.6173,114.4385,71.9882,215.6114,12.6907
12/27/2006,16,83.1214,41.9365,74.9201,79.5900,227.4319,9.0388
12/27/2006,17,24.1664,28.0606,21.3715,88.6572,237.7836,7.6729
12/27/2006,18,-1.2899,-0.4589,-1.2653,99.0159,247.0627,6.5202
12/27/2006,19,-1.1949,-0.5413,-1.2270,109.9237,255.7594,5.5353
12/27/2006,20,-1.2497,-0.4764,-1.2145,121.2582,264.4626,5.3065
12/27/2006,21,-1.1246,-0.1609,-1.0814,132.7587,274.0195,3.8842
12/27/2006,22,-1.0869,-0.3998,-1.0784,144.0808,286.0099,3.7584
12/27/2006,23,-0.9651,-0.3007,-0.9432,154.5010,304.1322,2.7248
12/28/2006,0,-0.9794,-0.1292,-0.8813,161.9176,336.3524,3.2356
12/28/2006,1,-0.6316,-0.4730,-0.6526,162.1486,33.3755,1.9727
12/28/2006,2,-0.8193,-0.1901,-0.7218,155.0039,54.5684,1.6508
12/28/2006,3,-1.0903,-0.3469,-1.0136,144.6698,73.2050,1.7921
12/28/2006,4,-1.1035,-0.5226,-1.0911,133.3702,85.3995,0.6136
12/28/2006,5,-1.0669,-0.3025,-1.0675,121.8667,95.0352,-0.0186
12/28/2006,6,-1.0541,-0.2429,-0.9761,110.5135,103.7578,0.2633
12/28/2006,7,-0.7278,-0.0240,-0.6178,99.5723,112.4372,0.2645
12/28/2006,8,6.1769,0.0194,6.3486,89.1681,121.6708,0.8752
12/28/2006,9,32.6134,0.2121,32.7953,80.0188,131.9533,1.4804
12/28/2006,10,62.9698,0.4035,63.1190,72.3179,143.6890,2.2650
12/28/2006,11,80.0481,-0.2911,79.8065,66.6307,157.0693,1.5163
12/28/2006,12,76.2168,-0.3964,76.3947,63.5428,171.8458,0.5620
12/28/2006,13,85.4242,-0.2598,86.2184,63.4454,187.2067,0.0652
12/28/2006,14,54.7479,-0.2254,54.8580,66.3517,202.0504,0.0082
12/28/2006,15,34.8475,0.1347,34.4486,71.8902,215.5338,-0.6183
12/28/2006,16,13.9453,0.1031,13.8653,79.4820,227.3734,-0.7448
12/28/2006,17,2.3870,0.0003,2.3793,88.5383,237.7400,-0.8329
12/28/2006,18,-0.4692,-0.0471,-0.4181,98.8970,247.0300,-0.9267
12/28/2006,19,-0.5720,-0.1207,-0.5126,109.8027,255.7337,-1.4899
12/28/2006,20,-0.6076,-0.1134,-0.5249,121.1362,264.4401,-1.3302
12/28/2006,21,-0.5920,-0.1915,-0.4490,132.6365,273.9940,-2.0033
12/28/2006,22,-0.6116,-0.1513,-0.5665,143.9596,285.9668,-2.6481
12/28/2006,23,-0.6175,-0.2442,-0.5770,154.3859,304.0254,-3.1614
12/29/2006,0,-0.6138,-0.1544,-0.5882,161.8314,336.0693,-4.0343
12/29/2006,1,-0.6076,-0.1256,-0.5207,162.1317,32.9798,-4.4180
12/29/2006,2,-0.6072,-0.0920,-0.4332,155.0403,54.2844,-4.6733
12/29/2006,3,-0.6076,-0.0379,-0.4695,144.7269,73.0123,-4.8486
12/29/2006,4,-0.5839,-0.1818,-0.4893,133.4334,85.2513,-4.9547
12/29/2006,5,-0.5106,-0.2504,-0.5057,121.9297,94.9084,-5.4139
12/29/2006,6,-0.6076,-0.0894,-0.4532,110.5724,103.6403,-5.8177
12/29/2006,7,-0.6086,-0.1145,-0.5166,99.6237,112.3218,-5.9413
12/29/2006,8,6.9990,-0.0978,7.0642,89.2072,121.5527,-6.0858
12/29/2006,9,58.3084,0.0703,57.9981,80.0444,131.8292,-5.9808
12/29/2006,10,99.7892,0.1846,99.0082,72.3245,143.5580,-5.6934
12/29/2006,11,165.8790,0.0710,164.7528,66.6139,156.9344,-5.5956
12/29/2006,12,195.8595,0.3945,194.8812,63.4999,171.7146,-5.8381
12/29/2006,13,174.5440,0.2507,173.6802,63.3771,187.0894,-5.9161
12/29/2006,14,168.4533,0.5496,167.9363,66.2625,201.9544,-5.7534
12/29/2006,15,99.9033,0.5100,99.5464,71.7859,215.4606,-5.6544
12/29/2006,16,48.9248,-0.2854,48.9674,79.3685,227.3202,-5.2738
12/29/2006,17,8.3615,-0.1757,8.3861,88.4227,237.7024,-5.9488
12/29/2006,18,-0.4705,-0.3925,-0.3829,98.7737,247.0037,-6.3237
12/29/2006,19,-0.5043,-0.2773,-0.4459,109.6779,255.7152,-6.3723
12/29/2006,20,-0.5866,-0.0959,-0.5203,121.0106,264.4256,-6.4252
12/29/2006,21,-0.6076,-0.0540,-0.4266,132.5107,273.9779,-6.3553
12/29/2006,22,-0.6076,-0.0393,-0.5152,143.8345,285.9353,-6.2980
12/29/2006,23,-0.6076,0.1360,-0.4797,154.2657,303.9332,-6.1290
12/30/2006,0,-0.5309,-0.0617,-0.6044,161.7380,335.7990,-5.7731
12/30/2006,1,-0.4984,-0.3627,-0.5778,162.1066,38.5806,-5.7011
12/30/2006,2,-0.5881,-0.2058,-0.5730,155.0700,53.9888,-6.0352
12/30/2006,3,-0.5308,-0.4253,-0.4489,144.7783,72.8093,-6.1744
12/30/2006,4,-0.5495,-0.5454,-0.4572,133.4915,85.0947,-6.4185
12/30/2006,5,-0.6279,-0.2497,-0.6181,121.9877,94.7744,-6.5877
12/30/2006,6,-0.8419,-0.1970,-0.9497,110.6261,103.5166,-7.0241
12/30/2006,7,-0.9458,-0.4250,-1.0061,99.6697,112.2009,-7.6825
12/30/2006,8,8.8779,-0.2717,8.7227,89.2486,121.4297,-7.8762
12/30/2006,9,77.0084,7.9588,66.1415,80.0636,131.7009,-7.9720
12/30/2006,10,300.8682,176.8851,86.1384,72.3242,143.4238,-6.0017
12/30/2006,11,466.2038,854.3282,84.0637,66.5897,156.7976,-2.8658
12/30/2006,12,538.9443,1008.2623,74.8476,63.4495,171.5833,-1.8584
12/30/2006,13,535.4208,1027.7733,68.1119,63.3015,186.9739,-2.5875
12/30/2006,14,477.7495,1007.6898,61.7915,66.1663,201.8618,-0.2024
12/30/2006,15,360.4828,945.0365,51.6465,71.6754,215.3921,1.4308
12/30/2006,16,194.3233,794.5280,35.8665,79.2496,227.2725,1.0000
12/30/2006,17,28.2827,163.9869,11.2230,88.2946,237.6708,-1.0131
12/30/2006,18,-1.0087,-0.4785,-1.2997,98.6463,246.9840,-1.7060
12/30/2006,19,-1.1513,-0.4663,-1.3245,109.5492,255.7038,-1.8014
12/30/2006,20,-1.1424,-0.2691,-1.2240,120.8814,264.4192,-2.6228
12/30/2006,21,-1.0286,-0.5047,-1.1874,132.3814,273.9712,-2.5367
12/30/2006,22,-1.0080,-0.6350,-1.1355,143.7056,285.9153,-3.6949
12/30/2006,23,-0.9027,-0.6934,-1.1244,154.1406,303.8554,-5.3412
12/31/2006,0,-0.9846,-0.4718,-1.0269,161.6375,335.5420,-6.0395
12/31/2006,1,-1.0553,-0.2750,-1.0134,162.0732,38.1785,-5.5907
12/31/2006,2,-1.0468,0.0816,-0.8869,155.0929,53.6822,-4.0806
12/31/2006,3,-0.6287,-0.4353,-0.7049,144.8241,72.5962,-4.2557
12/31/2006,4,-0.8049,-0.0185,-0.7152,133.5444,84.9297,-4.2358
12/31/2006,5,-1.0322,-0.4747,-1.0483,122.0405,94.6334,-3.4305
12/31/2006,6,-1.1013,-0.4538,-1.0896,110.6745,103.3868,-4.1924
12/31/2006,7,-1.0038,-0.4835,-1.0015,99.7100,112.0747,-4.0693
12/31/2006,8,26.7738,211.3756,9.7128,89.2763,121.3019,-4.2916
12/31/2006,9,172.5225,729.4632,36.7857,80.0764,131.5685,-3.8366
12/31/2006,10,332.8813,907.3905,52.3769,72.3169,143.2865,-1.4672
12/31/2006,11,455.5670,977.8525,61.4436,66.5581,156.6590,0.3949
12/31/2006,12,521.1263,1009.0882,65.9677,63.3915,171.4519,0.4189
12/31/2006,13,521.4155,1006.6747,67.6514,63.2186,186.8600,0.8760
12/31/2006,14,465.1623,984.0343,61.8579,66.0633,201.7726,0.0620
12/31/2006,15,349.7883,906.2252,55.7924,71.5588,215.3282,0.4400
12/31/2006,16,188.4854,737.3053,40.2058,79.1252,227.2302,0.4331
12/31/2006,17,26.6673,100.1680,16.2810,88.1620,237.6452,-2.0388
12/31/2006,18,-1.0425,-0.5423,-1.0075,98.5147,246.9708,-4.7980
12/31/2006,19,-0.9257,-0.2896,-0.8254,109.4169,255.6996,-4.7845
12/31/2006,20,-0.8514,-0.1693,-0.7012,120.7489,264.4207,-4.6444
12/31/2006,21,-0.8876,-0.1522,-0.7604,132.2488,273.9739,-4.0572
12/31/2006,22,-0.8820,-0.3226,-0.7849,143.5729,285.9067,-3.9651
12/31/2006,23,-0.9151,-0.3226,-0.8773,154.0107,303.7919,-4.4464
1/1/2007,0,-0.7652,-0.1867,-0.7318,161.5299,335.2986,-4.9541
1/1/2007,1,-0.7071,0.0303,-0.5947,162.0316,43.7745,-4.4824
1/1/2007,2,-0.6229,-0.1983,-0.5281,155.1089,53.3649,-4.4421
1/1/2007,3,-0.6334,-0.0609,-0.5140,144.8641,72.3732,-3.8529
1/1/2007,4,-0.7170,-0.1178,-0.6045,133.5921,84.7564,-3.1836
1/1/2007,5,-0.6171,-0.4794,-0.6689,122.0881,94.4853,-3.0720
1/1/2007,6,-0.6700,-0.0732,-0.5682,110.7175,103.2509,-3.1579
1/1/2007,7,-0.6537,-0.0879,-0.5593,99.7448,111.9431,-2.9225
1/1/2007,8,19.6006,9.6900,18.5262,89.2982,121.1694,-2.1842
1/1/2007,9,142.1118,132.6664,112.8761,80.0828,131.4322,-1.7979
1/1/2007,10,283.8397,485.7213,123.9838,72.3027,143.1461,-0.9187
1/1/2007,11,449.6140,784.0160,130.3478,66.5192,156.5187,0.8323
1/1/2007,12,397.4697,315.6738,247.5200,63.3260,171.3204,0.0426
1/1/2007,13,382.7635,137.3095,310.8252,63.1283,186.7480,0.7348
1/1/2007,14,392.6945,507.6758,181.7195,65.9535,201.6869,1.5027
1/1/2007,15,365.0748,851.1332,87.3780,71.4360,215.2691,4.1506
1/1/2007,16,188.4960,719.1637,43.9290,78.9956,227.1935,2.4702
1/1/2007,17,31.1503,155.3124,15.1903,88.0249,237.6258,0.1734
1/1/2007,18,-1.0372,-0.6322,-1.0676,98.3791,246.9642,-1.8990
1/1/2007,19,-1.1489,-0.5043,-1.1104,109.2810,255.7025,-2.1277
1/1/2007,20,-1.1768,-0.5814,-1.1625,120.6131,264.4303,-2.6058
1/1/2007,21,-1.1201,-0.5644,-1.1123,132.1128,273.9858,-3.4209
1/1/2007,22,-1.2466,-0.2412,-1.1445,143.4365,285.9095,-2.9853
1/1/2007,23,-1.2523,-0.3943,-1.1812,153.8761,303.7428,-1.9913
1/2/2007,0,-1.1513,-0.5598,-1.1396,161.4154,335.0691,-2.5868
1/2/2007,1,-1.1305,-0.6124,-1.1262,161.9817,43.3694,-3.2004
1/2/2007,2,-1.2050,-0.2975,-1.1491,155.1179,53.0374,-3.3473
1/2/2007,3,-1.2967,-0.1922,-1.1747,144.8983,72.1404,-3.5562
1/2/2007,4,-1.2765,-0.4556,-1.2080,133.6343,84.5751,-2.1752
1/2/2007,5,-1.1938,-0.5254,-1.1848,122.1305,94.3304,-2.7915
1/2/2007,6,-1.2489,-0.4940,-1.2283,110.7551,103.1090,-3.4127
1/2/2007,7,-1.3076,-0.6252,-1.2697,99.7738,111.8062,-1.7865
1/2/2007,8,28.7615,244.2171,9.3637,89.3143,121.0324,0.4037
1/2/2007,9,176.6484,764.4382,35.7959,80.0827,131.2920,4.1682
1/2/2007,10,341.7937,940.6890,50.2605,72.2815,143.0028,6.1281
1/2/2007,11,467.4492,1009.2602,59.0571,66.4730,156.3767,1.8064
1/2/2007,12,529.5542,984.2552,83.2107,63.2530,171.1889,1.8276
1/2/2007,13,522.1072,985.4072,75.5621,63.0307,186.6379,2.7253
1/2/2007,14,481.3177,948.0385,88.3878,65.8370,201.6048,2.9411
1/2/2007,15,346.9417,782.1685,87.9260,71.3073,215.2147,4.3170
1/2/2007,16,186.0991,572.8908,62.8249,78.8607,227.1624,5.7367
1/2/2007,17,27.4023,53.4731,21.5843,87.8835,237.6125,2.7132
1/2/2007,18,-1.1622,-0.4507,-1.0910,98.2396,246.9642,1.7838
1/2/2007,19,-1.5204,-0.1913,-1.3826,109.1416,255.7126,3.3336
1/2/2007,20,-1.3756,-0.4515,-1.3274,120.4740,264.4479,5.2265
1/2/2007,21,-1.4965,-0.1743,-1.3960,131.9736,274.0071,5.5706
1/2/2007,22,-1.1810,-0.4168,-1.2248,143.2966,285.9235,5.0328
1/2/2007,23,-1.4263,-0.1079,-1.3461,153.7368,303.7079,5.9409
1/3/2007,0,-1.5074,-0.2365,-1.4186,161.2940,334.8536,7.6004
1/3/2007,1,-1.3371,-0.2637,-1.3239,161.9235,42.9640,7.5910
1/3/2007,2,-1.3355,-0.1765,-1.2800,155.1197,52.7000,8.0103
1/3/2007,3,-1.1999,-0.3724,-1.2005,144.9264,71.8981,7.8300
1/3/2007,4,-1.4073,-0.1604,-1.2915,133.6710,84.3857,7.7650
1/3/2007,5,-1.4140,-0.2440,-1.3532,122.1675,94.1688,9.0292
1/3/2007,6,-1.2816,-0.2151,-1.2010,110.7873,102.9613,9.4185
1/3/2007,7,-1.2275,-0.2653,-1.1484,99.7971,111.6642,9.8030
1/3/2007,8,20.5938,71.4167,16.4189,89.3244,120.8908,9.4027
1/3/2007,9,55.3719,1.6886,54.9762,80.0761,131.1480,9.4332
1/3/2007,10,76.5124,0.2140,76.4591,72.2534,142.8566,9.9310
1/3/2007,11,131.2498,0.4858,131.0302,66.4195,156.2331,10.6208
1/3/2007,12,187.4067,1.2994,186.5470,63.1727,171.0576,10.4210
1/3/2007,13,235.8860,2.6486,234.1215,62.9260,186.5298,12.1690
1/3/2007,14,173.5817,0.0183,173.1560,65.7137,201.5263,12.0422
1/3/2007,15,137.4679,44.0399,124.5530,71.1726,215.1652,11.0558
1/3/2007,16,276.7360,725.6712,127.8633,78.7207,227.1369,13.9510
1/3/2007,17,47.0999,166.9318,29.4691,87.7458,237.6053,12.0718
1/3/2007,18,-1.1377,-0.6303,-1.1632,98.0962,246.9709,10.8548
1/3/2007,19,-1.5017,-0.4374,-1.4218,108.9988,255.7299,10.2908
1/3/2007,20,-1.4388,-0.4663,-1.3302,120.3318,264.4734,10.0087
1/3/2007,21,-1.3472,-0.4898,-1.2760,131.8314,274.0375,8.8045
1/3/2007,22,-1.5629,-0.4550,-1.4839,143.1533,285.9488,9.9568
1/3/2007,23,-1.6484,-0.3296,-1.5026,153.5930,303.6871,9.9337
1/4/2007,0,-1.4650,-0.3508,-1.3857,161.1660,334.6523,10.8805
1/4/2007,1,-1.6928,-0.0796,-1.5528,161.8570,48.5590,11.5877
1/4/2007,2,-1.6412,-0.5560,-1.6310,155.1144,52.3534,11.3920
1/4/2007,3,-1.7967,-0.5493,-1.6949,144.9485,71.6466,11.4175
1/4/2007,4,-1.6694,-0.4502,-1.6230,133.7022,84.1886,10.5783
1/4/2007,5,-1.6996,-0.3772,-1.5732,122.1990,94.0006,10.7753
1/4/2007,6,-1.6892,-0.3903,-1.5556,110.8140,102.8079,10.6992
1/4/2007,7,-1.6030,-0.5463,-1.5110,99.8146,111.5171,10.6350
1/4/2007,8,25.1253,164.8553,11.5616,89.3286,120.7447,10.5085
1/4/2007,9,166.9852,661.9357,42.7023,80.0630,131.0002,11.0157
1/4/2007,10,328.9275,857.5815,61.1092,72.2183,142.7076,11.5555
1/4/2007,11,457.0177,923.4065,80.9585,66.3586,156.0880,11.5100
1/4/2007,12,411.0168,530.6181,169.2980,63.0849,170.9264,11.6417
1/4/2007,13,297.5868,77.6956,259.3407,62.8140,186.4237,11.0915
1/4/2007,14,256.6178,30.8507,241.5863,65.5839,201.4515,9.5855
1/4/2007,15,154.3447,3.6467,152.8713,71.0320,215.1207,8.5093
1/4/2007,16,84.1812,9.4019,81.3474,78.5757,227.1171,8.7083
1/4/2007,17,12.7103,-0.3066,12.8677,87.5960,237.6043,8.0232
1/4/2007,18,-0.2853,-0.8120,-0.3747,97.9491,246.9841,6.6476
1/4/2007,19,-0.4480,-0.3965,-0.5032,108.8527,255.7543,1.9360
1/4/2007,20,-0.6136,-0.1645,-0.5709,120.1865,264.5069,1.3866
1/4/2007,21,-0.9282,-0.6156,-0.9466,131.6860,274.0771,1.0056
1/4/2007,22,-0.7885,-0.2494,-0.6760,143.0065,285.9853,0.7490
1/4/2007,23,-0.3745,-0.4364,-0.3728,153.4448,303.6802,0.4730
1/5/2007,0,-0.3128,-0.3964,-0.3474,161.0313,334.4654,-0.7424
1/5/2007,1,-0.3340,-0.1966,-0.3291,161.7823,48.1552,-1.1508
1/5/2007,2,-0.2623,-0.4127,-0.2629,155.1018,51.9981,-1.5838
1/5/2007,3,-0.3075,-0.3104,-0.2797,144.9645,71.3860,-1.9019
1/5/2007,4,-0.3538,-0.1663,-0.3652,133.7278,83.9838,-2.1237
1/5/2007,5,-0.5967,-0.2511,-0.4034,122.2251,93.8258,-2.4895
1/5/2007,6,-0.2580,-0.3773,-0.3063,110.8350,102.6488,-4.0040
1/5/2007,7,-0.3661,-0.1769,-0.3060,99.8263,111.3651,-5.0665
1/5/2007,8,7.1255,-0.0636,7.2152,89.3269,120.5944,-5.4476
1/5/2007,9,46.4866,0.0173,46.5101,80.0434,130.8488,-5.4620
1/5/2007,10,114.5458,0.0115,114.1926,72.1762,142.5559,-5.3658
1/5/2007,11,182.3298,0.4126,181.5812,66.2905,155.9415,-5.7391
1/5/2007,12,226.8677,0.6707,225.6308,62.9897,170.7955,-5.5535
1/5/2007,13,223.7283,0.8635,222.4327,62.6949,186.3198,-5.4709
1/5/2007,14,185.9312,0.6460,184.9447,65.4475,201.3805,-5.5739
1/5/2007,15,142.7498,0.7141,142.3100,70.8857,215.0811,-5.8959
1/5/2007,16,78.3435,0.2550,78.3399,78.4256,227.1030,-6.2952
1/5/2007,17,16.5577,-0.7106,16.7830,87.4422,237.6095,-6.5678
1/5/2007,18,-0.6434,-0.1188,-0.5442,97.7983,247.0040,-6.9393
1/5/2007,19,-0.9441,-0.3011,-0.7951,108.7034,255.7859,-7.3817
1/5/2007,20,-1.1453,-0.3734,-1.0240,120.0383,264.5483,-8.3303
1/5/2007,21,-1.1738,-0.3163,-1.0456,131.5378,274.1259,-8.4975
1/5/2007,22,-1.1120,-0.3688,-1.0247,142.8564,286.0327,-8.5065
1/5/2007,23,-1.1872,-0.3092,-1.0868,153.2922,303.6872,-8.8500
1/6/2007,0,-1.1546,-0.1196,-1.1579,160.8902,334.2930,-8.6458
1/6/2007,1,-1.0014,-0.3555,-1.1586,161.6993,53.7535,-8.8737
1/6/2007,2,-1.1848,-0.1493,-1.3058,155.0818,51.6344,-8.5215
1/6/2007,3,-1.0681,-0.1858,-1.2903,144.9741,71.1167,-7.7000
1/6/2007,4,-1.1748,-0.1717,-1.3245,133.7476,83.7715,-7.5775
1/6/2007,5,-1.2147,-0.1601,-1.3382,122.2456,93.6446,-7.3068
1/6/2007,6,-1.3133,-0.1429,-1.3881,110.8504,102.4842,-6.4645
1/6/2007,7,-1.2856,-0.2873,-1.3193,99.8322,111.2081,-5.6550
1/6/2007,8,28.4833,214.0915,10.7087,89.3193,120.4397,-5.1994
1/6/2007,9,178.9836,749.4442,38.7070,80.0173,130.6938,-2.4736
1/6/2007,10,420.9953,898.4932,139.6724,72.1271,142.4015,-0.2044
1/6/2007,11,369.4355,515.8621,148.2289,66.2150,155.7936,0.0608
1/6/2007,12,491.5005,389.6721,309.1900,62.8871,170.6650,0.2454
1/6/2007,13,501.3460,248.7914,378.1232,62.5687,186.2181,-1.4119
1/6/2007,14,471.7460,255.1041,352.9868,65.3045,201.3134,1.7447
1/6/2007,15,306.6808,200.0027,237.0878,70.7336,215.0465,2.7046
1/6/2007,16,296.0035,692.3808,146.7490,78.2706,227.0947,3.5411
1/6/2007,17,53.3972,188.1181,32.4019,87.2843,237.6210,1.4420
1/6/2007,18,-1.0614,-0.4203,-1.0624,97.6440,247.0306,-0.1266
1/6/2007,19,-1.1324,-0.1954,-1.0236,108.5510,255.8246,-0.2376
1/6/2007,20,-0.7815,-0.2245,-0.6824,119.8872,264.5976,-0.2919
