DATE (MM/DD/YYYY),HOUR-MST,Avg Global CM22 Vent [W/m^2],Avg Direct CH1 [W/m^2],Avg Diffuse CM22 Vent [W/m^2],Avg Zenith Angle [degrees],Avg Azimuth Angle [degrees],Avg Deck Dry Bulb Temp [deg C]
11/14/2005,22,-0.3352,0.0491,-0.3048,143.9901,296.6217,-3.2679
11/14/2005,23,-0.3196,-0.1986,-0.3872,153.1708,317.8934,-3.5200
11/15/2005,0,-0.1932,-0.3497,-0.1771,158.2261,260.6156,-4.8954
11/15/2005,1,-0.2954,-0.0729,-0.4039,156.4098,27.4121,-5.6731
11/15/2005,2,-0.3548,-0.2570,-0.3908,148.8681,54.1551,-5.8504
11/15/2005,3,-0.5984,-0.4149,-0.6314,138.6520,71.1919,-6.3124
11/15/2005,4,-0.9559,-0.2173,-0.9893,127.4409,83.2924,-7.1880
11/15/2005,5,-1.1234,-0.5737,-1.1625,115.9482,93.1902,-7.8280
11/15/2005,6,-1.1115,-0.3443,-1.1280,104.5518,102.2799,-8.1282
11/15/2005,7,3.3190,32.5715,1.8677,93.4686,111.4045,-8.6397
11/15/2005,8,109.0816,621.7033,27.2681,83.1099,121.2051,-7.7413
11/15/2005,9,290.8773,890.9110,45.1282,73.9589,132.2511,-5.0523
11/15/2005,10,442.9255,962.9450,56.4440,66.3709,145.0213,-4.6894
11/15/2005,11,549.0435,999.3358,62.1045,61.0396,159.7062,-4.4490
11/15/2005,12,603.4567,1037.2767,59.7184,58.6130,175.8784,-2.9005
11/15/2005,13,590.7327,1042.0200,56.4849,59.4547,192.3919,-2.0375
11/15/2005,14,509.7822,1011.6335,52.2351,63.4330,207.9052,-0.8353
11/15/2005,15,376.8908,950.1223,46.7586,70.0026,221.6153,-0.5326
11/15/2005,16,188.7495,747.4925,34.8638,78.4769,233.4490,-1.2766
11/15/2005,17,28.6901,168.9568,11.4467,88.2268,243.7796,-2.4494
11/15/2005,18,-1.3636,-0.2777,-1.2717,99.0969,253.1430,-2.7164
11/15/2005,19,-1.3429,-0.4865,-1.1489,110.3453,262.1356,-3.3403
11/15/2005,20,-1.3453,-0.5227,-1.2706,121.8395,271.4703,-3.9352
11/15/2005,21,-1.2887,-0.6351,-1.2143,133.2667,282.2001,-3.9555
11/15/2005,22,-1.1535,-0.6075,-1.0579,144.1338,296.2611,-4.9045
11/15/2005,23,-1.1525,-0.3199,-1.0969,153.3588,317.5144,-4.7866
11/16/2005,0,-1.1427,-0.3862,-1.0476,158.4670,260.4183,-4.8429
11/16/2005,1,-1.2303,-0.2658,-1.2369,156.6564,27.5448,-4.0068
11/16/2005,2,-1.1663,-0.6168,-1.1112,149.0843,54.4132,-3.1967
11/16/2005,3,-1.1449,-0.5703,-1.1258,138.8449,71.4438,-3.5239
11/16/2005,4,-1.2297,-0.5078,-1.1745,127.6233,83.5162,-3.1679
11/16/2005,5,-1.1711,-0.6345,-1.0895,116.1293,93.3888,-3.1900
11/16/2005,6,-1.0616,-0.6229,-0.9344,104.7379,102.4584,-4.4398
11/16/2005,7,3.1290,37.4855,1.5483,93.6681,111.5659,-3.6145
11/16/2005,8,99.6156,585.8548,24.9111,83.3153,121.3486,-0.7115
11/16/2005,9,270.9437,839.5448,41.5878,74.1831,132.3711,-1.6844
11/16/2005,10,423.2173,938.5835,50.3318,66.6107,145.1060,-1.9783
11/16/2005,11,526.3342,974.7985,55.9933,61.2899,159.7389,-0.9725
11/16/2005,12,570.9865,986.3530,57.2391,58.8630,175.8452,1.3338
11/16/2005,13,555.4663,980.2972,55.4249,59.6912,192.2930,3.8256
11/16/2005,14,477.7853,937.9512,55.0183,63.6458,207.7558,5.6851
11/16/2005,15,331.1405,796.2253,51.8587,70.1878,221.4346,6.8249
11/16/2005,16,125.1408,342.5837,55.1229,78.6356,233.2506,6.2468
11/16/2005,17,36.2546,141.1241,21.9358,88.3678,243.5692,4.7963
11/16/2005,18,-1.0552,-0.3307,-1.0353,99.2188,252.9202,4.4189
11/16/2005,19,-1.0647,-0.4116,-0.9966,110.4570,261.8952,4.4082
11/16/2005,20,-1.0176,-0.4721,-0.9556,121.9481,271.2032,3.6318
11/16/2005,21,-1.1079,-0.3926,-1.0991,133.3817,281.8929,4.1065
11/16/2005,22,-1.1385,-0.5210,-1.0055,144.2703,295.9011,2.9363
11/16/2005,23,-1.3668,-0.2846,-1.3508,153.5394,317.1312,4.0179
11/17/2005,0,-0.9634,-0.9238,-0.6656,158.7018,260.2104,2.8038
11/17/2005,1,-0.9847,-0.2941,-0.9679,156.8990,27.6674,0.0641
11/17/2005,2,-1.2088,-0.1596,-1.2328,149.2980,54.6626,1.1966
11/17/2005,3,-1.2330,-0.6324,-1.0470,139.0361,71.6881,1.8533
11/17/2005,4,-1.1959,-0.4562,-1.1129,127.8045,83.7330,0.2665
11/17/2005,5,-1.1127,-0.5590,-0.9884,116.3094,93.5809,-0.2292
11/17/2005,6,-1.2192,-0.3260,-1.1743,104.9230,102.6307,-0.1696
11/17/2005,7,1.1799,3.0501,1.1137,93.8667,111.7211,0.6567
11/17/2005,8,94.5924,507.1056,28.6679,83.5188,121.4859,1.9305
11/17/2005,9,181.7443,357.9858,96.6053,74.4049,132.4848,5.4311
11/17/2005,10,118.6367,4.3838,116.2615,66.8472,145.1845,3.0399
11/17/2005,11,97.6844,-0.4586,95.5628,61.5357,159.7661,0.2669
11/17/2005,12,124.7204,0.4993,132.4998,59.1077,175.8081,-0.0635
11/17/2005,13,121.5949,0.0839,126.9426,59.9218,192.1921,0.4550
11/17/2005,14,96.3355,0.1662,99.6733,63.8524,207.6060,0.1250
11/17/2005,15,88.4704,0.0239,88.7800,70.3667,221.2547,0.0627
11/17/2005,16,67.6911,0.0801,67.2134,78.7881,233.0537,0.2411
11/17/2005,17,12.8231,-0.4258,12.9295,88.5029,243.3607,-0.1434
11/17/2005,18,-1.1468,-0.4154,-1.0404,99.3345,252.6995,-0.4938
11/17/2005,19,-1.2524,-0.3067,-1.0990,110.5624,261.6573,-0.8862
11/17/2005,20,-1.2519,-0.1899,-1.0782,122.0502,270.9386,-1.0778
11/17/2005,21,-1.1765,-0.2436,-1.0607,133.4900,281.5880,-1.3734
11/17/2005,22,-1.1145,-0.2388,-1.0148,144.3996,295.5420,-1.9203
11/17/2005,23,-1.1771,-0.1410,-1.0460,153.7125,316.7441,-2.0395
11/18/2005,0,-1.2446,0.0027,-1.1692,158.9302,259.9918,-2.3374
11/18/2005,1,-1.3410,0.0277,-1.2857,157.1374,27.7795,-1.0667
11/18/2005,2,-1.3578,-0.2166,-1.2366,149.5090,54.9032,-0.5591
11/18/2005,3,-1.4016,-0.3082,-1.2352,139.2257,71.9246,-0.4390
11/18/2005,4,-1.4145,-0.2153,-1.3008,127.9846,83.9428,0.1338
11/18/2005,5,-1.4163,-0.1405,-1.3426,116.4885,93.7665,0.7244
11/18/2005,6,-1.3944,-0.2621,-1.2753,105.1070,102.7966,1.2508
11/18/2005,7,2.0405,23.9144,1.1008,94.0641,111.8699,1.6500
11/18/2005,8,94.2687,570.8972,24.7728,83.7202,121.6167,3.8606
11/18/2005,9,269.1827,851.9103,43.1954,74.6240,132.5921,6.0637
11/18/2005,10,422.4000,953.6695,52.2193,67.0802,145.2569,8.0211
11/18/2005,11,526.2925,990.5883,55.9695,61.7770,159.7880,10.5357
11/18/2005,12,568.6622,994.3063,57.3086,59.3470,175.7672,10.0207
11/18/2005,13,555.2707,995.7487,54.8816,60.1464,192.0891,12.1045
11/18/2005,14,476.9917,959.5383,51.9656,64.0527,207.4558,13.9198
11/18/2005,15,351.2402,892.3145,48.5015,70.5394,221.0756,14.9918
11/18/2005,16,185.1994,745.8008,34.9508,78.9343,232.8583,13.1148
11/18/2005,17,25.7658,134.7629,12.6872,88.6242,243.1542,10.5995
11/18/2005,18,-1.5597,-0.4249,-1.4155,99.4441,252.4812,9.8698
11/18/2005,19,-1.4321,-0.2465,-1.3179,110.6617,261.4220,9.9412
11/18/2005,20,-1.1379,-0.2018,-1.0866,122.1460,270.6769,10.0257
11/18/2005,21,-1.0727,-0.3191,-0.9779,133.5916,281.2857,9.9512
11/18/2005,22,-0.9652,-0.2453,-0.8792,144.5216,295.1841,9.5388
11/18/2005,23,-0.7965,-0.3549,-0.6618,153.8782,316.3534,8.5747
11/19/2005,0,-0.7448,-0.3177,-0.5779,159.1523,265.7622,6.8065
11/19/2005,1,-0.6437,-0.3692,-0.4745,157.3716,27.8806,5.6022
11/19/2005,2,-0.5330,-0.3187,-0.5058,149.7175,55.1345,4.1541
11/19/2005,3,-0.6027,-0.3661,-0.5140,139.4136,72.1529,3.2451
11/19/2005,4,-1.1419,-0.6053,-1.0359,128.1635,84.1453,1.8600
11/19/2005,5,-1.1642,-0.6034,-1.0288,116.6666,93.9453,0.7794
11/19/2005,6,-1.1057,-0.4145,-1.0086,105.2899,102.9561,-0.4223
11/19/2005,7,0.5373,-0.4583,0.6230,94.2604,112.0125,-0.3142
11/19/2005,8,36.9061,85.5167,31.3754,83.9194,121.7412,-0.1619
11/19/2005,9,151.1557,207.0198,86.4719,74.8405,132.6930,0.9426
11/19/2005,10,344.3293,618.0708,97.0181,67.3095,145.3231,3.8442
11/19/2005,11,504.2462,813.3362,121.1898,62.0137,159.8046,5.0019
11/19/2005,12,529.2703,719.8968,158.1471,59.5807,175.7225,5.3234
11/19/2005,13,562.3723,982.6287,71.1248,60.3648,191.9842,6.1989
11/19/2005,14,477.0823,970.7897,50.0716,64.2467,207.3053,6.5267
11/19/2005,15,347.4100,877.5413,52.2214,70.7057,220.8973,7.3498
11/19/2005,16,160.4067,550.4651,51.9850,79.0743,232.6645,7.5084
11/19/2005,17,22.5957,130.3660,10.0652,88.7474,242.9498,5.4650
11/19/2005,18,-1.4417,-0.6271,-1.2528,99.5474,252.2654,3.8146
11/19/2005,19,-1.4416,-0.5243,-1.3041,110.7546,261.1894,3.1972
11/19/2005,20,-1.5133,-0.6824,-1.4034,122.2353,270.4180,2.8639
11/19/2005,21,-1.5827,-0.2561,-1.4798,133.6864,280.9862,2.9586
11/19/2005,22,-1.6127,-0.3957,-1.4631,144.6364,294.8279,3.4978
11/19/2005,23,-1.5839,-0.4310,-1.4129,154.0363,315.9595,3.6483
11/20/2005,0,-1.5264,-0.4213,-1.3948,159.3679,265.5218,3.4901
11/20/2005,1,-1.5069,-0.4581,-1.3719,157.6016,27.9704,3.1743
11/20/2005,2,-1.5557,-0.3670,-1.4341,149.9233,55.3564,3.3205
11/20/2005,3,-1.5651,-0.4007,-1.4208,139.5997,72.3730,3.7567
11/20/2005,4,-1.6459,-0.2339,-1.5397,128.3412,84.3404,4.1597
11/20/2005,5,-1.5296,-0.4562,-1.3743,116.8436,94.1173,4.7164
11/20/2005,6,-1.4482,-0.3782,-1.3426,105.4716,103.1091,3.9010
11/20/2005,7,1.1565,21.3639,0.5227,94.4556,112.1486,3.8027
11/20/2005,8,87.5904,582.3873,20.8476,84.1163,121.8593,5.5204
11/20/2005,9,254.0522,848.1352,35.6214,75.0542,132.7875,8.8265
11/20/2005,10,401.8680,941.9465,42.4034,67.5351,145.3832,10.9742
11/20/2005,11,505.8975,980.9278,46.8297,62.2456,159.8159,12.3458
11/20/2005,12,552.9017,993.5067,49.1869,59.8088,175.6739,13.9607
11/20/2005,13,541.2888,994.7518,47.2076,60.5771,191.8774,14.2732
11/20/2005,14,467.3243,966.6238,45.0023,64.4342,207.1545,14.3208
11/20/2005,15,339.1975,894.5380,39.9876,70.8655,220.7199,14.9615
11/20/2005,16,174.6154,730.7785,30.4708,79.2079,232.4724,14.7597
11/20/2005,17,20.9019,117.5230,9.4726,88.8645,242.7476,12.2148
11/20/2005,18,-1.5427,-0.8368,-1.2438,99.6445,252.0521,9.2045
11/20/2005,19,-1.7067,-0.4746,-1.5805,110.8413,260.9596,8.3140
11/20/2005,20,-1.7100,-0.4314,-1.4854,122.3181,270.1622,8.8337
11/20/2005,21,-1.7779,-0.2885,-1.6689,133.7743,280.6898,9.3855
11/20/2005,22,-1.7815,-0.3960,-1.5901,144.7439,294.4736,9.6350
11/20/2005,23,-1.7699,-0.4788,-1.5291,154.1867,315.5629,9.3527
11/21/2005,0,-1.7005,-0.5036,-1.4606,159.5769,265.2706,8.7320
11/21/2005,1,-1.6934,-0.4107,-1.4904,157.8272,28.0484,8.5627
11/21/2005,2,-1.5300,-0.4874,-1.3637,150.1264,55.5683,7.7637
11/21/2005,3,-1.4655,-0.4255,-1.3534,139.7842,72.5845,6.9211
11/21/2005,4,-1.5210,-0.2893,-1.4490,128.5175,84.5280,6.9814
11/21/2005,5,-1.4809,-0.4216,-1.3678,117.0194,94.2824,7.0429
11/21/2005,6,-1.4816,-0.4892,-1.3420,105.6520,103.2555,6.8334
11/21/2005,7,0.7056,7.4967,0.5078,94.6494,112.2782,6.2591
11/21/2005,8,81.4923,522.7018,22.3210,84.3108,121.9709,6.9996
11/21/2005,9,246.8430,816.4300,38.7715,75.2650,132.8756,9.6092
11/21/2005,10,396.0723,923.9417,45.8082,67.7569,145.4373,11.7418
11/21/2005,11,501.2855,949.4337,59.7910,62.4726,159.8220,11.9258
11/21/2005,12,540.6860,911.2765,80.3682,60.0311,175.6217,12.8543
11/21/2005,13,538.4672,926.2670,80.9390,60.7830,191.7687,13.2618
11/21/2005,14,421.7292,784.0120,79.1590,64.6152,207.0035,13.6648
11/21/2005,15,334.2358,865.1852,47.1125,71.0188,220.5435,13.5448
11/21/2005,16,160.9376,651.2370,33.6063,79.3352,232.2820,13.2060
11/21/2005,17,19.3054,94.9037,10.0607,88.9676,242.5477,11.0917
11/21/2005,18,-1.5408,-0.7268,-1.3362,99.7354,251.8415,8.5558
11/21/2005,19,-1.4459,-0.7694,-1.2093,110.9217,260.7329,7.2752
11/21/2005,20,-1.4893,-0.7289,-1.3500,122.3945,269.9098,6.7239
11/21/2005,21,-1.6792,-0.2870,-1.5959,133.8556,280.3967,6.9074
11/21/2005,22,-1.7309,-0.1608,-1.6123,144.8441,294.1216,8.6578
11/21/2005,23,-1.6948,-0.3948,-1.5155,154.3293,315.1640,8.6843
11/22/2005,0,-1.7226,-0.3651,-1.5463,159.7791,265.0085,8.5870
11/22/2005,1,-1.7226,-0.3415,-1.5922,158.0484,28.1143,8.5153
11/22/2005,2,-1.7441,-0.7090,-1.4970,150.3268,55.7702,8.5265
11/22/2005,3,-1.7141,-0.4493,-1.5397,139.9668,72.7874,8.1125
11/22/2005,4,-1.6517,-0.4556,-1.4452,128.6926,84.7080,7.2360
11/22/2005,5,-1.6945,-0.3297,-1.5394,117.1941,94.4405,7.3002
11/22/2005,6,-1.7047,-0.4018,-1.5195,105.8311,103.3953,7.2600
11/22/2005,7,-0.0913,1.3604,0.0258,94.8420,112.4013,6.5263
11/22/2005,8,81.4712,520.7929,22.4871,84.5028,122.0761,7.0003
11/22/2005,9,249.7088,839.3040,38.9461,75.4727,132.9572,11.4230
11/22/2005,10,401.7027,946.1217,46.4664,67.9747,145.4852,12.0033
11/22/2005,11,508.7793,994.6620,49.4377,62.6948,159.8229,11.3112
11/22/2005,12,556.1070,1007.9898,51.7536,60.2477,175.5658,13.2127
11/22/2005,13,541.4153,1000.3860,50.6580,60.9825,191.6582,15.3430
11/22/2005,14,475.6340,994.6917,46.9260,64.7896,206.8524,18.2265
11/22/2005,15,350.3607,940.4037,40.9652,71.1656,220.3682,19.6935
11/22/2005,16,179.9568,773.5373,31.0279,79.4560,232.0934,18.0798
11/22/2005,17,19.1360,101.1289,9.4337,89.0725,242.3501,12.1090
11/22/2005,18,-1.6599,-0.8148,-1.4090,99.8199,251.6336,9.1588
11/22/2005,19,-1.7916,-0.6805,-1.6592,110.9957,260.5093,8.2960
11/22/2005,20,-2.1519,-0.0759,-2.1311,122.4644,269.6608,10.7458
11/22/2005,21,-2.0408,-0.4135,-1.8579,133.9300,280.1072,12.5203
11/22/2005,22,-2.0003,-0.3262,-1.8806,144.9370,293.7724,12.1677
11/22/2005,23,-2.0195,-0.4361,-1.8057,154.4642,314.7634,12.4640
11/23/2005,0,-2.0701,-0.3354,-1.8903,159.9745,270.7358,12.5727
11/23/2005,1,-2.0539,-0.2947,-1.9001,158.2651,28.1677,12.5883
11/23/2005,2,-2.0206,-0.3686,-1.8592,150.5243,55.9616,12.6632
11/23/2005,3,-2.0407,-0.3018,-1.8931,140.1477,72.9814,12.5430
11/23/2005,4,-2.0197,-0.3279,-1.8696,128.8663,84.8802,12.4993
11/23/2005,5,-2.0761,-0.4613,-1.8487,117.3674,94.5915,12.5788
11/23/2005,6,-2.0687,-0.5176,-1.7849,106.0088,103.5283,12.1738
11/23/2005,7,-0.3272,2.0703,-0.3443,95.0411,112.5179,11.8543
11/23/2005,8,81.0139,577.1702,19.7606,84.6921,122.1747,12.7310
11/23/2005,9,251.2740,872.7512,35.3187,75.6773,133.0325,14.7385
11/23/2005,10,405.6537,977.5433,42.3635,68.1885,145.5271,16.2292
11/23/2005,11,509.3400,1010.3075,46.3642,62.9118,159.8187,15.3218
11/23/2005,12,558.5488,1030.2800,46.6530,60.4583,175.5063,16.5438
11/23/2005,13,545.2275,1022.5650,46.7218,61.1756,191.5459,18.0697
11/23/2005,14,471.7373,992.9152,45.4820,64.9573,206.7012,19.1888
11/23/2005,15,332.3992,855.3058,48.6246,71.3057,220.1939,19.2442
11/23/2005,16,137.3893,398.0885,54.6994,79.5703,231.9068,17.8688
11/23/2005,17,15.4768,17.8401,13.9187,89.1633,242.1550,13.1787
11/23/2005,18,-1.7674,-0.6253,-1.4929,99.8982,251.4287,11.2315
11/23/2005,19,-1.7932,-0.7698,-1.6730,111.0634,260.2891,10.5573
11/23/2005,20,-1.7157,-0.6121,-1.4231,122.5279,269.4154,9.1798
11/23/2005,21,-1.6843,-0.6574,-1.4178,133.9977,279.8215,8.0183
11/23/2005,22,-1.6866,-0.5305,-1.4925,145.0226,293.4262,7.0386
11/23/2005,23,-1.5415,-0.6862,-1.3176,154.5913,314.3615,6.2933
11/24/2005,0,-1.6113,-0.5749,-1.4363,160.1628,270.4525,6.1557
11/24/2005,1,-1.6391,-0.6625,-1.5128,158.4771,28.2083,6.1299
11/24/2005,2,-1.5106,-0.5434,-1.2881,150.7191,56.1423,5.7920
11/24/2005,3,-1.5674,-0.4116,-1.4199,140.3266,73.1664,5.4451
11/24/2005,4,-1.4440,-0.5087,-1.2677,129.0385,85.0444,4.8870
11/24/2005,5,-1.4413,-0.3967,-1.3316,117.5394,94.7353,4.4550
11/24/2005,6,-1.4247,-0.4791,-1.2339,106.1849,103.6546,3.5628
11/24/2005,7,-0.6280,-0.3760,-0.4424,95.2307,112.6279,2.7702
11/24/2005,8,24.9094,8.2599,23.9794,84.8786,122.2668,2.8791
11/24/2005,9,126.1673,214.1339,64.9836,75.8787,133.1014,4.3107
11/24/2005,10,307.9807,541.5242,104.8230,68.3981,145.5630,7.6467
11/24/2005,11,446.9060,787.2487,86.0732,63.1237,159.8093,10.0693
11/24/2005,12,546.3738,988.0510,57.7734,60.6629,175.4433,10.3548
11/24/2005,13,533.6010,1000.8175,48.3729,61.3622,191.4320,10.1285
11/24/2005,14,458.4003,966.9603,45.9949,65.1183,206.5499,11.8153
11/24/2005,15,330.9037,889.9568,41.4712,71.4392,220.0209,12.0522
11/24/2005,16,169.1922,723.1907,32.1972,79.6781,231.7222,11.3877
11/24/2005,17,15.9476,75.0164,8.8202,89.2559,241.9625,9.4197
11/24/2005,18,-1.4851,-0.8032,-1.1812,99.9701,251.2268,6.9876
11/24/2005,19,-1.4135,-0.4966,-1.2327,111.1249,260.0722,4.8106
11/24/2005,20,-1.4391,-0.3161,-1.3526,122.5849,269.1739,4.1092
11/24/2005,21,-1.4640,-0.3129,-1.3855,134.0586,279.5400,4.0651
11/24/2005,22,-1.4365,-0.5197,-1.2367,145.1010,293.0836,3.5441
11/24/2005,23,-1.5213,-0.3884,-1.3858,154.7105,313.9589,3.4382
11/25/2005,0,-1.4850,-0.5079,-1.3372,160.3441,270.1588,3.4699
11/25/2005,1,-1.6922,-0.1394,-1.6639,158.6845,28.2357,4.4835
11/25/2005,2,-1.6324,-0.3410,-1.5052,150.9109,56.3119,4.9890
11/25/2005,3,-1.7915,-0.2210,-1.7136,140.5036,73.3421,6.6948
11/25/2005,4,-1.7615,-0.3422,-1.6206,129.2091,85.2007,6.9873
11/25/2005,5,-1.7814,-0.3754,-1.6296,117.7100,94.8718,7.0694
11/25/2005,6,-1.8075,-0.4394,-1.6842,106.3595,103.7739,7.4407
11/25/2005,7,-0.5510,-0.3281,-0.4990,95.4189,112.7312,7.6442
11/25/2005,8,75.4572,552.1059,18.5172,85.0623,122.3524,8.8242
11/25/2005,9,243.3557,868.2580,33.8876,76.0767,133.1638,11.4593
11/25/2005,10,397.4425,975.2143,40.9223,68.6034,145.5929,12.6737
11/25/2005,11,505.0582,1022.0900,44.0369,63.3303,159.7950,14.1985
11/25/2005,12,554.1242,1038.7800,44.9216,60.8613,175.3768,15.4787
11/25/2005,13,543.8663,1038.7350,44.0790,61.5421,191.3164,16.3120
11/25/2005,14,470.0525,1010.9475,41.7931,65.2726,206.3987,17.2123
11/25/2005,15,342.9080,947.7218,37.2243,71.5659,219.8491,18.6430
11/25/2005,16,177.0364,798.0505,28.1414,79.7793,231.5396,16.2312
11/25/2005,17,15.1590,81.5410,7.5698,89.3343,241.7726,12.8858
11/25/2005,18,-2.0621,-0.8103,-1.7336,100.0357,251.0280,10.7605
11/25/2005,19,-1.9132,-0.5507,-1.6891,111.1800,259.8590,9.4937
11/25/2005,20,-1.8826,-0.5007,-1.7277,122.6355,268.9365,8.9452
11/25/2005,21,-1.9501,-0.5229,-1.7778,134.1128,279.2628,8.9085
11/25/2005,22,-1.7779,-1.0137,-1.4402,145.1720,292.7448,7.9688
11/25/2005,23,-1.7681,-0.8795,-1.5166,154.8219,313.5561,6.9402
11/26/2005,0,-1.7714,-0.9349,-1.5203,160.5181,269.8550,6.2535
11/26/2005,1,-1.7340,-0.4730,-1.5623,158.8870,28.2496,5.7119
11/26/2005,2,-1.3381,-0.2310,-1.2586,151.0997,56.4702,5.9976
11/26/2005,3,-0.8681,-0.1534,-0.8709,140.6786,73.5083,6.7833
11/26/2005,4,-1.2450,-0.5539,-1.0558,129.3782,85.3487,7.0551
11/26/2005,5,-1.5022,-0.4503,-1.4934,117.8790,95.0009,6.2334
11/26/2005,6,-1.2742,-0.2975,-1.1075,106.5323,103.8864,5.9351
11/26/2005,7,-0.5740,-0.6235,-0.4680,95.6053,112.8278,6.8377
11/26/2005,8,59.9436,328.3211,18.8261,85.2429,122.4314,6.6437
11/26/2005,9,235.4928,826.9870,38.3128,76.2713,133.2199,10.0177
11/26/2005,10,337.0618,562.7357,127.3121,68.8043,145.6168,11.6258
11/26/2005,11,474.3225,922.0654,59.7388,63.5316,159.7756,11.6012
11/26/2005,12,349.2662,398.0384,155.6497,61.0536,175.3069,11.5047
11/26/2005,13,417.5005,412.0354,219.8238,61.7153,191.1993,12.0048
11/26/2005,14,372.4688,543.7389,141.3351,65.4199,206.2476,12.2392
11/26/2005,15,150.8592,25.9258,141.0805,71.6858,219.6786,9.7633
11/26/2005,16,139.6975,223.9120,97.1144,79.8739,231.3593,7.8515
11/26/2005,17,18.1537,-0.4152,18.3923,89.4144,241.5855,6.3505
11/26/2005,18,-1.1942,-0.3591,-0.9736,100.0949,250.8325,5.6918
11/26/2005,19,-1.4354,-0.2894,-1.2253,111.2288,259.6495,5.8410
11/26/2005,20,-1.2789,-0.4457,-1.0085,122.6797,268.7032,5.1519
11/26/2005,21,-1.5219,-0.7066,-1.3218,134.1603,278.9902,4.0851
11/26/2005,22,-1.4884,-0.6262,-1.2388,145.2358,292.4103,2.7000
11/26/2005,23,-1.4034,-0.2379,-1.2982,154.9253,313.1538,1.9028
11/27/2005,0,-1.0135,-0.1996,-0.9182,160.6847,275.5413,1.8077
11/27/2005,1,-1.0953,-0.3030,-1.0325,159.0846,28.2497,1.2278
11/27/2005,2,-1.0693,-0.2420,-0.9643,151.2855,56.6169,0.8897
11/27/2005,3,-1.0686,-0.1874,-0.9415,140.8515,73.6650,0.8504
11/27/2005,4,-0.8780,-0.1368,-0.8213,129.5457,85.4885,0.8174
11/27/2005,5,-0.7879,-0.3690,-0.7492,118.0464,95.1226,0.5022
11/27/2005,6,-0.9149,-0.4074,-0.9213,106.7033,103.9919,-0.6343
11/27/2005,7,-0.4758,-0.0377,-0.5123,95.7900,112.9178,-0.2515
11/27/2005,8,24.3479,-0.1507,24.4793,85.4204,122.5039,-0.3523
11/27/2005,9,85.8622,0.2464,85.7091,76.4623,133.2696,-0.1550
11/27/2005,10,176.9443,6.6304,173.6185,69.0007,145.6349,0.8458
11/27/2005,11,313.6932,205.7984,214.9885,63.7273,159.7514,0.9332
11/27/2005,12,512.6173,748.7582,144.8526,61.2396,175.2337,1.9958
11/27/2005,13,487.0147,818.4427,93.6595,61.8817,191.0807,3.4267
11/27/2005,14,428.9358,446.5931,231.7497,65.5604,206.0967,3.9613
11/27/2005,15,309.0850,232.3802,227.8290,71.7989,219.5096,3.6713
11/27/2005,16,203.1964,648.1579,84.4378,79.9620,231.1812,2.4918
11/27/2005,17,23.3325,51.9977,18.6943,89.4804,241.4014,-0.0385
11/27/2005,18,-1.3831,-0.3808,-1.1298,100.1478,250.6405,-0.9905
11/27/2005,19,-1.4047,-0.4117,-1.1911,111.2713,259.4440,-1.5511
11/27/2005,20,-1.3043,-0.3947,-1.1371,122.7176,268.4744,-2.0412
11/27/2005,21,-1.2777,-0.2912,-1.1579,134.2012,278.7224,-2.2737
11/27/2005,22,-1.3803,-0.1832,-1.2424,145.2924,292.0805,-1.8353
11/27/2005,23,-1.4066,-0.3311,-1.2279,155.0208,312.7525,-1.9496
11/28/2005,0,-1.4249,-0.3246,-1.2607,160.8440,275.2180,-2.1597
11/28/2005,1,-1.4247,-0.4406,-1.2273,159.2771,28.2358,-2.5861
11/28/2005,2,-1.4040,-0.4145,-1.2464,151.4682,56.7518,-3.0495
11/28/2005,3,-1.4052,-0.4008,-1.2072,141.0223,73.8119,-3.2699
11/28/2005,4,-1.4141,-0.2042,-1.3225,129.7114,85.6200,-3.2267
11/28/2005,5,-1.4241,-0.3413,-1.2789,118.2121,95.2368,-2.8167
11/28/2005,6,-1.4248,-0.2985,-1.2969,106.8725,104.0904,-2.7653
11/28/2005,7,-0.8361,-0.2938,-0.6915,95.9648,113.0010,-2.9118
11/28/2005,8,62.1358,413.0320,19.6268,85.6028,122.5698,-2.2093
11/28/2005,9,227.6822,812.1313,38.4322,76.6495,133.3130,-0.5461
11/28/2005,10,380.1063,934.6225,47.3051,69.1925,145.6472,-0.1142
11/28/2005,11,487.7455,985.6010,51.9383,63.9175,159.7224,0.6286
11/28/2005,12,538.3732,1006.9802,53.0079,61.4192,175.1572,0.9337
11/28/2005,13,527.1133,1003.5478,51.9149,62.0413,190.9608,1.4408
11/28/2005,14,455.1560,974.7320,49.0789,65.6938,205.9461,1.6694
11/28/2005,15,329.4338,906.2335,43.0391,71.9052,219.3421,1.6355
11/28/2005,16,165.8924,737.8428,31.6453,80.0433,231.0055,0.3843
11/28/2005,17,14.1325,65.7681,8.4240,89.5479,241.2202,-1.5006
11/28/2005,18,-1.4234,-0.3707,-1.2035,100.1944,250.4519,-2.2338
11/28/2005,19,-1.4257,-0.3657,-1.2046,111.3075,259.2424,-2.5179
11/28/2005,20,-1.4248,-0.3121,-1.2258,122.7491,268.2502,-2.9487
11/28/2005,21,-1.4247,-0.2883,-1.2137,134.2355,278.4599,-3.1288
11/28/2005,22,-1.3808,-0.3669,-1.1643,145.3419,291.7558,-3.5052
11/28/2005,23,-1.4253,-0.3869,-1.2789,155.1084,312.3528,-3.6260
